user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,url
rockandrollprof,2021-01-30 23:07:29+00:00,en,0,0,0,0,"https://t.co/C0e2aeNy1o This could be invaluable, but some poor schmuck would have to type out millions of existing rights-holders, incl all songs w/multiple rts-holders, samplers, &amp; licensed beats. They'd overlap w/feds, beatstars, &amp; others &amp; would need to pin down orphan works",https://www.billboard.com/articles/business/9518255/rightsholder-music-data-search-platform-licensing/?utm_source=Sailthru&utm_medium=email&utm_campaign=Digital%20Update&utm_term=biz_digital
KINGDOM_OSAKA,2021-01-30 22:33:11+00:00,en,0,0,0,0,"【MUSIC DATA】

Maybe okay / 405.LION

https://t.co/aZRjma1JaD",https://m.youtube.com/watch?v=0TIfpDJriv8
sanchezck,2021-01-30 21:45:23+00:00,en,2,0,0,0,"Whoever monitors my phone usage, specifically my music data, is probably like “this girl has incredibly severe OCD”", 
toddtate,2021-01-30 19:50:42+00:00,en,3,0,1,0,Happy to join the crew as a volunteer for @measure_music this year! A free virtual three-day weekend program to give music industry hopefuls &amp; industry career changers a crash course (and a finished project!) in music &amp; data., 
the_sockster,2021-01-30 14:09:11+00:00,en,1,0,0,0,@likeits94 they rly take the time out of their day to post their fancams and disrespect artists under every music data tweet it's so pathetic, 
KINGDOM_OSAKA,2021-01-30 10:32:20+00:00,en,0,0,0,0,"【MUSIC DATA】

Maybe okay / 405.LION

https://t.co/aZRjma1JaD",https://m.youtube.com/watch?v=0TIfpDJriv8
TodayHeadline42,2021-01-30 05:28:31+00:00,en,0,0,0,0,Space music: Data sonification turns images from space telescopes into tunes https://t.co/ZxfN9PvInJ,https://todayheadline.co/space-music-data-sonification-turns-images-from-space-telescopes-into-tunes/
daeboganmusic,2021-01-30 04:47:32+00:00,en,5,0,0,1,I am looking forward to participating in this conversation about the music data divide at #DEW2021 https://t.co/3JjoKWxsGd,
babybunnybear_,2021-01-29 23:05:44+00:00,in,0,0,1,0,@flamers_ruh Ada di akun berita gitu. Kemaren sih nemu di akun music data apa gitu lupa nama akunnya, 
DenisDvezine,2021-01-29 22:11:14+00:00,en,0,0,0,0,"Meet https://t.co/NJ9eNgNziP, a Search Bar for Music Rights Data | Billboard https://t.co/8plaIuolYI","http://Rightsholder.io, https://www.billboard.com/articles/business/9518255/rightsholder-music-data-search-platform-licensing/"
fifimcfeef,2021-01-29 20:35:56+00:00,en,0,0,0,0,Share on Twitter https://t.co/cI8upIl1da via @billboard,https://www.billboard.com/articles/business/9518255/rightsholder-music-data-search-platform-licensing/
MusicREDEF,2021-01-29 20:30:08+00:00,en,0,0,0,0,Can This Music Rights Search Tool Solve a Big Industry Problem? (@theglennpeoples - @billboard) https://t.co/5QguTEGo7t,https://redef.it/3iZYwDV
