user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,url
lvrdg,2021-01-22 14:30:05+00:00,en,0,0,0,0,"Music &amp; Oral History : The Memory of Violence in Lebanon from the Performance of the Self to Self-Performance (ALLab) - 
January 27 @ 4:00 pm - 6:00 pm
https://t.co/1JqWyYYlj3",https://storytelling.concordia.ca/event/music-and-oral-history-in-the-context-of-the-testimonies-of-the-families-of-the-disappeared-in-lebanon-allab/
r_u_d_o,2021-01-07 05:03:35+00:00,es,2,0,0,0,"Un madrazo de nostalgia #MySpace  

https://t.co/vqRwOPdw49",https://web.archive.org/web/20200404132258/https://www.stereogum.com/featured/myspace-music-oral-history/?src=longreads
ahregistrado_,2021-01-06 01:06:15+00:00,und,2,0,0,0,@washedupemo https://t.co/KBlJ2DzwcB,https://web.archive.org/web/20200404132258/https://www.stereogum.com/featured/myspace-music-oral-history/?src=longreads
savesthetrio,2021-02-22 19:35:26+00:00,en,1,0,0,0,"@hotsna_es From time to time I like to revisit this article, thought it encapsulates the times well

https://t.co/VlAc6JGNjL",https://web.archive.org/web/20200404132258/https://www.stereogum.com/featured/myspace-music-oral-history/?src=longreads
McManusDundee,2021-02-19 09:39:40+00:00,en,11,0,1,3,"Following on from Dundee Pride event in 2019, we were delighted to embark on a new partnership project with the incredible ‘Shaper Caper’. ‘HereMeOut' was a @heritagefundUK project for young people exploring LGBQT+ stories through film, dance, audio, make-up, music &amp; oral history https://t.co/y8CbvWkYue",
ericjschuster,2021-03-25 15:39:18+00:00,en,1,0,0,0,"This is going to be incredible. Long live this podcast, which will certainly be cited as one of the great works of music oral history 
https://t.co/nSrM5gyNtR",
ytregaws,2021-03-18 17:56:17+00:00,en,5,0,1,0,"PDF of interview I did for the Missoula Music Oral History project (thanks for including me, @LeifFredrickson ). I said some wrong things and forgot important people. It's mostly about fun we tried to have in early 80s.

file:///Users/shawnswagerty/Downloads/OH_473_016-1.pdf", 
GWashingtonInde,2021-03-17 12:48:34+00:00,en,0,0,0,1,"""Nöthin' But a Good Time"" Is an Oral History of '80s Rock and Hair Metal: Tom Beaujour and Richard Bienstock discuss their new book ""Nöthin' But a Good Time"" | #writingcommunity #nonfiction https://t.co/0gdJ6hTJtw",https://www.insidehook.com/article/music/oral-history-hard-rock-and-hair-metal-1980s-book-review
wearekilpop,2021-03-17 05:07:34+00:00,en,0,0,0,0,"""Nöthin' But a Good Time"" Is an Oral History of '80s Rock and Hair Metal - InsideHook https://t.co/CQho0NTuce",https://www.insidehook.com/article/music/oral-history-hard-rock-and-hair-metal-1980s-book-review
ikecip,2021-03-17 04:02:46+00:00,en,0,0,0,0,"An Unprecedented Oral History of Hair Metal, Hard Rock and a Decade of Decadence https://t.co/oUgTXLudHw",https://bit.ly/383nq19
