user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
tweets_worthy,2022-04-29 23:27:04+00:00,en,0,0,0,0,Releases 4/29. Amazon is offering the Nintendo Switch Sports game with Leg Strap Accessory for $49.99 Free Shipping (the Digital Edition for $39.99 does not have the leg strap) ► https://t.co/QrCG6XtwM3 #Amazon Prime #FounItOnAmazon #SwitchGames https://t.co/wnaSRwG5uH,https://amzn.to/3uMTt1a
brighterkashmir,2022-04-29 23:15:31+00:00,en,1,0,0,1,"APRIL 30 BK
Visit https://t.co/Ry49exS0Fk
Digital Edition: https://t.co/jnxI9dShRX
Instagram/brighter_kasmir
Twitter/brighterkashmir
Facebook/brighterkashmir
Youtube/brighterkashmir
Hard copy available on news stalls of Kashmir, rush to grab ur copy now https://t.co/w2ANSdFTpG","http://www.brighterkashmir.com, http://Epaper.brighterkashmir.com"
HOONRQ,2022-04-29 23:09:08+00:00,ja,0,0,0,0,PS5デ【あす楽】★11/12発売★【新品】PlayStation5 デジタル・エディション 本体【CFI-1000B01】【新品・国内正規品】【ディスク非搭載】【送料無料】PlayStation 5 Digital Edition PS5 プレステ5 ソニー 4948872415002 [楽天] https://t.co/mXmcPyNic6 #rakuafl,https://a.r10.to/hy0WPp
farooqwanibk,2022-04-29 22:56:00+00:00,en,0,0,0,0,"April 30 BK
Visit https://t.co/TTcvA54Mm1 for latest and authentic news
Digital edition Epaper. Brighterkashmir. Com
Instagram/brighter_kasmir
Twitter/brighterkashmir
Facebook/brighterkashmir
YouTube/brighterkashmir
Hard copy available on all news stalls in Kashmir https://t.co/BbEFf8nuvY",http://www.brighterkashmir.com
yyfnhmqumu468,2022-04-29 22:52:05+00:00,ja,0,0,0,0,"【14時までのご注文で即日発送】【新品未開封】【新型軽量版】PlayStation 5 Digital Edition デジタルエディション･･･（4/30 楽天-プレイステーション5ランキング31位-85,800円）
https://t.co/0AkOxX7qq7",https://hb.afl.rakuten.co.jp/hgc/g00sp1j4.d0qv772a.g00sp1j4.d0qv89f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffukuchan-store%2Fps5-deji%2F
alertaconsoles,2022-04-29 22:46:06+00:00,pt,0,0,0,0,"Console PlayStation 5 - Digital Edition

 Retornou ao estoque da Amazon

 R$ 3.999,00

 ou em 1X de R$ 3.999,00

 Este link direciona para nossa página no Facebook onde disponibilizamos o link direto para o produto, por exigência da loja.

 https://t.co/ayN6C1MT8f
#PS5",https://bit.ly/37RXU2d
consolebipolar,2022-04-29 22:41:16+00:00,pt,0,0,0,0," Retornou ao Estoque da Gigante Amazon  Por R$ 3.999,00

 Console PlayStation 5 - Digital Edition

 19:41:16 (-3 GMT)
 Link de associados
 Backorderable!
https://t.co/ya4j7ndf7O",https://amzn.to/3q0XZ9I
24x7Page,2022-04-29 22:38:09+00:00,en,0,0,0,0,A guide to industry events in the lingering pandemic: Ad Age Digital Edition https://t.co/Am2JaKYljq #ContentMarketing #MarketingFunnel,https://adage.com/article/digital-edition/guide-industry-events-lingering-pandemic-ad-age-digital-edition/2316126
TleeNotAvg,2022-04-29 22:35:54+00:00,tl,4,0,0,0,"#PhoneHome | https://t.co/TgxEKWUtMG 

PH-MAG (Digital Edition) https://t.co/qwvGZ3kUpy",http://tamaarchives.com
tweets_worthy,2022-04-29 22:28:04+00:00,en,0,0,0,0,Releases 4/29. Amazon is offering the Nintendo Switch Sports game with Leg Strap Accessory for $49.99 Free Shipping (the Digital Edition for $39.99 does not have the leg strap) ► https://t.co/QrCG6XtwM3 #Amazon Prime #FounItOnAmazon #SwitchGames https://t.co/SosOD2vIgY,https://amzn.to/3uMTt1a
