user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
yeonoluv,2022-04-29 17:32:56+00:00,en,4,0,1,0,@byubyu_x K-verrers managed to help increasing the digital score today and we might get a higher score in broadcast &amp; live voting,
nyulevel,2022-04-29 17:00:40+00:00,en,4,0,1,0,@kepiclear we voted our asses off too like i was doing those surveys like crazy only for lovelyz's digital score to wash completely i was SICK,
mynorism,2022-04-29 15:50:30+00:00,en,3,0,0,0,"im sorry for words i make you uncomfortable, i should have checked or figured out since days ago to not create a whole panique condition

i was surprised when knowing opponent’s Digital score thats so f highim sorry i did not aware :”)",
TwinkleStar1004,2022-04-29 14:20:07+00:00,en,32,1,0,22,"What we need to do
 improve digitals
Download on Kakao Music and Naver Music, it can count as BGM and improve their digital score
 prevoting
Vote on Idol Champ and Starplanet

#VERIVERY #베리베리 https://t.co/GVZVskr7Uj",
tmvhoe,2022-04-29 13:04:14+00:00,en,9,0,0,9,Also if you have money but have no time to stream you can donate to the streaming team so we can raise #VERIVERY digital score https://t.co/S0qkWuPACh,
mynorism,2022-04-29 12:29:51+00:00,en,8,0,0,0,"tracking time (23 - 29) just until 11.59pm kst to boost the digital score
AAAAAAAAAAAAA",
cutie_wheepup,2022-04-29 10:48:09+00:00,en,1,1,0,2,Please stream CHEESE IN THE TRAP!!!!! We need high digital score!!!,
gainsthighs,2022-04-29 10:31:31+00:00,en,1,0,0,0,how tf does a song that was released an hour ago have a digital score already? https://t.co/YYQwPLOiJo,
sunghoonkst,2022-04-29 09:45:02+00:00,en,1,0,1,0,@culprikis they ended their promos but they still get nominated because of their high digital score points,
MMMOT4x4ever,2022-04-29 07:10:31+00:00,en,1,0,1,0,@mmeongcheongi @chaeviaaa Yeah. thats why we need to push yt and k muchart. K muchart we need to push harder on mass download (as we rank low than other competitor but we dont know if the competitor rank high coz of their stream or dl) &amp; The Show use gaon chart for digital score which dl is more important,
AMDLteam,2022-04-29 03:10:00+00:00,en,62,3,1,75,"() EMERGENCY CALL
we have not received any donations throughout these days, it's sad for us.
please, DONATE for digital teams.
  &gt;digital score has an important percentage for music shows and downloadss it's a great option!
&gt;for ur paypal note please add ""astro cb"" https://t.co/mrQntyiEXJ",
paulaseyo,2022-04-29 02:47:25+00:00,en,5,0,0,0,Still Life's 3rd week digital score is higher than other songs debut week score.,
hyungwossom_,2022-04-28 17:40:22+00:00,en,2,0,0,0,Our digital score is never high https://t.co/PhsCJpJnLr,
nyeongrina,2022-04-28 13:24:07+00:00,tl,15,0,0,1,IVE DIGITAL SCORE https://t.co/Nb6KiyiSBB https://t.co/SveC3hRIUB,
eunhayaaaaaaaaa,2022-04-28 12:05:16+00:00,en,680,2,5,117,Will there be no fundraising for viviz final round digital score? Like for itunes?,
VirendraXsingh,2022-04-28 07:19:05+00:00,en,14,0,0,0,@Ishantraj51 Currently in IPL they aren't showing the speed right after the bowl. They take more than 7-8 seconds or sometimes they don't even care to show the speed. Such a poor management even for digital score board.,
qyuwoook,2022-04-28 05:35:01+00:00,in,0,0,1,0,"kek tau ya kalo mushow ato digital score bla bla akan menyedihkan jadi fuck it 

PAS LIAT PHYSICAL SCORE ALIAS PENJUALAN ALBUM SAMA GWSNYA awikwok oh awikwok",
MattySancho,2022-04-27 17:10:19+00:00,en,3,0,0,0,@NoCap_98685 @briantylercohen What hood you know has green grass and a digital score board ,
replay4mstart,2022-04-27 15:57:14+00:00,en,1,0,0,0,@mvp_KC At least he won hot Inkigayo thing I ws so mad when I didn't see him in live voting bt our digital score is awful,
MMMOT4x4ever,2022-04-27 15:09:31+00:00,en,0,0,0,0,"Moos/byuldongies who have extra money can sign up to bugs, purchase streaming/dowload pass (more preferable download pass for The Show digital score), search moonbyul name manually &amp; stream/download 

Leggo.

#CITT_Out_Today #MOONBYUL
#내일6시_치인트에_치인다  #문별
@RBW_MAMAMOO https://t.co/URabVMTfjs https://t.co/Waoxu6Ee6M",
heinzzz_ketchup,2022-04-27 14:07:14+00:00,en,0,0,1,0,"@ryujikys well, it's still a fact that digital score was greater for DKZ. Ariz did mass download for DKZ, a lot. And I'd applaud them for that dedication, they earned it.",
Fabio7dc,2022-04-26 23:24:01+00:00,en,3,0,0,0,No but i reacted the same lmfao..my world feels like falling apart for a sec when looking at our digital score sjsjsjjs https://t.co/hqJpNDDfpc,
AppliedSystems,2022-04-26 18:40:01+00:00,en,0,0,0,0,"Answer these questions to get your agency's digital score, and see how it compares with the national average.

https://t.co/GxrRjVMQAR",https://okt.to/jsT3cl
yoonsfairydust,2022-04-26 18:04:04+00:00,en,1,0,1,0,"@starxrry SNS yeah but we can't really do anything for broadcast, some music shows even have very mysterious ways of giving points. New music bank scoring system for example, some won only with broadcast since the points can go up to like 5000, even if u have a digital score of like 10 ",
4ever_mamamoo,2022-04-26 17:50:03+00:00,en,1,0,0,1,"moos/byuldongies who have extra money, please sign up on bugs and buy streaming or download pass.

if im not mistaken we can sign up with our phone number and i saw twit from d*z fans that d*z got higher digital score than dreamc*tcher coz they focus more on download songs/bgm https://t.co/IJfkMVI4fo",
seekandfind23,2022-04-26 16:49:05+00:00,en,0,0,0,0,"RT @MelodyonG

One issue I have not seen addressed is Musk's intention to 'authenticate ' ALL Twitter users. That sounds like a massive data grab of personal information and a way to track millions for the government's 'social digital score'.",
MMMOT4x4ever,2022-04-26 13:08:37+00:00,en,2,0,0,1,"You can see example here.. dk* got higher digital score coz they said they focus more on dl songs/bgm.. 

Compare to mb competitior we dont have much time, so lets stream hard on yt, kmuchart (focus on dl), collect more votes. PLEASE!!!!

#MOONBYUL #문별 https://t.co/3TDhdC1b8k",
dkzdior,2022-04-26 10:46:04+00:00,en,5,0,0,0,"Listen, dkz got the full digital score because they got much better digital on gaon and for you to know, cupid has been charting on vibe top 150 and last in terms of streaming platform vibe is bigger than bugs. So yeah.",
CaughtbyMinji,2022-04-26 10:44:36+00:00,en,17,0,3,1,@DifferentlyAlik The way the digital score is so sus… ,
Lil5diamonds,2022-04-26 10:44:13+00:00,en,1,0,0,0,"@MinjisVeins They got full digital score? Hmmmm
Sus",
seunglowx,2022-04-26 10:43:09+00:00,en,0,1,1,0,"@singniecult it wasn't righed right now  that's why you won, the reason dkz has higher digital score is literally explained on the tweet below. why do you think the show would randomly rig scores for a nugu group",
lzlzmeh,2022-04-26 10:42:25+00:00,en,1,0,2,1,"@b0mgyeoul my faves (dkz) lost by 14 points oh gawd  and that other fandom is questioning how they (dkz) got perfect digital score when their faves (dr34mc4tch3r) charted better (at bugs), they really don’t know gaon works and just be dumb ",
yoonsfairydust,2022-04-26 10:41:13+00:00,en,5,0,0,0,"I CANT BELIEVE dkz lost bc or BROADCAST POINTS, they even got full digital score and won both votings omg  well also the mv views were bad but still",
mimihyeonie,2022-04-26 10:38:17+00:00,en,0,0,0,0,that digital score is sus af but whatever deukae still won and that's all that matters,
Yoohyeon_Kim32,2022-04-26 10:35:18+00:00,en,2,0,0,0,"who almost have a heart attack when they show the digital score and the live vote score? 

#DREAMCATCHER2ndWin https://t.co/HDngUYZUj4",
trulyooh,2022-04-26 10:34:52+00:00,en,50,0,0,0,@KshowAnalysis @ggumchaser full digital score  dkz and their fans ate actually. first win for y’all coming soon surely with these kinds of numbers. good game and hope for the best for all of u!! &lt;3,
kijiyoo,2022-04-26 10:29:57+00:00,en,26,0,0,3,"Um...The digital score is a bit weird anyway a win is a win
Dkz good job hope yall get ur win very soon 
#DREAMCATCHER2ndWin https://t.co/grqbkgPf2A",
teadalek,2022-04-26 10:29:00+00:00,en,3,0,2,0,Okay but who's gonna explain that digital score to me,
KshowAnalysis,2022-04-26 10:26:56+00:00,en,501,47,7,65,"Wow, looks like DKZ had better song/bgm downloads (which is more profitable than streaming on Gaon chart) so they got a full Digital score here. Respect ",
