user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
ieeeypctx,2022-04-29 23:55:41+00:00,en,0,0,0,0,"RT from ComputerSociety: ""Call for Papers: Special Issue on The Big 50: Celebrating 50 ACM SIGGRAPH Conferences https://t.co/qOIHKhOUEZ""",https://bit.ly/37XDS6l
how_time_files,2022-04-29 23:02:30+00:00,en,0,0,0,0,"File under: Atlantic City, NJ--Beauty Pageant--1981
https://t.co/tDz5efxydt https://t.co/G5SWcUub0l",https://digital.library.temple.edu/digital/collection/p15037coll3/id/74570/
DiplomaciacMX,2022-04-29 23:01:00+00:00,en,0,0,0,0,"#DiplomaciaCulturalMX

In the Digital Library of Cinco de Mayo you can learn about the historical significance of this celebration and Mexican symbol of resistance and victory against the great empires.

https://t.co/TXr87m89Lk https://t.co/GFCg9vfv3e",https://diplomaciacultural.mx/5-de-mayo-biblioteca-digital/
TUUR1,2022-04-29 22:38:53+00:00,en,1,0,0,0,"@olimpiuurcan @larsgrahn @USChess @SWE_chess It concerns this photo, a fine find by Olimpiu in the Cleveland Public Digital Library https://t.co/ijqtcHjgBf https://t.co/XKbx5h3UmM",https://cplorg.contentdm.oclc.org/digital/collection/p4014coll20/id/51/
BarbaraCavana11,2022-04-29 21:59:10+00:00,en,2,0,0,0,"""The Brooklyn Public Library (BPL) is counteracting a ban on certain books by letting anyone in the US aged 13 to 21 apply for a digital library card... (for) access to the library’s entire ebook collection.""

https://t.co/76UvZazqsU",https://www.theverge.com/2022/4/25/23041346/brooklyn-library-free-digital-cards-ebook-collection-banned-books
_alialkhatib,2022-04-29 21:33:15+00:00,en,0,0,1,0,@acm_chi is it possible to download them all or bulk download or something? sorry if this is something the digital library already offers - not that familiar with whatever features the site has these days...,
abbeyprimarysch,2022-04-29 21:24:18+00:00,en,7,0,3,1,"P6R have now read 250 books from the digital library, epic!  They are enjoying reading different types of books by a variety of authors. The children are reading for enjoyment and to help them with their learning. @NAC_Literacy #readingculture #shareastory #epic https://t.co/WC4i1n6myX",
Dagger_Six,2022-04-29 21:21:11+00:00,en,10,0,0,2,For those that asked; here’s an example of the private digital library access that Rally Point members have. Ideal for those with busy schedules if they can’t attend the live sessions. https://t.co/EaHBIkebUh https://t.co/6eUg6MmN8A,
goulashcomic,2022-04-29 21:20:52+00:00,en,0,0,1,0,"@VuduSupport Trying to watch a movie I purchased on your site and it keeps stopping after a few minutes. Fortunately, I had bought it through Movies Anywhere, so it's in my Amazon Prime digital library as well and I was able to watch it there. This is specific to your app.",
JCRomeroHicks,2022-04-29 20:56:40+00:00,es,30,0,3,16,La @UNESCO_es cuenta con una  Biblioteca Digital Mundial te ofrece gratuitamente miles de libros y documentos de todos los países y culturas. Te invito a que la visites  https://t.co/JGYMVJ55O6 https://t.co/pGmNtMPr0c,http://wdl.org/en
