user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
TarsTarkasnet,2022-04-29 18:38:36+00:00,en,1,0,1,0,@Scoobydouchebag playing a midi file for my egirl!,
E14Community,2022-04-29 16:29:01+00:00,en,2,0,0,0,"Gene's project grew from building a simple MIDI file player to produce pitch and gate control signals to drive his @KorgUSA Volca synthesizer functions to adding 
five Op-Amps for additional functions: https://t.co/KueDdEqALH #Project14 #OpAmpaPalooza https://t.co/getwpAd7hj",https://bit.ly/36MKOmp
EvBenjamin,2022-04-29 12:34:13+00:00,en,0,0,0,0,Really random so forgive me @michcoll do you still have that random midi file from what I told myself was the last post from the best week ever website with the random I think they were camp photos or something?!,
WarWraith,2022-04-29 11:45:10+00:00,en,1,0,1,0,@rossstevens_uk And add a midi file that can play when people open our profile page.,
HOWMANYEGGS,2022-04-29 03:48:59+00:00,en,0,0,0,0,"PROTECT HIM GO WHAT A SPUNKY ATTITUDE AND A MIDI FILE AND I JUST REALIZED
IN PARAPPA THE",
hyrulian,2022-04-29 03:32:46+00:00,en,3,0,0,0,I wonder how many websites and email addresses embedded in MIDI file track names and MOD file sample names still work and reach the intended place.,
BenHoven_,2022-04-28 23:14:05+00:00,en,2,0,1,0,"I'm going to try and mess around with some midi file today...
Maybe even make a cover ",
Dominik_TM,2022-04-28 22:18:11+00:00,en,0,0,0,0,@TheFrenchNugget I am a bit more like a midi file but I don’t know what to do with this work,
ExtElec,2022-04-28 21:44:25+00:00,en,0,0,3,0,"Twitter hive mind or Twoogle ? 

Can anyone point me to some (ideally C) for ESP8266 to play a midi file in real time ?

I don't actually need sound, just access to the midi stream in real time.",
CTHLTM,2022-04-28 15:47:42+00:00,ht,0,1,0,0,"      
                                    
                          
                  Babylon      
                   midi  file 
                                     
                          ",
webbedspace,2022-04-28 09:44:17+00:00,en,0,0,1,0,"https://t.co/t966ijkUxE – THIS IS A MIX OF SPECIFICALLY ONE MIDI FILE FROM ZUN'S WEBSITE (https://t.co/aCOlh9DprK) ARE YOU KIDDIMBF MF *mumbling because I'm already shoving this mix into my utter fool mouth*

[Highly Responsive To Prayers, Deltarune]","https://gilvasunner.bandcamp.com/track/eternal-field-of-hopes-and-dreams, https://www16.big.or.jp/~zun/data/smf/arc/th1_01.lzh"
majikm95,2022-04-27 20:51:46+00:00,en,0,0,0,0,When you wanna make the sickest music ever but can’t even download a midi file&lt;&lt;&lt;&lt;&lt;&lt;&lt;,
BenElliottSound,2022-04-27 20:15:50+00:00,en,3,0,0,0,"@DisOmikronCJ Ahah, yeah, I just improvised it. Also, if you ever want me to record anything with it, just let me know! It's as simple as handing over a midi file that's in the instrument's range! ",
hroznejdebil,2022-04-27 18:40:18+00:00,cs,8,0,1,0,@KapesniP jakože je to midi file,
evieisaclown,2022-04-27 18:09:15+00:00,en,0,0,2,0,@SPistol5 @triarawn doesnt...look like it although the little green things near the top kinda look like a MIDI file?,
mothcompute,2022-04-27 07:34:50+00:00,en,1,0,1,0,"a higher power has spoken to me over stdout today. what it said to me may have been short, 'MIDI file: desert_dawn_short.mod'. but it shall not soon be forgotten",
