user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
diva_political,2022-04-29 23:43:01+00:00,en,0,0,1,0,"forefront of innovation and change in the theatre. 
We didn't, for example, always sit in perfectly quiet opera houses. In Händel's time, these were noisy, boisterous places - it wasn't until much later in the 18th century (I think, if I'm recalling music history accurately)",
jdlrobson,2022-04-29 23:33:54+00:00,en,0,0,0,0,My friend Pat is only $500 away from his IndieGoGo target. This book looks fab - grab a piece of music history while you still can! https://t.co/Ooy5eu8Nh3,https://www.indiegogo.com/projects/pat-pope-s-rock-and-roll-photography
ieatjellydonuts,2022-04-29 23:04:37+00:00,en,0,0,0,0,The opening 8 seconds of Opeth's Ghost of Perdition may be the biggest mindfuck in music history.,
bookfindsgifts,2022-04-29 23:03:00+00:00,en,0,0,0,0,"Looking for a Mothers' Day Gift? 
Visit https://t.co/bByyDb78Jj

#book #fiction #gift #giftideas #Parents #family #sisterhood #sisters #selfhelp #hobby #craft #Happiness #RomanceBooks #romancenovels #books #readers #nonfiction #thrillerbooks #fun #MothersDay #music #History https://t.co/BM0ZXHYHAs",http://BookFindsandGifts.com
musgrove_david,2022-04-29 23:01:31+00:00,en,0,0,0,0,"Music History Today: April 29, 2022 April 29, 2000: Savage Garden knew they had another Top 40 hit in the US when “Crash and Burn” moved from Number 51 to 36. Read more: https://t.co/ZkICCc6dpE https://t.co/crvqyLbxM8","https://www.olafsings.com/2022/04/music-history-today-april-29-2022.html, https://tmblr.co/ZJqJZwbwBfnoCm00"
hansainallcaps,2022-04-29 23:01:28+00:00,en,5,0,1,0,"Please understand that I'm biased because I write about queer culture's place in music history, but: this is the single most important thing that has ever happened. https://t.co/1RyBYKT1Tp",
kdhx,2022-04-29 23:00:01+00:00,en,0,0,0,0,"The Soulard Blues, Brews &amp; Bites (B3) Festival happens on Sunday, May 8th from 12:00-8:00 PM. Highlighting the music, history &amp; culture of Soulard, the festival will include blues music, beer tastings, an art village, food vendors &amp; more. https://t.co/UcBOV7kuON https://t.co/QccWrHrUME",http://soulardb3fest.com/
AzMrx,2022-04-29 22:52:51+00:00,en,0,0,0,0,@kevinabstract If you could go back and time and change anything in music history what would it be?,
Yale_Schwarzman,2022-04-29 22:50:04+00:00,en,1,0,0,0,"@Neftalie says in skateboarding, people of color helped shape the sport by bringing their experiences, music, history, 
and vision into the sport &amp; their exploits working alongside their white counterparts offer a new model of power and allyship.",
LuciousWrites,2022-04-29 22:43:37+00:00,en,0,0,0,0,@RightWingWatch Somebody doesn’t know their music history.,
Yale_Schwarzman,2022-04-29 22:37:18+00:00,en,1,0,0,0,"@Neftalie says in skateboarding, people of color helped shape the sprot by bringing their experiences, music, history, 
and vision into the sport &amp; their exploits working alongside their white counterparts offer a new model of power and allyship.",
ECU_ALUM,2022-04-29 22:36:40+00:00,en,0,0,0,0,@ThatEricAlper Kool and the gang. The most underrated band in music history.,
starsintheocean,2022-04-29 22:32:11+00:00,en,0,0,0,1,"10 years ago, @kevinrichardson came back to the Backstreet Boys and made them complete again. Such an iconic day in music history. @backstreetboys https://t.co/9mdw7KrmcC",
LoveBooksReston,2022-04-29 22:27:32+00:00,en,2,0,0,1,"Like the #GreatCourses ? So do we! Come to our sale this weekend for lots of great deals on DVD classes in a variety of subjects! 
#music #history #education #homeschool https://t.co/pkoqFRtPMF",
seymonecristina,2022-04-29 22:23:01+00:00,en,1,0,0,0,I love this thread. I love music history https://t.co/Rv5oIqjHdR,
SWEETESTWHlSKEY,2022-04-29 22:11:49+00:00,en,3,0,1,2,79. three cheers for sweet revenge is the greatest album in American music history,
aimjock,2022-04-29 22:05:03+00:00,en,0,0,0,0,"@HipHopEsp_ Pretty solid list.

Personally, Relapse is my favourite album of all time, but it’s hard to argue that MMLP and TES ain’t two of the most legendary projects in music history.",
RELEVANT,2022-04-29 22:00:26+00:00,en,3,0,0,0,The Queen of Scene is back with a podcast just for the emo kids. https://t.co/aouepU8qNL,https://relevantmagazine.com/culture/music/hayley-williams-is-releasing-a-new-emo-music-history-podcast
musgrove_david,2022-04-29 22:00:25+00:00,en,0,0,0,0,"Music History Today: April 29, 2022 April 29, 2000: Savage Garden knew they had another Top 40 hit in the US when “Crash and Burn” moved from Number 51 to 36. It was released as the third single from Savage Garden’s second album, Affirmation,... https://t.co/pd1uqw6whz",https://tmblr.co/ZJqJZwbwAnrd4q00
Luna86107807,2022-04-29 21:59:39+00:00,en,0,0,0,0,"Pretty much the greatest Rock N Roll band ever, @RollingStones discography is up there with the best in music history, choosing only 10 out of 30 studio albums, each of them with a least one great song was hard but it's done so… enjoy. https://t.co/cCxjzDWAv6 https://t.co/082fsZzypu",https://youtu.be/_tByD5EsC0
