user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
spacerocks2020,2022-01-30 07:53:40+00:00,en,0,0,0,0,Aussie friends grab a ticket and see Space Faring Civilisation Film Festival at National Film and Sound Archive https://t.co/WT6vQuaVOc #National Film and Sound Archive via @FerveTickets,https://tickets.nfsa.gov.au/Events/Space-Faring-Civilisation-Film-Festival?fbclid=IwAR1cypZsK2UJ8hKCt4cANnW3g-RrsnGaXkMt_onUHMNvjwK1E-VwsegjgTU
MusicEternal1,2022-01-29 17:15:00+00:00,en,0,0,0,0,"Video Interview:
Florida Sound Archive With Sam Rosenthal

https://t.co/OA6OO8RL6v

#Musiceternal #BlackTapeForABlueGirl #Thanatos #ProjektRecords #FloridaSoundArchive #Darkwave #Ethereal #Ambient #GothMusic #ArtRock #UnitedStates https://t.co/JX1FSLsT2t",https://www.musiceternal.com/News/2022/Florida-Sound-Archive-With-Sam-Rosenthal-20220126
op109,2022-01-28 07:11:47+00:00,en,1,0,0,0,"Luciano Berio With The Swingle Singers And The Boston Symphony Play music Of Boccherini, Bach And Berio - 1982 - Past Daily Mid-Week Concert - Past Daily: News, History, Music And An Enormous Sound Archive. https://t.co/CZEFK3ad6B",https://pastdaily.com/2018/09/26/luciano-berio-with-the-swingle-singers-and-the-boston-symphony-play-music-of-boccherini-bach-and-berio-1982-past-daily-mid-week-concert/
Rotten_Ralph,2022-01-28 04:26:02+00:00,en,0,0,0,0,"kallistoi: briarhide: On this day 85 years ago the last known thylacine, ‘Benjamin’, died of exposure in Beaumaris Zoo, Tasmania. The National Film and Sound Archive of Australia (NFSA) just recently released a restored and colourised version... https://t.co/hzORtkV0oW",https://tmblr.co/ZFs-uvbSf9qZ4W00
medianettweets,2022-01-28 02:33:40+00:00,en,7,0,0,1,"Story of the Week: @ABCaustralia's @NikiBurnside details the @NFSAonline's first major exhibition in two decades with 'Australians &amp; Hollywood: a tale of craft, talent, and ambition'. https://t.co/eqAmknEhEt",https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612
bethanmathiasp,2022-01-27 14:52:09+00:00,en,3,0,0,0,@KeepSounds Sad to see it over! Learnt a lot working with you + the sound archive - glad there's some legacy continuing with @MusicForConnect ,
FoWHLNW6,2022-01-27 13:04:00+00:00,en,0,0,0,1,A chronicle of one of human history's darkest hours. It draws on the recorded evidence of the experiences of Holocaust survivors from the Imperial War Museum sound archive - one of the most important archives of its kind. #HolocaustMemorialDay https://t.co/XuxCXVzCiC,
ell_j_wilson,2022-01-27 11:23:33+00:00,en,0,0,0,0,"@jj_bull @ArtdeRoche The musicality in this is through the roof, you are collating quite a sound archive!",
rocksound,2022-01-27 11:00:01+00:00,en,24,0,0,2,"You Me At Six released the album 'Cavalier Youth' 8 years ago today, hitting No.1 on the UK chart

Josh and Max tell the story behind 'Fresh Start Fever' in this clip from the Rock Sound archive https://t.co/zJCrbAc3eY",
BLSoundHeritage,2022-01-27 10:43:14+00:00,en,1,0,0,0,"@James_Perrett Most of our mono and stereo material has been quarter-inch too, but the trouble and benefit with a large sound archive is that we need to be able to play everything at least once.",
rocksound,2022-01-27 05:00:00+00:00,en,25,0,0,4,"YUNGBLUD has just begun his 'Life On Mars' North American tour

He looks back on some of his first US live dates on Warped Tour in this clip from the Rock Sound archive https://t.co/I8OF7vgT1Q",
Draven_Taylor,2022-01-27 04:30:00+00:00,en,0,0,0,0,"Video Interview:
Florida Sound Archive With Sam Rosenthal

https://t.co/TsLsVIQDcC

#Musiceternal #BlackTapeForABlueGirl #Thanatos #ProjektRecords #FloridaSoundArchive #Darkwave #Ethereal #Ambient #GothMusic #ArtRock #UnitedStates https://t.co/pqcjo5lA1J",https://www.musiceternal.com/News/2022/Florida-Sound-Archive-With-Sam-Rosenthal-20220126
MusicEternal1,2022-01-27 04:30:00+00:00,en,1,0,0,0,"Video Interview:
Florida Sound Archive With Sam Rosenthal

https://t.co/OA6OO8A9HV

#Musiceternal #BlackTapeForABlueGirl #Thanatos #ProjektRecords #FloridaSoundArchive #Darkwave #Ethereal #Ambient #GothMusic #ArtRock #UnitedStates 
@ProjektRecords @BlackTapeSam https://t.co/NRCdGHdGRI",https://www.musiceternal.com/News/2022/Florida-Sound-Archive-With-Sam-Rosenthal-20220126
rocksound,2022-01-26 17:00:03+00:00,en,28,2,0,4,"YUNGBLUD's 'Life On Mars' North American tour kicks off tonight in Athens, Georgia

He looks back on some of his first US live dates on Warped Tour in this clip from the Rock Sound archive https://t.co/OqtO1E72Jq",
rocksound,2022-01-26 11:00:02+00:00,en,59,1,1,10,"Waterparks released the album 'Entertainment' 4 years ago today

They tell us about writing 'Blonde' in this clip from the Rock Sound archive https://t.co/mkZOvn7Wy8",
