user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
mrcseitoku,2022-01-30 23:45:43+00:00,ja,4,1,0,2,"#聖徳大学大学院 #音楽文化研究科
令和4年度〈春学期入学〉C日程の出願受付が始まりました
https://t.co/BiGDtknN4I

音楽文化研究科博士前期課程・後期課程の入試は、どちらも2月12日(土)、13日(日) の2日間にわたって行われます。

#聖徳大学 #音楽学部 #音楽 #入試 https://t.co/JFNWRv3dB5",https://graduate.seitoku.ac.jp/music-culture/2022/01/27/exam2022/
RadioWarp,2022-01-30 23:16:19+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2020 SEP - Strictly Roots &amp; Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
Neeedldotnet,2022-01-30 23:11:09+00:00,en,0,0,0,0,"@BrixtonMfg Hats and Clothing is inspired by music, culture, and the people who surround them. Brixton begins with classic silhouettes reinterpreted to meet the needs of modern living.  #workwear #hatlover https://t.co/PJ3osFeIms",https://neeedl.net/listing/brixton/
PowerTVparty,2022-01-30 23:08:02+00:00,en,1,0,0,0,"Now watching &amp; Meditating!! Streaming 24:7 Music Culture we control !! #PowerTVapp  @ArtMallGlobal  &amp;
@URBANMUSICTV  @xodtvofficial  https://t.co/z4jHx58a17 https://t.co/3DVMiFkCAv",http://Www.PowerTVParty.com
PowerTVparty,2022-01-30 23:06:28+00:00,en,4,1,1,2,Now watching &amp; Elevating!!  Streaming 24:7 Music Culture we control !! #PowerTVapp  @ArtMallGlobal @TheEnterpriseT1 https://t.co/z4jHx4QyCx https://t.co/qUj5J5zh8N,http://Www.PowerTVParty.com
PowerTVparty,2022-01-30 23:05:36+00:00,en,0,0,0,0,Now watching &amp; Working!! Streaming 24:7 Music Culture we control !! #PowerTVapp  @ArtMallGlobal https://t.co/z4jHx58a17 https://t.co/9RwuXdKQ3v,http://Www.PowerTVParty.com
CarducciQuartet,2022-01-30 21:58:17+00:00,en,27,0,0,6,A moving journey through Shostakovich’s most personal music | Culture | The Sunday Times https://t.co/2b6mPSwCSa,https://www.thetimes.co.uk/article/a-moving-journey-through-shostakovichs-most-personal-music-xdpqmltt6
SuperpowerEnter,2022-01-30 21:51:22+00:00,en,0,0,0,0,Comic Books Have Become An Element Of Music Culture.,
The_Arachnerd,2022-01-30 21:22:32+00:00,en,4,0,1,0,"@theneedledrop Dream Theater, and specifically their album Octavarium, are much too underrated in not only the general music culture but in the metal side of things as well. The members are all incredible at their respective instruments and having all gone to prestigious music schools, 1/2",
RadioWarp,2022-01-30 21:05:41+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 APR - Strictly Roots &amp; Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
PleaseFeedtheDJ,2022-01-30 20:08:03+00:00,en,1,0,1,0,"@macdaddy1690 @Anthony_layup @s_coree @verzuzonline Sir,  no disrespect, but Verzuz is about nostalgic African American music culture. If you are not familiar then it's wise to not interject in the conversation, especially if you're not stateside.",
jdanieljenkins,2022-01-30 19:47:47+00:00,en,1,0,0,0,@mikebranchmusic Visionaries with a passion for music &amp; culture.,
ahiphopminute,2022-01-30 19:43:00+00:00,en,1,0,0,0,Rapper Tyler Pauley Is a GenZ Powerhouse Shifting Music Culture https://t.co/VAJU4nSGTs,https://hiphopminute.com/rapper-tyler-pauley-is-a-genz-powerhouse-shifting-music-culture/
DagogetaTv,2022-01-30 19:27:06+00:00,en,0,0,1,0,@EST_MCMXCIV At the time frame his debut was not spoken as a classic and Kurtis Blow &amp; Kool Moe Dee was already reppin Harlem. Yes overseas liking his rhymes not asking about Harlem. Like I said if you feel Big L in totality did it bigger in music &amp; culture than Cam cool. I just don't agree,
RadioWarp,2022-01-30 19:06:01+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 FEB - Strictly Roots &amp; Rockers (Valentine's Day Special)
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
tsalibian,2022-01-30 18:56:18+00:00,en,5,0,1,0,I'm watching the Janet Jackson docuseries. I vividly remember going w/Dad to the Glendale Gallery to buy the Control album in '86. I also remember missing the Janet tour (I also missed Blonde Ambition when Madonna canceled her Boston dates). Music &amp; culture shape lives.  1/,
DagogetaTv,2022-01-30 18:26:28+00:00,en,0,0,1,0,@EST_MCMXCIV How is it an L? Big L did more than Cam did in music &amp; culture??,
daanishDM,2022-01-30 18:15:12+00:00,und,0,0,0,0,"@rantzon3 

https://t.co/wKumeQKjBd",https://soundcloud.app.goo.gl/mEsjGYXTpac39ofm9
afuturemodern,2022-01-30 17:44:40+00:00,en,3,1,0,2,"https://t.co/nPrTfzxnfZ

our weekly Tribe Townhall turning into a tight-knit alpha group

join our discord for exclusive performances and art from underground artists who shaped  music culture https://t.co/4Do7VbNA4p",https://discord.gg/JzhkGHPQ
BossManFrost_,2022-01-30 17:22:39+00:00,en,0,1,0,0,"I just love the music &amp; culture we Grew up on man …like 106 &amp; Park , Rap City , TRL , Behind the Music , Cribs , MTV making the Video , Tigger in The Basement , Cita’s World , College Hill …remember on Saturdays the artist would do a 24 hour day with all they fav videos on Bet!",
Curtis_Metcalf1,2022-01-30 17:12:45+00:00,en,1,0,1,1,@EnterDaDome Your writing and articles shows how much you love this music &amp; culture.,
RadioWarp,2022-01-30 17:08:24+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2020 AUG - Strictly Roots and Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
Oreokidronaldo,2022-01-30 17:00:01+00:00,en,36,1,2,9,"Hey @smilesssvrs family! @youngspacewolf and I are hosting a new Spaces show on Mondays, focused on our community coming together to discuss Hip-Hop Music/Culture, and it’s real-time influence on our community. Audience articipation is ! See y’all! ::) https://t.co/ycJiOZJ7WY",
AndyLyonsWSC,2022-01-30 16:47:50+00:00,en,11,0,1,0,"@rcscribbler Bohemianism seen as a middle class thing, so some music/culture journos assumed that MES would have seemed like a weirdo in the environment he grew up in. Don't think that was true.",
PsychoZombie77,2022-01-30 16:34:45+00:00,en,2,0,0,0,@LaShandaWebb @nuno_gouv Yup! There are many artist that have a place in the music culture!!!!  https://t.co/81t4UUlI8J,
LaShandaWebb,2022-01-30 16:32:31+00:00,en,2,0,1,0,@PsychoZombie77 @nuno_gouv It’s cool. I see you’re a fan of Madonna &amp; there’s absolutely nothing wrong with that. She’s an icon in her own right &amp; has carved her place in music culture.,
_Nick_Proctor_,2022-01-30 16:07:19+00:00,en,0,0,0,0,"Anyone remember the name of the design agency who's website let you explore their studio space (in a Google street map view experience) but it had lots of hidden easter eggs to find that referenced TV, film and music culture?",
laurenn_simonee,2022-01-30 15:23:59+00:00,en,2,0,0,0,@BarbRoom @princetonperez @NICKIMINAJ Not too much on Princeton he part of the iconic music culture too,
DjLilJetta,2022-01-30 15:13:05+00:00,en,0,0,0,0,Nobody believes in what i believe in but ME….i really helped push this baltimore music culture i made ppl who never believed in this…BELIEVE ITS POSSIBLE ,
RadioWarp,2022-01-30 14:46:09+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 MAY - Strictly Roots &amp; Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
kimludcom,2022-01-30 14:22:32+00:00,fr,0,0,0,0,"New Tumblr post: ""Koffi Olomide - Danse ya ba Congolais (Clip Officiel) "" https://t.co/XNZNUxwo5m Koffi Olomide - Danse ya ba Congolais, Koffi Olomide, Danse ya ba Congolais, DANCE, MUSIC, CULTURE, FEATURES, DRC, RDC, KINSHASA, CONGO, CENTRAL AFRICA, AFRICA",https://bit.ly/3o9xWvY
hk_bliss,2022-01-30 13:55:09+00:00,en,8,0,1,0,That moment when the popular jock from HS who used to make fun of the dance music culture steps into your dms,
simpjaeyun0086,2022-01-30 13:31:10+00:00,en,2,0,1,0,"@tbce11 @wrhtu @ENHYPEN_members yeah “its just kpop” and why u triggered and camping in not ur fave official acc to throw hate to someone  “its just kpop” then get out of their music, culture, unstan ur faves lmaoo????",
smtgarg,2022-01-30 13:14:40+00:00,en,162,0,1,16,"2. Build the product that you would want to use…

and are passionate about.

Apple revolutionised the music industry with the iPod.

Bono once described it as “the most beautiful art object in music culture since the electric guitar.”

But what made it so special?",
jemgilbert,2022-01-30 12:47:04+00:00,en,2,0,1,0,"@TobyManning @racheledini1 @MatthewLeggatt @essential70s Yep as I'm sure you know,I think the problem was always that he and Mark treated their specific experience of music culture in their 20s as some kind of historical norm from which everything else was the deviation that would have to be explained.",
laurent99316304,2022-01-30 11:58:25+00:00,en,0,0,0,0,"These musicians who are pulling their catalogues from Spotify have zero impact on music, culture, or anything relevant in 2022 or the current Covid debate. No one will even notice or care.",
RadioWarp,2022-01-30 11:37:51+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 JUN - El Cholo Live @ Twelves Records Grand Opening
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
HipzMy,2022-01-30 11:35:03+00:00,en,0,0,0,5,2022 Youth Music Culture Guangdong Concludes – Uniting the World Through Music https://t.co/yd54FOGg9z,http://dlvr.it/SJ3vRm
jaxellis0327,2022-01-30 10:32:05+00:00,en,1,0,1,0,"what a legend, nice interview… but then 19mins 55… cream and bullet in the gun…. Forever in my heart that  took the roof off xx Paul Oakenfold Interview - Generations of Dance Music Culture https://t.co/ZZF5efqRkc via @YouTube",https://youtu.be/RslnA8Lb_w8
archieizahazz,2022-01-30 10:29:47+00:00,en,0,0,0,0,"you can NEVER kill the vibe, magic, spirit or natural being of  music/culture /Carnival... at its core it's pure positive POWER 
https://t.co/tj0uXKsRrS",https://youtu.be/HC3OcvVGRVw
