user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
musgrove_david,2022-01-30 22:00:24+00:00,en,2,0,0,0,"Music History Today: January 30, 2022 January 30, 1999: Third Eye Blind peaked at Number 5 on Billboard’s Hot 100 singles chart with “Jumper.” In Songfacts 2015 interview with lead singer Stephan Jenkins, he described this song as “a noir... https://t.co/3g0eJrQSRg",https://tmblr.co/ZJqJZwbTXRrHOW00
AsherneZ,2022-01-30 21:58:31+00:00,en,0,0,0,0,"@theneedledrop TLOP is better than MBDTF and the TLOP listening party is the greatest moment in music history when Ye, Cudi and Travis jumped and danced too FSMH P1 ",
BariAWilliams,2022-01-30 21:49:34+00:00,en,1,0,1,0,"@dradambanks That was a query, doc. Has there? I count on you and @stillnaima and @naima for my music history.",
Mr_Ullinger,2022-01-30 21:31:25+00:00,en,0,0,0,0,This! This is one of the many reasons I still am working on writing up my trigger/programming/midi engineering/programming/music history project idea. https://t.co/hQWp5QRvZA,
golfer4life97,2022-01-30 21:28:28+00:00,en,5,0,0,0,That Fancy Like Applebees song is the worst song in MUSIC HISTORY ,
LexyconDevil,2022-01-30 21:27:30+00:00,en,1,0,0,1,"nevermind I forgot S&amp;M exists, which is probably one of the best choruses/hooks in pop music history",
god_adele05,2022-01-30 21:22:40+00:00,en,66,2,2,16,"This is a video of Adele's musician activity posted by a Korean yesterday. The story is so good. Take a look.

""New music history written by Adele from 19 to 30 years old JJ Adele's record is currently ongoing""

https://t.co/ar9B6JEbXf https://t.co/j1NXGNwWLD",https://youtu.be/LCsjcPTxhA8
jegentry66,2022-01-30 21:17:39+00:00,en,5,0,0,2,"On this day in Rock music history (Jan. 30th 1988)  INXS were at #1 on the Billboard Hot 100 with ""Need You Tonight"". It was the 1st single from the classic album 'Kick'. It was the bands only #1 single
#INXS #classicrock #rockrageradio #poprock #rock #rocknroll #poprock https://t.co/ixFa2ysTf3",
jegentry66,2022-01-30 21:13:04+00:00,en,0,0,0,0,"On this day in Rock music history (Jan. 30th 1981)  Journey released the double live album 'Captured' recorded during the bands ""Departure"" tour in 1980. It peaked at #9 on the Billboard 200 and is certified 2x platinum
#journey #rocknroll #classicrock #rock #hardrock https://t.co/39tfh3BOYi",
CaptPendragon,2022-01-30 21:09:59+00:00,en,0,0,0,0,"@MarcLobliner Me either, and I'm a musician and avid music history buff.",
Lunch77Beatz,2022-01-30 21:03:31+00:00,en,2,0,1,0,"@rapflixx So Much Fun and Antisocial 

It’s hard to take out JIK because I feel like it’s an important piece of music history but I’d be lying if I didn’t say the quality of Roddy’s project was better 

Nothing against Igor or Bandanna, they’re just not my personal vibe",
hologramvin,2022-01-30 20:47:57+00:00,en,2,0,0,0,"the more you study music history (who Actually did what First in what decade that people take for granted now, who created typical chord progressions and ways to play them) the more you listen to a random song and start recognizing the songs that came after it in your head",
JasonLaRose3,2022-01-30 20:47:12+00:00,en,1,0,1,0,@SoundsandLyrics Enter the Wu Tang is one of greatest acheivements in music history,
Clapped_Dre,2022-01-30 20:46:23+00:00,en,4,0,1,0,Name a better 8 second snippet in music history https://t.co/N2PBZWISfl,
GuvenUnaldi,2022-01-30 20:35:55+00:00,en,0,0,0,0,Britney Spears - Criminal ( Official Lyric Video ) .......Britney Spears' most beautiful and music history song is Criminal. It seems to me that he cannot do a song of this quality again. https://t.co/tahWPY211I,https://youtu.be/_yZZS4jxEgc
CasesinVirginia,2022-01-30 20:35:22+00:00,en,5,0,1,3,"Bday love to the legend Donnie Simpson. Another Motor City legend. Check out his podcast too a lot of music history there. Also, Beat Street isn't a great movie but I learned that you can't go around tagging on other people's art. Also, why Donnie? No child left behind! https://t.co/E3OKwkDb5M",
THENEWSMT,2022-01-30 20:29:34+00:00,en,0,0,0,0,"""To reduce *music history to a pageant of masters is, at bottom, lazy. We stick with the known in order to avoid the hard work of exploring the unknown."" - Florence Price

*(I'd replace music with science because it's nature's expression of art).",
MusicHistoryDay,2022-01-30 20:21:02+00:00,en,0,0,0,0,"On the new edition of the Music History Today Podcast, wherever you get your podcasts from, including YouTube.
https://t.co/PSF6qzVcU5
#podcast #music #history #ApplePodcasts #SpotifyPodcast #GooglePodcast #YouTube #AnchorPodcasts",https://youtu.be/w9LkqmNVQ-E
LosLounge,2022-01-30 20:16:32+00:00,en,1,0,2,0,"@vocal_ism @cicconeLife Completely not at all 
Both are the queens but just remember that Janet is part of a dynasty called the Jacksons, a part of music history. Thats untouchable In my opinion. Madonna is the queen Madonna has given us something that no one else has and she has been consistent.",
HRmarioman,2022-01-30 20:11:33+00:00,en,0,0,1,0,@Jaypresleyzim Wrong. Madonna and Janet are great queens. They both are create but in different path. They both made impact in music history. They are the icons of the world. ,
musgrove_david,2022-01-30 20:01:07+00:00,en,0,0,0,0,"Music History Today: January 30, 2022 January 30, 1982: Buckner and Garcia entered the American Top 40 with the novelty hit “Pac-Man Fever.” They were slightly ahead of the Pac-Man trend. By the time the game became a phenomenon, they had... https://t.co/qsJtoa8fpj",https://tmblr.co/ZJqJZwbTVkdqqi00
EdUSAChile,2022-01-30 20:00:01+00:00,es,0,0,0,0,"¿Estás buscando comer comida sabrosa y profundizar en los legados del movimiento de derechos civiles y la música estadounidense? ¡Entonces Alabama es para ti!

Obtén información sobre la conexión de #Alabama con los científicos espaciales y más  https://t.co/t8qkQszONg. https://t.co/vlouNN1L5E",https://bit.ly/StudyinAL
Classycanadian1,2022-01-30 19:50:31+00:00,en,0,0,0,0,"@wa_beaver @edwinhollins @RoArquette Yes hun, it means the music history will live on. Unlike the lunatics who seem to be dying at 50 times the rate of those who aren't stupid",
RetroHomo,2022-01-30 19:44:56+00:00,en,0,0,0,0,"@britneydamitajo @litemate2 @hubertS1 @cicconeLife @jpeebles If you don’t think the biggest woman in music history has impact or musical legacy, you’re too stupid for the Internet. Madonna’s musical legacy TOWERS over janets, as she has far more iconic pop classics under her belt.",
mikef3825,2022-01-30 19:40:54+00:00,en,9,0,0,0,"@titletownusa73 Mount Rushmore to implies to me importance over the course of the last 100 or so years of music history. So….

Robert Johnson
Les Paul
Jimi

After those 3, it gets to who one likes best.  
Duane
Green
Gallagher
Clapton
Van Halen
SRV
So many worthy of this level of #respect.",
yotonds,2022-01-30 19:23:10+00:00,en,3,0,1,2,"The greatest album run in music history; all created &amp; released in 6 years (1971-1976). 

No one like Stevie Wonder. https://t.co/ZYUZegMIiT",
serdaroyman,2022-01-30 19:20:50+00:00,en,3,0,0,0,"Today in 1969, the Beatles performed an unannounced concert from the rooftop of their Apple Corps headquarters at 3 Savile Row, within central London's office and fashion district. Joined by keyboardist Billy Preston. Celebrating one of the most iconic moments in music history. https://t.co/ACVhQCe84v",
brel_ryan,2022-01-30 19:18:15+00:00,en,0,0,0,0,"@WSJ 'Dua Lipa' is the second stupidest name in pop music history. The first dumbest? Why, 'Doja Cat'  of course.",
kgbman,2022-01-30 19:17:51+00:00,en,4,0,1,0,"@_yogi_Bear_61 Not sure it would accomplish anything.  I'd rather listen to Nugent talk about music history, which I heard him do on Michael Berry Show. Dude was so passionate and jacked up about it but he only scratched the surface. Can't say there's anything I need to hear from Springsteen.",
RetroHomo,2022-01-30 19:11:01+00:00,en,0,0,1,0,@britneydamitajo @madonnadailyxxx @cicconeLife @jpeebles Also Beyoncé. You can’t claim Janet is the biggest woman in music history and the turn around and claim she was sabotaged by racism. Which is it?,
JENNYASSIGNMEN1,2022-01-30 19:02:06+00:00,en,0,0,0,0,"Pay us to help with the following assignments

Supply chain management
Latin American
Mass communication
Legal studies
Nursing administration
Qualitative &amp; quantitative methods
Music history
Human nutrition education
Higher 
Business operation

Call/WhatsApp +1 (551) 270-9751 https://t.co/cbNGwn1M5C",
PerthAndrew,2022-02-27 23:57:59+00:00,en,0,0,1,0,"@carlquintanilla https://t.co/1nso91cffQ
i thought this song would be confined to the pages of music history... but currently it is still very relevant even though the ""actors"" may have changed...",https://www.youtube.com/watch?v=wHylQRVN2Qs
Annette01413692,2022-02-27 23:54:36+00:00,en,6,0,0,1,"17 years into her career and she sang that night! Right into music history!
#CelineDion
#DivasLive1998
#Legend
#Icon
#live #pure #vocals 
#vocalist
#French 
#Canadian https://t.co/Jvh4dvBrvz",
mondoheather,2022-02-27 23:43:52+00:00,en,2,0,0,0,@underwatermoonl Miss this dude! Really good music history writer too.,
ReneMaurice5,2022-02-27 23:39:07+00:00,en,2,0,1,0,@nikoncamera61 I miss my 45s. I don't have a turntable anymore; haven't for years. 45s are the best format in music history IMO.,
Anele2615,2022-02-27 23:39:06+00:00,en,0,0,0,0,"@WWEREALONE Anime, F1, Music, history",
ChantoriaMW,2022-02-27 23:36:00+00:00,en,0,0,0,0,For the last week of February I Took A Black Music History Quiz! https://t.co/fhhBXD1Y5j,https://youtu.be/JqwYt0RnNh0
hoodgrindvideo,2022-02-27 23:30:43+00:00,en,0,0,0,0,Jay-Z Becomes https://t.co/5rGHkaKp6u #hiphopnews #hiphop #breakingnews #barsisback #battlerap #battleraptawk #urltv #15mofe #hiphopisreal,https://hoodgrind.com/jay-z-becomes-first-rapper-inducted-into-songwriters-hall-of-fame-hip-hop-moments-in-music-history/
themovement68,2022-02-27 23:05:54+00:00,en,0,0,0,2,Maverick City Music - History (feat. Alton Eugene),
musgrove_david,2022-02-27 23:00:58+00:00,en,0,0,0,0,"Music History Today: February 27, 2022 February 27, 1993: Ugly Kid Joe made a huge move on the US chart, from Number 73 to 41, with a cover of Harry Chapin’s “Cats in the Cradle.” See more:... https://t.co/iiW86pssDI",https://tmblr.co/ZJqJZwbcZ5MIee00
jayrockee,2022-02-27 23:00:39+00:00,en,0,0,0,0,@LilBibby_ no doubt one of the greatest lines in music history,
hoodgrindvideo,2022-02-27 22:30:49+00:00,en,0,0,0,0,Grandmaster https://t.co/DKoWci60bM #hiphopnews #hiphop #breakingnews #barsisback #battlerap #battleraptawk #urltv #15mofe #hiphopisreal,https://hoodgrind.com/grandmaster-flash-the-furious-five-in-rock-roll-hall-of-fame-hip-hop-moments-in-music-history/
Paul08113166,2022-02-27 22:28:42+00:00,en,0,0,0,0,@1Love4allbeings @scottmelker Agreed. Will go down in music history as some of the best live performances.,
LaChapellePete,2022-02-27 22:19:21+00:00,en,13,0,0,2,"If you want to learn more, I wrote a couple of books about country music history: https://t.co/dxAR9Ye4Ks
&amp; https://t.co/Gbx7aeQddO. I covered Nudie in the one at the second link.","https://cutt.ly/oP50L6J, https://cutt.ly/QP52fCX"
hoodgrindvideo,2022-02-27 22:15:04+00:00,und,0,0,0,1,"...... - https://t.co/NiDACnItfN
#hoodgrind #hiphop #music #breakingnews #hiphopnews #Barsisback #sports #BattleRap #BattleRapTawk #rap #Urltv #15mofe #Hiphopisreal #Battleraptrap #Blackcompassmedia #15MOFERADIO #smack #rapper #newmusic #hiphopmusic #rapmusic #rnb #dj ... https://t.co/5hc0WpafLB",https://hoodgrind.com/kendrick-lamar-wins-pulitzer-prize-for-damn-album-hip-hop-moments-in-music-history/
ThatGirlBri_BBC,2022-02-27 22:05:57+00:00,en,0,0,0,0,When Iggy Azalea said I should run for president my tits could save a nation is the greatest lyric in music history,
al_kumby,2022-02-27 22:00:25+00:00,en,2,0,0,0,they yassification of music history,
BlessedAltarZin,2022-02-27 22:00:00+00:00,en,5,0,0,0,"I spoke with guitarist/ vocalist Christian Kolf about the band’s music, history and plans.... #Valborg #Interview (Deutsch &amp; English) #Nekrodepression By @BoatmanTom
#WeAreBlessedAltarZine
#TheZineSupportingTheUnderground https://t.co/nyTQFsc0HP https://t.co/8QNIbfz2hy",https://blessedaltarzine.com/2022/02/27/valborg-interview-deutsch-english/
ESPNFrankie,2022-02-27 21:57:22+00:00,en,27,4,2,8,I don’t think it’s hyperbolic to say that Rick James one of the most important figures in music history,
Tallin32,2022-02-27 21:43:33+00:00,en,0,0,1,0,"@phinnia @TlMBERWOLVES Stalked, then married, then had a baby with. That was my favorite part of my music history course. Seriously the Romantic Period was some good TV, if you like that sort of TV.",
McLachlanBrian,2022-02-27 21:43:10+00:00,en,2,0,1,1,Continuing my thread of Toronto street art. Yonge St music history by Adrian Hayles (DJ Sawta) south side. https://t.co/VLZfmNIhb4,
McLachlanBrian,2022-02-27 21:43:09+00:00,en,0,0,1,0,"Continuing my thread of Toronto street art. Yonge St music history by Adrian Hayles (DJ Sawta), north side. Lots of musicians, venues, and record shops commemorated. https://t.co/JUPByDS60k",
jegentry66,2022-02-27 21:30:32+00:00,en,0,0,0,0,"So now I come to you with open arms  On this day in Rock music history (Feb. 27th 1982)  the Journey single ""Open Arms"" peaked at #2 on the Billboard Hot . It spends a total of 18 weeks on the chart
#journey #rocknroll #rock #classicrock #rockrageradio #poprock #hardrock https://t.co/Kb3CMzOnVO",
jegentry66,2022-02-27 21:27:14+00:00,en,2,0,0,1,"On this day in Rock music history (Feb. 27th 1988)  David Lee Roth’s excellent album 'Skyscraper' peaked at #6 on the Billboard 200 Album Chart. Why is this notable you ask? It was his final top ten album in the US.
#davidleeroth #rock #rockrageradio #hardrock #metal #rocknroll https://t.co/6CerXyMdN6",
FunkyPedagogy,2022-02-27 21:21:58+00:00,en,1,0,1,0,@HaleDonal @HollieCarter1 @HeadofEnglish @HoDandHeart @Team_English1 Totally - every brilliant text can be a nightmare in the wrong context. I’ve always really enjoyed teaching it when given the chance - used to do it with 6th formers as EPQ on watershed moments in music history.,
cadaverie,2022-02-27 21:20:50+00:00,en,3,1,0,1,"what a whiplash, please never ask me what i'm going through based on my recent music history cause girl i dont even know https://t.co/198LklRIM0 https://t.co/EJCxoAGNew",
JackiesJourneys,2022-02-27 21:03:52+00:00,en,0,0,0,0,"@HardRockHolly @HardRock @HardRockLondon1  So HRC, how are the plans progressing for a Hard Rock in Liverpool??!!  Definitely a place that deserves one with so much music history!",
strikerightnote,2022-02-27 21:02:39+00:00,en,0,0,0,0,"Happy Birthday Adela Verne, #classicalmusic #composer born #OnThisDay in 1877! https://t.co/9BqaU6qyXA",https://ift.tt/Qs9GW3N
musgrove_david,2022-02-27 21:01:22+00:00,en,0,0,0,0,"Music History Today: February 27, 2022 February 27, 1982: Kool &amp; the Gang’s “Get Down on It” began it’s climb up the US singles chart. Read more: https://t.co/YxvOwgiVVA https://t.co/oYk43zwr4l","https://www.olafsings.com/2022/02/music-history-today-february-27-2022.html, https://tmblr.co/ZJqJZwbcXNs8Gy00"
MRCOOLSDREAM,2022-02-27 20:53:35+00:00,en,3,0,0,0,"Oops, forgot the source: https://t.co/Ya30Xf8YGl  @FarOutMag",https://faroutmagazine.co.uk/worst-rhyming-couplets-music-history-songwriting/
melissa_errico,2022-02-27 20:43:42+00:00,en,5,0,0,1,I’ve been to music history paradise! Thank you Chris Lewis @SongbookFdn for the tour &amp; all your knowledge!  More to come. FYI all: #HaroldArlen painted that beautiful painting! ….  @MichaelFeinstei https://t.co/tpfDpW00zo,
joonsgenre,2022-02-27 20:33:02+00:00,en,5,0,0,0,@ughmane a moment in music history.,
GARRRRICK,2022-02-27 20:30:15+00:00,en,0,0,0,0,@MalibuRumBarbie Let’s change it up . This is a music history lesson. You should an album one a day !,
Dudeapalooza,2022-02-27 20:28:56+00:00,en,0,0,0,1,This is one of the best in the #CLT music history series.. https://t.co/7VzEUAKXGi,
piratefoxy,2022-02-27 20:27:42+00:00,en,1,0,0,0,#ConvoWithMsDenise I can’t hear about Black music history without feeling so bad about the loss of the history in the Pittsburgh Hill District.,
Sal1V2,2022-02-27 20:24:33+00:00,en,0,0,0,0,@MehdFaisal U are in for the greatest 3 peat in music History. All 3 albums are so different from each other sonically and thematically,
BayAreaData,2022-02-27 20:24:19+00:00,en,646,3,8,53,"I write a column about old music and music history because I pretty much can’t stop myself anyway, so sorry for doing it again, but Dee Snider has always been this cool. https://t.co/onNYRutiDW https://t.co/iWjFeebeb5",https://youtu.be/S0Vyr1TylTE
Sal1V2,2022-02-27 20:17:04+00:00,en,0,0,0,0,"@MehdFaisal Oh man , ur in for the greatest 3 peat in music history. They are all so different from each other, especially tpab the sound it has is so different from anything in HipHop",
Tsadiah,2022-02-27 20:06:31+00:00,en,0,0,0,0,Milli Vanilli: The Biggest Hoax In Music History https://t.co/kswEQR10Bc via @YouTube,https://youtu.be/yrDBh-tpp7s
Greenwood1922,2022-02-27 20:05:40+00:00,en,4,0,1,0,"https://t.co/Vr7ehUNyXG
More Oklahoma music history:
Charlie Christian, born 1916 in  Bonham, TX and raised in Oklahoma City, OK was considered the best improvisational talent of the swing jazz era.",https://www.youtube.com/watch?v=zcC18U5HoY8
musgrove_david,2022-02-27 20:01:00+00:00,en,0,0,0,0,"Music History Today: February 27, 2022 February 27, 1982: Kool &amp; the Gang’s “Get Down on It” began it’s climb up the US singles chart. Disco fans who remember the halcyon days of the early 1980s would instantly recognize the call to arms of... https://t.co/3nYYNofZCL",https://tmblr.co/ZJqJZwbcWWbWmm00
irmo_music,2022-02-27 20:00:49+00:00,en,0,0,0,0,"On this day in Music History: February 27th, 1675 - The oldest surviving English opera, Matthew Locke's Psyche, is first performed at Dorset Garden Theatre, London by the Duke's Company. https://t.co/S3GfMjr8Xd",
strikerightnote,2022-02-27 19:59:51+00:00,en,0,0,0,0,"Happy Birthday Louis Adolphe Coerne, #classicalmusic #composer born #OnThisDay in 1870! https://t.co/8V9nK0M64X",https://ift.tt/nlqPH0U
masonkaramazov,2022-02-27 19:51:45+00:00,en,0,0,0,0,@Cernovich Music history,
BrayansHouse,2022-02-27 19:35:20+00:00,en,0,0,0,0,"BIGGEST DEBUT S in the brayans house music history 
1 #easyonme @Adele
2 #Mamiii @iambeckyg
3 #Sacrifice @theweeknd
4 #youright @DojaCat
5 #Thatswhatiwant @LilNasX
6 #boyz @jesynelson
7 #lostcause @billieeilish
8 #LessThanZero @theweeknd
9 #electric @katyperry
X #whatsnext @Drake",
RetroArcadeMan,2022-02-27 19:28:40+00:00,en,0,0,1,0,@JamesOpalecky @ToBeMe199 @ThatEricAlper Your music history seems to be lacking. I thought id let you know the details so you didn't make the same mistake again.  You're welcome.,
aijiujoe,2022-02-27 19:24:34+00:00,en,2,0,1,0,"shakira's cover of islands, most important moment in music history?",
amapofmysoul,2022-02-27 19:21:53+00:00,en,0,0,0,0,"I honestly think this song will be written in the music history books. People downplayed its impact, but look at any other hit song released in 2020 and there's no one with the longevity Dynamite has had. https://t.co/7fxT10RhM0",
musicsteve2,2022-02-27 19:19:43+00:00,en,4,0,1,0,"@WIGMNetwork Strangely perhaps, I first learned of her as a composer—in part because I never learned about her in undergrad music history. I only really discovered her later, through her music.",
HTCountryMusic,2022-02-27 19:17:57+00:00,en,0,0,0,1,This Date in Country Music History – February 27th https://t.co/jfoMDU1ldV,https://www.hometowncountrymusic.com/this-date-in-country-music-history-february-27th/
PotbellySlim69,2022-02-27 19:17:04+00:00,en,4,0,0,0,"@BeschlossDC My Music History teacher in college came to the U. S. as a result of the uprising. She was organizing resistance in her opera company, and was forced to leave. She was not a fan of 20th century Russian composers.",
callme_vonte,2022-02-27 19:07:44+00:00,en,0,0,0,0,I’m glad I got to get the story behind this song. music history is cool as shit https://t.co/ESchAI9Zcl,
strikerightnote,2022-02-27 19:01:49+00:00,en,0,0,0,1,"Happy Birthday Olof Wilhelm Peterson-Berger, #classicalmusic #composer born #OnThisDay in 1867! https://t.co/gdUf3rHoSy",https://ift.tt/0dt8zVu
ResearchX9,2022-02-27 19:00:55+00:00,en,0,0,0,0,"Pay us to help with the following assignments

Supply chain management
Latin American
Mass communication
Legal studies
Nursing administration
Qualitative &amp; quantitative methods
Music history
Human nutrition education
Higher 
Business operation

Call/WhatsApp +1 (551) 270-9751 https://t.co/s9qZzy74VK",
HickeyWriter,2022-02-27 18:59:26+00:00,en,1,0,1,1,A History of Rock Music in 500 Songs -- a music history podcast. https://t.co/uNP2RaEgyn or on iTunes https://t.co/BcBH3Z1588,"http://500songs.com, https://itunes.apple.com/gb/podcast/a-history-of-rock-in-five-hundred-songs/id1437402802"
UMD_MAPPD,2022-02-27 18:52:20+00:00,en,2,0,0,0,"The ""Sounds of Prince George's County"" connects legendary artists--from Judas Priest to Duke Ellington--with their local roots in a new Spotify playlist. Learn more at: https://t.co/UP3vk2Y4D3. https://t.co/kgZ3evAQKW",https://go.umd.edu/qgH
PaulanthonyPaul,2022-02-27 18:43:46+00:00,en,1,0,0,0,"@RARAmusictweet @CharlieM_OBE Glad you liked the song if you have time there is a club called Troubadour in Hollywood so much music history all the 60s/70s stars played there Charlie will love it are hero Rod played there.
To showcase the album Time ",
DomGarfield,2022-02-27 18:38:41+00:00,en,1,0,0,0,"Fuck, can’t believe this. 

RIP MC Skibadee! 

No doubt one of the most influential MC’s in UK bass music history. I wouldn’t MC, make the theatre I make, or love raving if it wasn’t for this bruddah.

Sad moments  https://t.co/HVF4Ngq9SP",
txt_pengpup,2022-02-27 18:37:08+00:00,en,0,0,1,0,ik i say this often but i rlly do think kpop peaked at 2nd gen music-wise like at the very least w ggs bc 4th gen is turning into a serialism type thing when 2nd gen is more romantic era if yk western music history,
rozemaven20,2022-02-27 18:31:35+00:00,en,0,0,1,0,"@OfficialJackson Between ""Here in the Real World"" &amp;""Wanted"" ~ both are great songs. T/Y to one of THE best songwriters in country music history, ranks right up there w/Hank Wms, HHoward, DSchlitz, JDLoudermilk, Cindy Walker, BBraddock, BAnderson, the Hag &amp; JPrine, Kris, Willie, TTHall &amp; VGill.",
kcmtconcerts,2022-02-27 18:24:49+00:00,en,2,0,0,0,"@JasonIsbell @thedavidcrosby @Shawn_Colvin That concert last night was one for the music history books. Epic. Every note ringing out of that room was so resonant for the times we are in. Also, did we hear a moment of Ukrainian folk music playing pre-show?",
A_dogg86,2022-02-27 18:13:26+00:00,en,1,0,0,0,@JuiceSimps0n Oh yeah. The opening line in Hail Mary is one of the coldest lines in music history.,
strikerightnote,2022-02-27 18:01:51+00:00,en,0,0,0,0,"Happy Birthday Hubert Parry, #classicalmusic #composer born #OnThisDay in 1848! https://t.co/KTdNizVaWF",https://ift.tt/IrABWKY
LexSchoolMusic,2022-02-27 18:01:07+00:00,en,0,0,0,0,"On this day in Music History: February 27th, 1675 - The oldest surviving English opera, Matthew Locke's Psyche, is first performed at Dorset Garden Theatre, London by the Duke's Company. https://t.co/4UqRw19DiW",
