user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
mick624,2022-01-30 23:43:24+00:00,en,1,0,0,0,"@BaltimoreMrs Most of it, yes. Anyone who takes it literally and claims it’s written by God doesn’t understand how metaphors, human understanding, and oral history work. Not to mention that what was included was determined for political (and misogynistic) reasons.",
zmarcus,2022-01-30 23:26:37+00:00,en,1,0,0,0,bring back the halftime entertainment from the @Bengals' last #superbowl appearance! https://t.co/VWmFuyQt3w,https://www.mentalfloss.com/article/74902/oral-history-strangest-super-bowl-halftime-show-ever
ourmelaninworld,2022-01-30 23:20:58+00:00,en,0,0,1,0,Make sure it’s coming from oral history and or books written by American Indians. No YouTube videos or memes https://t.co/zfNGp77GrX,
queersurgeon,2022-01-30 23:17:23+00:00,en,46,2,1,1,"How has Social Media influenced your Practice and Advocacy work?

An excerpt from an interview for the OHSU oral history program  @OHSUNews https://t.co/GMpZXqSkxN",
JamaicanCreati3,2022-01-30 22:12:43+00:00,en,1,0,1,0,Jamaican birthday 1962 until 2022 this year we are 60 years independence come on everyone take a walk down the memory lane about oral history for those who don't know Jamaican history they need to go and look at her it is an important day Jamaican across the world this here https://t.co/05JnfjZMDp,
boyboygenius,2022-01-30 21:58:51+00:00,en,0,0,0,0,@AOWTOUDOUZAT thank you for preserving its oral history,
Kathologist,2022-01-30 21:45:56+00:00,en,1,0,1,0,woot.  dug back to the 1700's for my hunney's formerly prestigious ancestors in Derbyshire. Was a family oral history story until now.,
conorjwhite,2022-01-30 21:42:23+00:00,en,2,0,0,0,I'm going to need a full oral history on today's CBS halftime show,
TanzianSketch,2022-01-30 21:26:38+00:00,en,1,0,0,0,"I recently re-watched T2 (still probably the pinnacle of action sci-fi, don't @ me), and you know what that means:
https://t.co/IKeqMUfWr0",https://www.theringer.com/movies/2021/6/30/22555687/terminator-2-judgement-day-t2-oral-history
museum_owl,2022-01-30 21:25:05+00:00,en,3,0,1,0,"@MuseumWannabe Curator here - focus on content, interpretation and research through exhibitions, community engagement, delivering events and activities for the public, collections management tasks, acquisitions, oral history interviews, etc. Happy to chat in more detail!",
espresso_punk,2022-01-30 20:55:26+00:00,en,1,0,1,0,@SilverwebStacia Anthony Bordain oral history  got that yesterday &amp; on kindle  a Michael Conolly  crime book The Poet,
CLMcWhirter,2022-01-30 20:38:26+00:00,en,16,0,0,7,"New job posting @ALPLM looking for someone to manage our Oral History program. Come work with me in the Research Division!

https://t.co/VJBFIY07NR",https://illinois.jobs2web.com/job/Springfield-EXECUTIVE-II-%28Opt_-A6%29-Oral-History-Manager-IL-62701-1004/837562500/
CWeleng,2022-01-30 20:29:53+00:00,da,1,0,0,0,@Charlot45249102 Det er så ikke sandt: https://t.co/eonAsWKiVw,https://www.holocaustcenter.org/visit/library-archive/oral-history-department/schwab-rothschild-marianne/
NC_WASP,2022-01-30 20:24:43+00:00,en,1,0,1,0,"@TJMonticello Oral histories are rarely correct, as is the oral history of the Woodsons who claim Jefferson lineage. No DNA links to Jefferson.",
PastorJNorris,2022-01-30 20:19:15+00:00,en,0,0,0,0,"@GraigKreindler Could A.I. face recognition software help in this?  I know it would be a long shot, but maybe by linking his image to present day descendants, you can find a family with an oral history of a past family ball player???",
Tony_Diver,2022-01-30 20:11:34+00:00,en,19,2,2,9,"NEW: An oral history of the Downing Street suitcase. 

How aides have been boozing with the help of luggage since the Cameron years. 

With @benrileysmith

https://t.co/LdQV9EbGuL",https://www.telegraph.co.uk/politics/2022/01/30/partygate-suitcase-wine-dates-back-days-david-cameron-theresa/
showNprove7,2022-01-30 20:01:17+00:00,en,2,0,1,0,"@FriendlyHistory And I'm only saying minimal because I'm still removing the pin that was stuck my head. If I was going to go purely off of what I know from oral history, family history and geneology records I've obtained? I'd have to say NO African ancestry lolIndian and Scottish.",
rachelwboyd,2022-01-30 19:53:25+00:00,en,2,0,1,0,"@lilybarnes_ @Lynncabrams ""Oral History Theory"" but also ""Myth and Materiality in a Woman's World"" - esp with its focus on Shetland - are great intros to testimony and narrative in OH",
patrickcotnoir,2022-01-30 19:48:16+00:00,en,199,1,1,12,Opened up to a random page in the Sopranos oral history book and it was exactly what I expected it to be. https://t.co/fQhL6UtTdC,
BlkHistStudies,2022-01-30 19:40:02+00:00,en,11,0,0,6,"Don’t miss FREE Webinar on 'An Afro-Caribbean in the Nazi Era: Oral History and the Black Family' on Sat 19 February at 19:00 GMT. Learn about Lionel Romney, a Black man who was imprisoned in a Nazi Concentration Camp and survived. Book your FREE ticket at https://t.co/nV6O7sIW7d https://t.co/ZfFFphWDmF",https://afrocaribbeaninthenaziera.eventbrite.co.uk
