user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
M_A_Frasca,2022-05-22 23:32:07+00:00,en,1,0,0,0,Playing some after-show gowf at nearby Madison Golf Course. I’ll post the Dave and Rob show to the Live Music Archive tomorrow,
italeoo,2022-05-22 21:15:32+00:00,en,8,0,2,0,rebuilding my music archive tn,
thebradking,2022-05-22 19:30:17+00:00,en,1,0,0,0,"I don't know why the internet underground music archive (IUMA) crossed my mind today, but damn I miss writing about entertainment, technology, and society.

You kids don't know how good you got it 

https://t.co/9XlYwFBAwD",https://www.wired.com/2001/02/music-archive-going-silent/amp
dose_everybody,2022-05-22 13:47:43+00:00,en,0,0,0,0,"Switching it up this morning for a little Derek Trucks slide shred &amp; the wonderful Susan Tedeschi 

Check out this show by Tedeschi Trucks Band from Fri, Oct 1, 2010 at Voodoo Lounge in Harrah's Casino on Live Music Archive! https://t.co/d6Cakskfxs",https://livemusicarchive.app/music/artists/TedeschiTrucksBand/recordings/ttb2010-10-01.AKG461
ohka_madhatter,2022-05-22 08:54:50+00:00,ja,2,0,1,0,"24 : サジタリウス
あらいぐまファクトリー / 劇場版　魔法少女メディスン・メランコリー music archive

25 : Piece of clown
AbsoЯute Zero / Trident World

26 : 上書き保存の記憶喪失
天秤亭 / Imaginary Holic

27 : 厄ぽい伝説★
Liz Triangle / 六畳半

28 : B・E・E・R
IOSYS / 東方真華神祭",
djprogram,2022-05-21 21:54:22+00:00,en,0,0,0,0,"Just loved ""Si Thompson - Seduction Back To 93-95 Album Mix (12-5-2022)"" by The Rave Music Archive on @mixcloud https://t.co/U4FIbHQfI9",https://www.mixcloud.com/The_Rave_Music_Archive/si-thompson-seduction-back-to-93-95-album-mix-12-5-2022/
FromBrazier,2022-05-21 19:03:28+00:00,en,6,0,0,0,"I published my story about #Ramones' song earlier today (21 May and there was a reason for it). It's also a bit personal story. Please check. Thank you.
Music Archive, Part XVIII ~ Ramones: Sheena Is a Punk Rocker https://t.co/dW2LruIcE1",https://talesfromthebraziersgrotto.wordpress.com/2022/05/21/music-archive-part-xviii-ramones-sheena-is-a-punk-rocker/
fogelnet,2022-05-21 15:06:58+00:00,en,0,0,0,0,"Grateful Dead - Sat, May 21, 1977 at Lakeland Civic Center on Live Music Archive! https://t.co/rrLJ3speY3",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd77-05-21.sbd.boyle.271.sbeok.shnf
MemoryLoss___,2022-05-21 13:59:33+00:00,en,1,0,1,0,@TheBirdySitter @Ninutwt The music archive in my school would have been ideal. It was hidden away and not many people knew about it. One rickety stair/ladder up to its loft and plenty of old instruments to use in defense. Ever been fought off with an Alto clarinet? Didn’t think so.,
aonchiallach,2022-05-21 12:48:00+00:00,en,32,0,0,8,submitting a song a guy in 6th class wrote about how much pat the baker loved to smoke hash to the Irish Traditional Music Archive,
