user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
Matteoki1,2022-05-29 15:43:31+00:00,ja,5,0,1,0,"I updated the Koronba music archive once again. It has more music files, so check it out.
ころんばソングパックを再び更新しました。音楽ファイルが増えましたので、チェックしてみてください。
\/ \/ \/ \/
https://t.co/ODiY04nf4P",https://drive.google.com/drive/folders/1rK8XodJaNkvWtVd84BSapvMnu1o5EpcN?usp=sharing
davidleeimaging,2022-05-29 12:11:57+00:00,en,5,0,0,0,"Breakfast By The Bay on now. The smoother side of the Titletown Music Archive with jazz, blues, reggae, soul, yacht rock and more until 11AM CST. Listen here: https://t.co/fKqUBkNELN https://t.co/ZKu5ih3N4Q",https://titletownmusic.rocks/
bbcarts,2022-05-29 11:00:02+00:00,en,40,6,2,18,"Ghost in the Ruins @CovCathedral was packed with choral music, archive imagery and poetry. 

Commissioned by @CovCathedral &amp; @Coventry2021, it was created by @thenitinsawhney working with the people of Coventry.

Watch on @BBC Four &amp; @BBCiPlayer at 8pm: https://t.co/d5P2LJwVWZ https://t.co/IEKQmkcHQE",https://bbc.in/3sUbcT6
TheBeastEdward,2022-05-29 08:21:22+00:00,en,10,0,1,0,"Good morning soldiers of #metal
#NowPlaying from my music archive 
@villavampiria [GodDethroned]
Hordes of Lucifer
See you at https://t.co/PVQ8GlwtRn
Have a great metal Sunday 

https://t.co/AcuMNdRdrI https://t.co/nfSYVDwL1h","https://schlichtenfest.de/, https://youtu.be/BA_AftRtfvA"
DoorchaserR,2022-05-29 07:42:11+00:00,en,0,0,1,0,"All tracks deleted from this playlist go to the ""A Huge Ever Expanding Archive of Ambient/Glitch/Lowercase music"" Archive playlist.: 

https://t.co/s5tuL3ifg8",https://open.spotify.com/playlist/2F2tgnOlAr507YBJULwciW?si=l4AcQQmgTBGJOVysuScR_A
BestofProg,2022-05-28 19:09:24+00:00,en,1,0,0,0,Not typical prog but very interesting and beautiful music! #Archive #CallToArmsAndAngels #TheFalseFoundation #PIAS @archiveofficial @PiasFrance https://t.co/c61od1qnws,
PodcastDawn,2022-05-28 18:48:56+00:00,en,1,0,0,0,"Our theme song is ""The Incredible Shrinking Larry"" by Matt Oakley and ""Big Band Jingle A"" is by Lobo Loco, both on the Free Music Archive.
If you like our show, tell a friend, rate &amp; review on your podcast app of choice, and come say hi on Facebook, Twitter, Tumblr or Instagram!",
taliahwh,2022-05-28 16:16:15+00:00,en,0,0,0,0,YouTube is cool bc I like to see how other people live. Also you can learn literally anything. And don’t get me started with the live music archive.,
monkjaz,2022-05-28 14:00:25+00:00,en,2,0,0,0,"[UNRELEASED RECORDINGS]... This collection of Ellingtonia features mostly previously unreleased material from two sources: the Sun Ra Music Archive, maintained by Michael D. Anderson, and the Experimental Sound Studio (ESS)  https://t.co/jkCczyCX4T https://t.co/YMAnwgRMUY",https://wp.me/pd2HnU-13q
AdinaMorgenste1,2022-05-28 13:37:41+00:00,en,4,0,1,0,"Download and listen online amir tataloo new songs. best mp3 music archive of tataloo hip hop singer

https://t.co/Mr5uKzWV7a",https://tataloo.in/
fuzzybluerain,2022-05-28 12:58:02+00:00,en,1,0,0,0,"also i'm mad because someone asked people not to share their mogwai tape out (because they could do it themselves), but they're a live music archive band and it's been like a week",
ToastBitch123,2022-05-27 23:19:39+00:00,en,4,0,1,1,i made a rare music archive page :D. rn only 1 album on there but more to come! https://t.co/pTBTGC70tB,https://soundcloud.app.goo.gl/3sVg1icqRW5jaGJPA
arimasbootie,2022-05-27 21:28:05+00:00,en,1,0,0,0,What if I make a music thread or various playlists from my old music archive I recently dug up...heh,
ssarsora99,2022-05-27 17:44:48+00:00,und,0,0,1,0," وهناك مواقع أخرى لتحميل الموسيقى والمؤثرات أيضا مثل: 
موقع Incompetech
موقع  Film music io
موقع Free music archive",
Artist3d,2022-05-27 16:54:28+00:00,en,2,0,0,0,"Very excited 10 minutes to blastoff… 2 hour airing of selected pieces of my music archive put together by my wonderful friend and music archivist John Nicol of Obladada… will post link at 10 am pst, …",
Coolness941,2022-05-27 15:59:27+00:00,en,23,0,0,2,"Black Music Archive said if you imitate the opening line of ‘He Wasn’t Man Enough’, you’ll notice your abdominal muscles tighten up. Toni’s style of singing essentially made her do mini core exercises lol.",
DraikenTalkos,2022-05-27 15:31:13+00:00,en,0,0,1,0,"Not gonna lie, I dug through my music archive for this one because I've never heard it before. Catchy theme though.

Tokusatsu Heardle #48

#TokusatsuHeardle
https://t.co/1TWf6gldor",https://tokusatsu-heardle.glitch.me/
TheEdRadioShow,2022-05-27 15:14:14+00:00,en,0,0,0,0,"2 of 2
He went back to our music archive and found it!
https://t.co/00Oco43Iuv",https://www.youtube.com/watch?v=IHoP1km1nd0
bennettscience,2022-05-27 15:07:48+00:00,en,0,0,0,0,Many minutes will be spent on the Free Music Archive today as a result.,
brummusicpics,2022-05-27 09:31:24+00:00,en,7,0,0,2,#ItsABrumTing every day at Birmingham Music Archive but today even more so! Test presses arrived! #OnRecord #B2022Festival @FriendlyFireBan https://t.co/JCXoeUa6EV,
TradMusicForum,2022-05-27 08:24:40+00:00,en,2,1,0,4," Join us from 10am on Sat 11th June @ScotStoryCentre and online for a conference to explore the possibilities for a Scottish Traditional Music Archive.

This event is free but you must book your space in advance, even if you are joining us online.

https://t.co/LhlTA4Q9FR https://t.co/vm9shbxWX7",https://scottishstorytellingcentre.online.red61.co.uk/event/913:4129/913:16073/
FromBrazier,2022-05-27 06:27:37+00:00,en,4,0,1,1,"My blog article of #everfree includes my latest drawing of #hide. 
#hidewithspreadbeaver, @Pukapyu, @area014, @Chirolyn_1965, @JOE_44magnum, @kiyoshi_freeman  
Music Archive, Part XIX ~ hide with Spread Beaver: ever free (Universal Victor, 1998) https://t.co/zyCuXbXO6s",https://talesfromthebraziersgrotto.wordpress.com/2022/05/27/music-archive-part-xix-hide-with-spread-beaver-ever-free-universal-victor-1998/
Littlespoon78,2022-05-27 03:03:46+00:00,en,0,0,0,0,Check out Music Archive's video! #TikTok https://t.co/DPlfEC9Owi,https://www.tiktok.com/t/ZTdW5hEwH/?k=1
FHenicke,2022-05-26 17:42:50+00:00,en,0,0,0,0,My song BluesTown USA played on this Radio New Music station. It starts at 31:33. Krank it up and go to BluesTown USA.  New Music Archive WBCQ Radio Angela 5130 kHz https://t.co/Hxm7DYBklz via @YouTube,https://youtu.be/3fDCemxizJ8
billbones80,2022-05-26 16:29:38+00:00,en,0,0,1,0,"@thedevilstuna They've started doing it with some of the music archive, but I agree. Issue is BBC2 is meant to be more mainstream so some of the output will never be commissioned/air there. It's sad.",
eloquentalias,2022-05-26 15:52:34+00:00,en,2,0,0,0,@headfangs oh is that x music archive that channel Whips i listen to their playlists at work regularly lol,
fogelnet,2022-05-26 15:22:16+00:00,en,0,0,0,0,"Grateful Dead from Thu, May 26, 1977 at Baltimore Civic Center on Live Music Archive! https://t.co/qYrjSuG2LI",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd77-05-26.sbd.sacks.3224.sbeok.shnf
blazey_blaze,2022-05-26 15:02:42+00:00,en,105,0,1,17,"Blessed earthstrong to the LEGEND that is Lauryn Hill, a musician who educated the world through her own miseducation. There were about 10 people who were part of THAT album who had a reggae background.

Photo: Chris Lopez—Sony Music Archive/Getty Images (London February 5, 1999) https://t.co/j8CUnM65th",
k_popjourney,2022-05-26 01:31:05+00:00,ko,0,0,1,0,"&lt; 선곡표: SB3 E02 - 2022/05/25 &gt; (Indie Music) - Archive Show
1. 혁오 - Hooka
2. 국카스텐 - 붉은 밭
3. 갤럭시 익스프레스 - Jungle The Black
4. 크라잉넛 - 말달리자 (1996)
5. 서울문 - 우리들의 지난 여름밤
6. 선우정아 - 비온다
7. 415 (사이로) - 야광별
8. 장미여관 - 내 스타일 아냐",
k_popjourney,2022-05-25 20:01:51+00:00,en,0,0,1,0,"&lt; Playlist: SB3 E02 - 25 May 2022 &gt; (Indie Music) - Archive Show
1. HYUKOH - Hooka
2. Guckkasten - Red
3. Galaxy Express - Jungle The Black
4. Crying Nut - Speed Up Losers (1996)
5. Seoulmoon - Last Summer
6. Sunwoojunga (SWJA) - It Rains",
AfricanSanctus,2022-05-25 19:20:24+00:00,en,0,1,0,0,Click the link to find out more about David’s incredible music archive: https://t.co/AECveX1MIW https://t.co/kj0t5zlx3H,"https://www.fanshawemusic.com/music-archive, https://www.facebook.com/100065134135070/posts/pfbid02yeD6aFda3Foj3fMgeYbvrzXEW5eToAyAWJvC2YT5tut8mKL5Lp3FLHVWyawrNU1Jl/?d=n"
RadioSparx,2022-05-25 17:56:12+00:00,en,0,1,0,0,"We're gonna ROCK YOUR WORLD with our new ""ROWDY ROCK BAR"" ​station, offering head-bobbing tracks like ""I GOT HER"" by Dutch #composer BENNY LAVA: https://t.co/JbdM47G6uq. https://t.co/bHD9d9op84",https://www.radiosparx.com/music/archive/Indie-Rock/Alternative-Dance/I-Got-Her/754600
RadioSparx,2022-05-25 15:11:52+00:00,en,0,1,0,0,"Our newest TRIBUTE station, ""FKA TWIGS TRIBUTE,"" born of BIG LOVE for the SENSATIONAL UK Popstar FKA Twigs, offers HOT tracks like @tiffanyhoughton's sexy #DancePop song ""SPECTRUM"": https://t.co/YyfZlWSmhN. https://t.co/Jwu0o5bqLw",https://www.radiosparx.com/music/archive/Dance/Dance-Pop/Spectrum/1025857
dayo1p,2022-05-25 13:02:06+00:00,en,0,0,0,0,my music archive is insane walahi,
kilonova_,2022-05-25 08:37:47+00:00,en,1,0,0,0,shazam needs to expand their chn music archive cuz it can never pick up the songs i hear on stream,
ThoughtsByJae,2022-05-24 19:40:29+00:00,en,0,0,0,0,"Black Music Archive's ""Explained"" series&gt;&gt;&gt;&gt;&gt;&gt;&gt;",
MusicXango,2022-05-24 14:58:05+00:00,en,1,0,0,0,"Xango Music, since 1997! Local music from all over the world!! 
On the picture a part of the Xango Music warehouse!!!
There is so much music out there that needs to be heard, that we will keep on looking for new gems!
(photo Xango Music archive) https://t.co/HjdPXgbQ6d",
HelloKennedi,2022-05-24 14:00:57+00:00,en,1,0,0,0,Black Music Archive is my favorite YouTube channel.,
LangaMav,2022-05-24 12:43:29+00:00,en,88,1,0,15,Ntate Caiphus Semenya has one of greatest catalogs in our country’s music archive.,
freemusicarchiv,2022-05-24 10:01:05+00:00,en,0,0,1,0,Let’s get together: Free Music Archive is organizing a new event and you are invited! https://t.co/KCmM3Z044X,https://www.eventbrite.com/e/thunderboom-records-community-call-by-fma-tickets-347850198307?ref=estw
lavsunrise,2022-05-24 04:47:08+00:00,en,0,0,1,0,"@TwiPaladin I mean, the backup I have of the mlp music archive
plus a couple of other songs I thought to be lost",
HustleBoiMuzik,2022-05-24 01:19:07+00:00,en,0,0,0,0,Black Music Archive Live Masterclass https://t.co/S4b7aqBpkc via @YouTube,https://youtu.be/a8oGev7xdPk
Missskitttin,2022-05-23 20:52:15+00:00,en,0,0,0,0,"So I love every song by Ricky Montgomery... @rohmontgomery 
 I have an excellent music archive #curator @KabochaWhat https://t.co/JExhbSZ71F",
RadioSparx,2022-05-23 20:37:28+00:00,en,0,1,0,0,"We're kicking off #NewMusicMonday in a MELLOW mood with our new ""SOFT ROCK INSTRUMENTAL"" ​station, offering ​easygoing ​tracks like ""MORNING COFFEE"" by Connecticut #composer ERIC KENNETH: ​​https://t.co/sng2m2Uu4Y. https://t.co/of8MnwNTCA",https://www.radiosparx.com/music/archive/Rock/Soft-Rock/Morning-Coffee/902571
lavsunrise,2022-05-23 17:32:14+00:00,en,2,0,3,0,"oh my god I found it

I found the 2012 / 2013 mlp music archive",
italeoo,2022-05-23 16:07:16+00:00,en,2,0,1,0,rebuilt 1/3 of my music archive. all is not lost,
fogelnet,2022-05-23 15:07:45+00:00,en,0,0,0,0,"Grateful Dead from Sun, May 23, 1982 at Greek Theatre - University of California on Live Music Archive! https://t.co/9LoW5JPI2E",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd82-05-23.sbd.gorinsky.5058.sbeok.shnf
HitsLocker,2022-05-23 14:39:58+00:00,en,4,0,0,1,@TheFutureHeart Not sure how Bandcamp got grouped in with those others but the answer is the Live Music Archive,
SanukiArchive,2022-05-23 05:47:45+00:00,ja,11,0,0,4,"SANUKI MUSIC ARCHIVE5月後半分CM
テレビ放送：ケーブルメディア四国（CMS）
ネット配信：https://t.co/L209Otd1Iz

#サヌキロックコロシアム
#本多春奈
#下舞春希
#古墳シスターズ
#longman
#コザック前田 https://t.co/02CgFRR3L1",https://youtu.be/YG9wSjHrTYA
M_A_Frasca,2022-05-22 23:32:07+00:00,en,1,0,0,0,Playing some after-show gowf at nearby Madison Golf Course. I’ll post the Dave and Rob show to the Live Music Archive tomorrow,
italeoo,2022-05-22 21:15:32+00:00,en,8,0,2,0,rebuilding my music archive tn,
thebradking,2022-05-22 19:30:17+00:00,en,1,0,0,0,"I don't know why the internet underground music archive (IUMA) crossed my mind today, but damn I miss writing about entertainment, technology, and society.

You kids don't know how good you got it 

https://t.co/9XlYwFBAwD",https://www.wired.com/2001/02/music-archive-going-silent/amp
dose_everybody,2022-05-22 13:47:43+00:00,en,0,0,0,0,"Switching it up this morning for a little Derek Trucks slide shred &amp; the wonderful Susan Tedeschi 

Check out this show by Tedeschi Trucks Band from Fri, Oct 1, 2010 at Voodoo Lounge in Harrah's Casino on Live Music Archive! https://t.co/d6Cakskfxs",https://livemusicarchive.app/music/artists/TedeschiTrucksBand/recordings/ttb2010-10-01.AKG461
ohka_madhatter,2022-05-22 08:54:50+00:00,ja,3,0,1,0,"24 : サジタリウス
あらいぐまファクトリー / 劇場版　魔法少女メディスン・メランコリー music archive

25 : Piece of clown
AbsoЯute Zero / Trident World

26 : 上書き保存の記憶喪失
天秤亭 / Imaginary Holic

27 : 厄ぽい伝説★
Liz Triangle / 六畳半

28 : B・E・E・R
IOSYS / 東方真華神祭",
djprogram,2022-05-21 21:54:22+00:00,en,0,0,0,0,"Just loved ""Si Thompson - Seduction Back To 93-95 Album Mix (12-5-2022)"" by The Rave Music Archive on @mixcloud https://t.co/U4FIbHQfI9",https://www.mixcloud.com/The_Rave_Music_Archive/si-thompson-seduction-back-to-93-95-album-mix-12-5-2022/
FromBrazier,2022-05-21 19:03:28+00:00,en,5,0,0,0,"I published my story about #Ramones' song earlier today (21 May and there was a reason for it). It's also a bit personal story. Please check. Thank you.
Music Archive, Part XVIII ~ Ramones: Sheena Is a Punk Rocker https://t.co/dW2LruIcE1",https://talesfromthebraziersgrotto.wordpress.com/2022/05/21/music-archive-part-xviii-ramones-sheena-is-a-punk-rocker/
fogelnet,2022-05-21 15:06:58+00:00,en,0,0,0,0,"Grateful Dead - Sat, May 21, 1977 at Lakeland Civic Center on Live Music Archive! https://t.co/rrLJ3speY3",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd77-05-21.sbd.boyle.271.sbeok.shnf
MemoryLoss___,2022-05-21 13:59:33+00:00,en,1,0,1,0,@TheBirdySitter @Ninutwt The music archive in my school would have been ideal. It was hidden away and not many people knew about it. One rickety stair/ladder up to its loft and plenty of old instruments to use in defense. Ever been fought off with an Alto clarinet? Didn’t think so.,
MDMArchive,2022-05-21 10:02:27+00:00,en,6,1,1,3,"We are very excited to be part of the Manchester Histories Festival 2022 which runs from Wednesday 8th June – Sunday 12th June 2022.

We'll be showing how your memorabilia can become part of the Manchester Digital Music Archive. 

https://t.co/RdYiPn5dEp

@MCRHistFest
 #MHFest https://t.co/k5dciZIwrS",https://manchesterhistories.co.uk/our-festival/manchester-histories-festival-2022/
nlsrarebooks,2022-05-21 07:00:01+00:00,en,12,1,0,3,Today is #worldfiddleday. Why not try #musicathome with some fiddle music by Neil Gow (1727-1807) from the famous Gow fiddle family? The music is at https://t.co/09BbkaMuZt. https://t.co/Rq2DOCA3Ar,https://digital.nls.uk/105681747
Janeydonald,2022-05-21 06:33:18+00:00,en,14,1,1,6,"I’ll be ⁦⁦@mcrhistfest⁩ on Sat 11th June   with ⁦@MDMArchive. Bring your music related items to add and see how you can create exhibitions like this one.  ⁩    
Suffragette City - women in Manchester music - Manchester Digital Music Archive https://t.co/flUKOa3Otq",https://www.mdmarchive.co.uk/exhibition/664/suffragette-city-women-in-manchester-music
FromBrazier,2022-05-21 03:17:03+00:00,en,2,0,0,0,"I wrote a bit about a #Ramones song that led me to their music. This was released 45 years ago in the UK, and #OnThisDay it was no. 22 on the charts.
@Neilw747, #Sheena_Is_a_Punk_Rocker 
Music Archive, Part XVIII ~ Ramones: Sheena Is a Punk Rocker https://t.co/dW2LruIcE1",https://talesfromthebraziersgrotto.wordpress.com/2022/05/21/music-archive-part-xviii-ramones-sheena-is-a-punk-rocker/
DJKNIGHTRIN,2022-05-20 22:46:16+00:00,en,0,0,0,0,Robert Plant Plans to Have Unreleased Music Archive Unveiled When He Dies https://t.co/QGdPjpLen4 via @consequence #deejay #privateevent #dance #music #floorlighting #fun #playlist #djservice #celebration #djsetup,https://cstu.io/1f7d99
aiwfcidevin,2022-05-20 22:03:58+00:00,en,2,0,1,1,@virgostan99 @justbrowsing4u @jaylambily @Vladsworld_ @kallmekam_ Courtesy of Black Music Archive on YouTube love https://t.co/uT20JHP6aT,
PadariaTurma,2022-05-20 17:44:14+00:00,en,0,0,0,0,Free music archive isn't free.,
MimiGraceBooks,2022-05-20 17:04:21+00:00,en,1,0,1,0,One of my fave youtube channels (Black Music Archive) suggests the dwindling opportunities for singers to get their 10k hours of practice before their debut is to blame https://t.co/EgoRMBR5lh,
KFlakes666,2022-05-20 15:42:34+00:00,en,2,0,0,0,"I've posted something from my ""music archive"" 

I can't keep these covers private anymore https://t.co/EdwUjHY0OF",
DoorchaserR,2022-05-20 15:17:03+00:00,en,0,0,1,0,"All tracks deleted from this playlist go to the ""A Huge Ever Expanding Archive of Ambient/Glitch/Lowercase music"" Archive playlist.: 

https://t.co/s5tuL3ifg8",https://open.spotify.com/playlist/2F2tgnOlAr507YBJULwciW?si=l4AcQQmgTBGJOVysuScR_A
DeerMikakl,2022-05-20 14:43:36+00:00,ja,2,0,0,0,@Nenashi_music archiveないの？,
fogelnet,2022-05-20 13:22:38+00:00,en,0,0,0,0,"Grateful Dead - Sun, May 20, 1973 at Stadium, U.C Santa Barbara on Live Music Archive! https://t.co/mpvxmvJRgz",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd73-05-20.sbd.weiner-warner.19564.sbeok.shnf
Urbeingsorudee,2022-05-20 11:27:50+00:00,en,14,1,5,0,"Hey guys, are y’all familiar with the YouTube channel “Black Music Archive”?",
KClark2021,2022-05-20 01:47:23+00:00,en,0,0,0,0,"#music #archive #performances #live #RochesterNY
#fingerlakes #lincolnhillfarms #cmac #venues
Live Music Recordings | Musical Archivism with Kenneth C. Clark: https://t.co/Zn9JvZgVo3",https://www.youtube.com/playlist?list=PLTONW3pZGen2yIIltD6eNyHbT4UnmlVEy
Mariorzuniga323,2022-05-20 00:24:26+00:00,en,5,0,0,1,Check out Music Archive's video! #TikTok https://t.co/FDWY5Nyvma,https://www.tiktok.com/t/ZTdtNnuCV/?k=1
fogelnet,2022-05-19 15:13:20+00:00,en,0,0,0,0,"Grateful Dead - Thu, May 19, 1977 at Fox Theatre on Live Music Archive! https://t.co/CLM6u1ZaqC",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd77-05-19.sbd.direwolf.3120.sbeok.shnf
McrSchArtPerf,2022-05-19 13:11:29+00:00,en,3,0,0,2,"Hallé with Open Music Archive: Towards Usership.

Knowledge exchange collaboration led by @OpenMusicArchiv, Eileen Simpson, Ben White @70revolutions &amp; the Art and Archive Futures group.
@manmetuni @mcrschart @MMU_MSARC https://t.co/m2tPg20O1v",
fogelnet,2022-05-19 00:11:48+00:00,en,0,0,0,0,"Grateful Dead - Wed, May 18, 1977 at Fox Theatre on Live Music Archive! https://t.co/4ramew60ei",https://livemusicarchive.app/music/artists/GratefulDead/recordings/gd77-05-18.sbd.murphy.5596.sbeok.shnf
louthiros,2022-05-19 00:05:53+00:00,en,0,0,0,0,"David Nevue | Christian Music Archive https://t.co/CihmyroLcv, see more https://t.co/KV1xnFLiL0","https://www.christianmusicarchive.com/podcast/david-nevue, https://tweetedtimes.com/v/13664?s=tnp"
davidnevue,2022-05-18 21:16:42+00:00,en,2,0,1,0,"Honored to be interviewed and featured on this weeks @ccmexchange Christian Music Archive Podcast!

Listen wherever you enjoy podcasts, Spotify, Apple Music, Stitcher... 

Here's the Spotify link...

https://t.co/H2lcG9Z8qM",https://open.spotify.com/episode/7qK2X8SqcOuPD6hS4O7RNM?si=cd40a8ad52394589
FaithFanzine,2022-05-18 16:36:12+00:00,en,11,0,0,2,"When it comes to records with longevity, B Beat Girls ‘For The Same Man’ has it nailed; it's resonated with generations of music lovers and been referenced time and time again in dance music. Archive photos &amp; full story courtesy of Tommy Musto on our IG: https://t.co/6t688XJ2CL https://t.co/Kb1w6c4cwd",https://instagram.com/faithfanzine/
lbonura,2022-05-18 16:21:41+00:00,en,0,0,0,0,#MobileFriendly site Free Music Archive https://t.co/SYWoKBsaGp; more: Mobile Elegance https://t.co/oTxK50m9nC,"https://freemusicarchive.org/, https://mobilelegance.wordpress.com/"
UCSBLibrary,2022-05-18 16:02:53+00:00,en,1,0,0,0,"Join us today, May 18th, in the Special Research Collections for The Cambodian Vintage Music Archive Project at 3:30pm. 
Hear about CVMA's work to restore pre-Khmer Rouge era music and surviving families' rights.
https://t.co/ije7hxDKBQ https://t.co/w3IvwBqAHG",https://www.library.ucsb.edu/events-exhibitions/cambodian-vintage-music-archive-cism-archive-event
AndiDurrant,2022-05-18 14:22:36+00:00,en,18,0,1,2,Preparing the Dance Music Archive show each week @KissFMUK https://t.co/HcpKsl3ny9,
rickie,2022-05-18 13:52:47+00:00,en,34,2,2,9,sick.. found the lossless initial d music archive https://t.co/noEqlqNdDu,https://archive.org/details/12.-initial-d-hyper-mega-mix
StrawberryNorth,2022-05-18 06:34:54+00:00,en,16,0,1,3,It was good to catch up with Merv Valentine the other day. Merv helped out Zeb and the 10cc road crew back in the day and is generously donating items to the Strawberry and wider music archive. Merv is seen here with his own memento of 10cc's 1976 tour https://t.co/R9drrYV4M2,
_max_monday,2022-05-18 03:56:25+00:00,en,1,0,2,0,"@strangerghostss hi, Paige! i work FT in audio fiction and have been in radio for about 7 yrs. i'd say that making a podcast doesn't have to be expensive. databases like free sound and free music archive are great to keep in your pocket (be sure to learn abt creative commons license though)...",
muziqfirst,2022-05-18 03:50:38+00:00,en,8,0,1,0,"Have y’all ever watched the breakdown/ explanation of singers voice on the Black Music Archive  YouTube??? 
I tried to link one but it won’t let me. 
Those videos are GREAT!",
NLNZ,2022-05-17 23:24:49+00:00,en,6,1,0,4,"This year marks a decade of mixtapes celebrating the Library's Creative Commons music archive. Check out the latest issue and a look back at the mixtapes past. https://t.co/tEgg4yNQwn
#WebArchiveWednesday @TohatohaNZ @nzmusicmonth #nzmusicmonth",https://natlib.govt.nz/blog/posts/turnbull-mixtape-10-im-never-getting-too-old-for-this-sh-aring
