user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
TalkingBay94,2022-04-29 20:57:51+00:00,en,15,0,4,0,"listening to Star Wars Lo-fi Hip Hop Beats and trying to finish writing this oral history of _________ for _________ featuring new interviews with _________, _________, and _________. 

hopefully gonna be great.",
alexgourevitch,2022-04-29 20:46:22+00:00,en,5,0,1,0,@lunadyana @SlanderedDead @alexnpress @NelsonLichtens1 @gabrielwinant Ahmed White’s “industrial Terrorism and the Unmaking of New Deal Labor Law” is not oral history but has some choice primary material in there about business and TH.,
LatinoHeros,2022-04-29 20:29:56+00:00,en,113,4,5,58,"The ""black and brown"" oral history project tried their hardest to get romantic story of ""black brown"" relations in Texas but could not. There was no relationship between blacks and Mexicans in Texas before integration. Mexicans were not minorities.
https://t.co/YQlpPWC1pz",https://www.youtube.com/watch?v=Uvk1lyfCi_8
frank_seravalli,2022-04-29 20:18:07+00:00,en,207,6,10,33,"Brendan Shanahan struggled to hate former teammate Claude Lemieux like the rest of his #LGRW teammates - until Lemieux skated up to him and said: ""You're a loser, you've never won anything.""

Game on.

From @MLarkinHockey's oral history, 25 years later:

https://t.co/cQAKg4eDyc",https://www.dailyfaceoff.com/oral-history-the-1996-97-detroit-red-wings-season/
morganfahey,2022-04-29 20:13:13+00:00,en,4,0,1,0,"RIP to Neal Adams, probably the artist who, along with George Perez, really formed my idea of what superhero comics could/ should be visually. 

If anyone every wrote a fanfic oral history of this ""event,"" I would totally read it, because... just look at this seating chart!! https://t.co/f8zFHa39uI",
exisomnews,2022-04-29 20:13:05+00:00,en,0,0,0,0,‘We don’t have to do this heterosexual bulls*** anymore’: An oral history of Ellen DeGeneres’s groundbreaking coming-out episode https://t.co/ecKCpwh9rE,https://exisom.com/we-dont-have-to-do-this-heterosexual-bulls-anymore-an-oral-history-of-ellen-degeneress-groundbreaking-coming-out-episode/
ctagle370,2022-04-29 20:04:31+00:00,und,0,0,0,0,https://t.co/rDvgtzRkol,https://www.bet.com/article/70nb21/oral-history-of-dr-dre-grand-theft-auto-the-contract
Saplings13,2022-04-29 19:58:34+00:00,en,0,0,0,0,"@DirtbugJosh @greategret8 @TheStrxggler West African is not well recorded , they kept oral history and events in Africa were regional apart from the Atlantic slave trade",
JordanRuntagh,2022-04-29 19:56:09+00:00,en,0,0,1,0,@AndrewBank I just revered Google Image searched this to verify that it wasn't a hallucination. I desperately want an oral history on this moment.,
OOHRP,2022-04-29 19:54:51+00:00,en,0,0,0,0,ListenOK aims to make oral histories easier for researchers and the general public to find. Don’t see your organization’s oral history collections in the database? Contact ListenOK for further information on how to add your oral histories to the guide! https://t.co/bvzQBkya3w,https://bit.ly/3rX2oLK
OOHRP,2022-04-29 19:54:51+00:00,en,3,0,1,2,ListenOK is a guide to oral history collections from different institutions across Oklahoma. This resource is freely accessible to the public and gives people access to a broad range of oral histories. https://t.co/TnOdR5K1dG,https://bit.ly/3rXRcyE
adabagcompany,2022-04-29 19:40:01+00:00,en,0,0,0,0,‘We don’t have to do this heterosexual bulls*** anymore’: An oral history of Ellen DeGeneres’s groundbreaking coming-out episode https://t.co/ASiDks8bNS,https://cengizadabag.org/we-dont-have-to-do-this-heterosexual-bulls-anymore-an-oral-history-of-ellen-degeneress-groundbreaking-coming-out-episode/
yafriction,2022-04-29 19:36:23+00:00,en,0,0,0,0,where is the blackspark oral history,
The_Clownings,2022-04-29 19:23:53+00:00,en,0,0,0,0,"@hunterw Give the show to @adampally and @rejectedjokes and give them an unlimited budget.  

https://t.co/BLI0YeEBNx",https://uproxx.com/tv/pally-schwartz-late-late-show-oral-history/
RadInstitute,2022-04-29 19:21:38+00:00,en,13,0,0,7,"@AM_Davenport heads the Getting Word oral history project at @TJMonticello, which aims to preserve the history of African American families at Thomas Jefferson’s Virginia plantation. https://t.co/cDGxwV91SE",https://www.smithsonianmag.com/history/putting-enslaved-families-stories-back-monticello-narrative-180969372/
News4u1234,2022-04-29 19:19:18+00:00,en,0,0,0,0,"Alright, Alright, Alright: The Oral History of Richard Linklater’s Dazed and Confused https://t.co/396fvmB1iX",http://news4u.freecluster.eu/2022/04/29/alright-alright-alright-the-oral-history-of-richard-linklaters-dazed-and-confused/
dancerindc,2022-04-29 19:07:36+00:00,en,0,0,0,0,"Sheer delight!

https://t.co/IWVQ1jn67b",https://www.vogue.com/article/an-oral-history-of-romy-and-micheles-high-school-reunion
radiofreecanes,2022-04-29 19:06:59+00:00,en,1,0,1,0,@CanesOmbudsman gotta share the greatest piece of sports journalism ever with them https://t.co/f0UBfRyIx1,https://grantland.com/features/an-oral-history-malice-palace/
HumanitiesDC,2022-04-29 19:05:01+00:00,en,1,0,0,2,"Join us on April 30th at 11am for April’s DC Oral History Collaborative Coffee Chat.
Learn about the mental health benefits of DC’s park &amp; forest spaces &amp; ways YOU can reclaim compassion for yourself by caring for the life around you. 
https://t.co/F7NlU2LV3I @dcoralhistories",https://bit.ly/3y77JE6
DADiClementi,2022-04-29 19:04:21+00:00,en,1,0,0,0,"@BarryMotivates Well, we’ve only recently emerged from the oral history portion of our, uh, history.",
SaintLouisHM,2022-04-29 19:00:31+00:00,en,0,0,0,0,"#OTDinHistory | On April 29, 1945, Dachau Concentration Camp was liberated by American troops.

Dr. Samuel Gollub was a medic in the United States Army. Dr. Gollub was at Dachau Concentration Camp approximately 3 or 4 days after liberation. https://t.co/qi2FPulJf1 https://t.co/lTWTRgRhWa",https://bit.ly/3vMqs5f
dubash,2022-04-29 18:45:06+00:00,en,3,0,1,1,@whatwasthataga4 @omarali50 @razibkhan I think to be fair Trump has been unfairly characterized by the main stream media. I think the true picture will only emerge when someone compiles an oral history from the perspective of people who actually worked with him. https://t.co/jiUPB8Y6Q3,
MichaelSteidel,2022-04-29 18:18:40+00:00,en,2,0,2,0,"@Michael98410246 @PTroubleshooter @JoeEason1 @jameswzegan85 @Tobga_ @wired_dave @FlatMack @TheRealEggman @cmsj @gatheredwaters @SrVerataro @badibulgator @whoopsbuni @biggob5 @Kenny19793 @pauledevans @garethkett @KayeTatton @doctorbuttons @LaikaAndYuri @SBhavikh @GlobalizationWw @earthisaglobe @watermole6 @itisjustmebabe @NoLongerThatGuy @ken_caudle @JMichaelsonUT @Motodude @Earth_is_FLAT_ @keigh_see @LiquidLight89 @telohno @DMR2cor520 @C8red8r @PrismPrime @ChickenQuantum @JohnnyD_cm @ZoomDi @AstroYogi101 @MarroniDean @ReillyOToole1 @Trilluminarian @spotarse @CallMeEOnly @AiNaTow @TheEarthIsFlat2 @_Casaxova @SurferCosmic @Kev_in_Canada Ah yes, oral history, the most reliable way to preserve information. ",
eagles_vine,2022-04-29 18:12:10+00:00,en,1,0,0,0,"An oral history of #EllenDeGeneres groundbreaking coming-out episode
https://t.co/0OhdlOJdAJ",https://www.eaglesvine.com/stories/controversial-comingout-episode-of-ellen/
FrankHartII,2022-04-29 17:44:44+00:00,en,0,0,0,0,"@TrentRead @CriddleBenjamin If you want to know more, for your reading pleasure, here are some first-hand accounts from some of the key players involved in the Big 8 / Southwest Conference merger. (3/3)

https://t.co/eBalANc75g",https://www.si.com/college/2016/08/16/big-12-expansion-oral-history-big-8-swc-merger
alexjkane,2022-04-29 17:36:28+00:00,en,82,4,1,27,"Sunday marks the 20th anniversary of @Bethesda’s Elder Scrolls III: Morrowind, one of the coolest games ever made. A few years back, I had the great privilege of speaking to some of the folks who worked on it for this 22,000-word oral history at @Polygon.
https://t.co/KkGWUBuZes",https://www.polygon.com/2019/3/27/18281082/elder-scrolls-morrowind-oral-history-bethesda
AnnGfoShort,2022-04-29 17:29:24+00:00,en,0,0,0,0,"Network 23
https://t.co/vObLNKxPK5",https://www.theverge.com/2015/4/2/8285139/max-headroom-oral-history-80s-cyberpunk-interview
hiattb,2022-04-29 17:22:11+00:00,en,4,0,1,0,"In preparation for something new and Marvel-y and longform I've got coming out on the site tomorrow, here's a look back at my WandaVision oral history – where the world learned Doctor Strange was almost in that show. https://t.co/lKHFX5t9C0",https://www.rollingstone.com/tv/tv-features/oral-history-wandavision-olsen-bettany-hahn-feige-1155120/
TexasVLB,2022-04-29 17:16:19+00:00,en,0,0,0,0,(2/2) and Republic of Vietnam Gallantry Cross. Roger now lives at the Ussery-Roan #TexasVeterans Home in #Amarillo and enjoys equestrian training. Listen to his entire @VoiceOfVeterans interview here: https://t.co/ReXQfXMGUx,https://voicesofveterans.org/oral-history/walker-r.html
SOTSPodcast,2022-04-29 17:15:43+00:00,en,8,0,1,2,"Hey Y'all!

We dropped 3 killer new episodes for Patrons this week...

 The Ten Best Artists (2022)
 The Oral History of My Chem
 Review of I Brought You My Bullets,
      You Brought Me Your Love

Sign up at any tier and get free stickers!

https://t.co/CgYZYAFGZ2",http://patreon.com/sotspodcast
Witnify,2022-04-29 17:12:03+00:00,en,0,0,0,0,"First Person:  A great oral history of Dreamville's ""Revenge of the Dreamers II""I Recording Sessions 
https://t.co/VV6aEFB68l https://t.co/LJyk76yUG1",https://bit.ly/3t742YW
kuhpunkt,2022-04-29 17:05:15+00:00,en,0,0,1,0,"@NutsoMusic But they were not dead the whole time. You said they couldn't leave the island... when people came and went all the time.

https://t.co/Ix27guLzle",https://www.vulture.com/article/lost-series-finale-oral-history-the-end.html
ManchesterMaya,2022-04-29 17:04:27+00:00,en,0,0,1,0,@James11Vernon @AIUCentre collections list (soon to be updated &amp; moved to a searchable format) here:https://t.co/lWoCAKTXZR Selected oral history clips available here: https://t.co/t2b8aSfXWW,"http://www.racearchive.manchester.ac.uk/collections/archives/, https://soundcloud.com/aiucentre/albums"
The60sAtAlbion,2022-04-29 17:03:57+00:00,en,0,0,0,0,"Overall, this oral history report was a great experience and opened my eyes up to the experiences that people have had that many people don't know. #awesome #realization #HistoryReports 14/14",
The60sAtAlbion,2022-04-29 17:03:57+00:00,en,0,0,1,0,"In this interview, I learned the importance of understanding history in oral history reports. I felt like the most rewarding part of this experience was learning my Grandpa's history and more about him. This definitely influenced me to properly address my elders properly. 13/14",
The60sAtAlbion,2022-04-29 17:03:51+00:00,en,0,0,1,0,"When I first learned about the oral history report being a part of the course, I began to instantly think of who to interview. I had concerns about who to interview but quickly narrowed it down to interviewing my Grandpa. I was overall pretty excited to do this project. 2/14",
AILLA_archive,2022-04-29 17:01:00+00:00,en,6,1,0,1,"Episode1 of the Nora England Oral History Project:
""First Encounters: Linguistics &amp; Guatemala""
https://t.co/MapUPUoEE2
@UT_Linguistics @llilasbenson @LingSocAm https://t.co/tucBSF2HzV",https://youtu.be/35C31JK65_4
SalisburyMuseum,2022-04-29 17:00:02+00:00,en,4,0,0,4,"JOB ALERT! Closes 9am Tuesday 3 May. We are looking for a Freelance Facilitator/Co-ordinator to join our at The Salisbury Museum and work on the fantastic project Changing Places, Common Ground: An Intergenerational Oral History Project. 
https://t.co/uV7FDNdH9O
#job #museums",https://www.salisburymuseum.org.uk/news/recruiting-freelance-facilitatorcoordinator
NEHgov,2022-04-29 16:45:03+00:00,en,3,0,0,3,"Tomorrow, 4/30 at 11AM EDT: Join @HumanitiesDC “Oral History Coffee Chat” to learn about the mental health benefits of DC’s park and forest spaces and ways you can reclaim compassion for yourself by caring for the life around you.
 
To register, visit: https://t.co/YlCQOGn9wO https://t.co/8wqZ3DXLPp",https://bit.ly/3EY4S1H
motoridersd,2022-04-29 16:44:03+00:00,en,14,0,1,3,"Sooo many interesting tidbits in this article about the 25th Anniversary of Romy and Michele. Highly recommend

https://t.co/GhzzGN1D7F",https://www.vogue.com/article/an-oral-history-of-romy-and-micheles-high-school-reunion
djgonzoPhD,2022-04-29 16:40:26+00:00,en,3,0,0,0,Here's the link to the current list of interviews and transcripts: https://t.co/qrhJXT7ilt,https://www.lib.berkeley.edu/libraries/bancroft-library/oral-history-center/projects/cs
djgonzoPhD,2022-04-29 16:39:23+00:00,en,15,0,3,2,"So proud that my colleague &amp; friend @byu_history
 prof. Ignacio Garcia is among the amazing scholars selected for @UCBerkeley's Founding Generation of #Chicano/a Studies oral history project. These interviews will be a tremendous resource for all of us!
https://t.co/5ytfwSR4o9",https://update.lib.berkeley.edu/2022/04/18/oral-history-center-releases-project-documenting-founding-generation-of-chicana-o-studies/?fbclid=IwAR0AbrzFnCoV8SuMLGuhMwRjOIeAQG38GMXV6rqUNS_9w683aP4XDXZCcWU
klutzyqueen,2022-04-29 16:39:11+00:00,en,4,0,1,0,"honestly, I just want the lost carpool karaoke footage and the oral history of tattoo roulette!! https://t.co/Jj0aOAy6XY",
Michael98410246,2022-04-29 16:34:44+00:00,en,0,0,1,0,"@MichaelSteidel @PTroubleshooter @JoeEason1 @jameswzegan85 @Tobga_ @wired_dave @FlatMack @TheRealEggman @cmsj @gatheredwaters @SrVerataro @badibulgator @whoopsbuni @biggob5 @Kenny19793 @pauledevans @garethkett @KayeTatton @doctorbuttons @LaikaAndYuri @SBhavikh @GlobalizationWw @earthisaglobe @watermole6 @itisjustmebabe @NoLongerThatGuy @ken_caudle @JMichaelsonUT @Motodude @Earth_is_FLAT_ @keigh_see @LiquidLight89 @telohno @DMR2cor520 @C8red8r @PrismPrime @ChickenQuantum @JohnnyD_cm @ZoomDi @AstroYogi101 @MarroniDean @ReillyOToole1 @Trilluminarian @spotarse @CallMeEOnly @AiNaTow @TheEarthIsFlat2 @_Casaxova @SurferCosmic @Kev_in_Canada You see we need to have a certain faith in our Oral History (WESTERN)
as this is where Knowledge is passed from Teacher to pupil. Solon knew about Atlantis, as did many other peoples during these times.",
ns0n,2022-04-29 16:29:31+00:00,en,1,0,1,0,"@chaseme I still need an oral history on the ""one thing led to another"" part",
sln1014,2022-04-29 16:12:21+00:00,en,3,0,0,0,When I moved to south Florida in the 80s I discovered it had one of the largest concentration of survivors in the US. A colleague and I started a grad oral history class and students interviewed a lot. Most are up on the library digital site. https://t.co/DslGT6weCV,
SarahCalise,2022-04-29 16:09:46+00:00,en,13,0,2,0,currently reading an oral history transcript from a gay man that experienced the Only One Bed trope IRL ,
cnmmgallegos,2022-04-29 16:07:05+00:00,en,1,0,0,0,"@ssalazar101 Hi! I agree, even though oral history is such a cool concept, it is so hard to know what is true and what for twisted. History in writing is always better to reference although I do enjoy oral history. #H2110",
Xhosa35176379,2022-04-29 16:02:36+00:00,en,6,0,0,0,"Our own oral history is our factual proof, our spiritual connection to the spiritual world is our own factual proof. We don't don't owe anyone any proof cause what will happen after that?. Not everything written in a piece of paper is proof. https://t.co/6tjaLsm2OM",
clarkcohistory,2022-04-29 16:00:35+00:00,en,2,0,0,1,"This year, our #ArchiveGoals revolve around providing better accessibility, thanks to funding from statewide grants. Soon our oral history collection &amp; films will have greater access thanks to OHRAB &amp; @ohiolha &amp; we're hoping to tackle a project w/county yearbooks too! #Archive30 https://t.co/SneqFlgYzX",
OMGBLUNTZ602,2022-04-29 15:59:18+00:00,en,1,0,0,0,"Using this rubric, who’s oral history is valid?…all ancient cultures say we interacted with weird shit and have stories of peculiar ethnogenesis (or they say their progenitors where a older people group that migrated into a area). Sick of y’all mayne https://t.co/FY6HqLtvzN",
AynRandOrg,2022-04-29 15:58:00+00:00,en,10,1,0,4,"A hundred people who knew Ayn Rand offer details and insights about her personal life.
https://t.co/9PZvVzI834",https://newideal.aynrand.org/oral-history-of-ayn-rand-illuminates-authors-private-life/
myellelansat,2022-04-29 15:54:09+00:00,en,0,0,1,0,Good morning to this cast and this cast only https://t.co/RgQu3YF0I7,https://www.vanityfair.com/video/watch/vf-oral-history-jurassic-park
people,2022-04-29 15:53:10+00:00,en,525,15,3,67,"To hail the return of the beloved Brits, PEOPLE is celebrating with a new Downton Abbey special edition featuring exclusive cast and creator interviews, an oral history of the six-season series, and more. Pick up your own copy, available now: https://t.co/NVcjusM7Fe https://t.co/wdFl0RXKQ1",https://amzn.to/3On6W7P
SlanderedDead,2022-04-29 15:49:06+00:00,en,5,0,3,0,"@alexnpress @NelsonLichtens1 @alexnpress do you know of any books that do an oral history of Taft Hartley? Like centering that reactionary moment. I've read a clue that include it, but none that center it's specific debate and the folks involved.",
vatislovromano1,2022-04-29 15:45:14+00:00,en,0,0,0,0,Hume Oral History https://t.co/NxDybOgQp5 via @YouTube,https://youtu.be/dDYW-ZOJ_Y4
specter177,2022-04-29 15:44:42+00:00,und,2,0,1,0,"@GovWLePetomane 
https://t.co/nvSO11qdX1",https://www.vulture.com/article/an-oral-history-of-disney-the-emperors-new-groove.html
sippingmalorts,2022-04-29 15:42:30+00:00,en,2,0,1,0,@borgposting Just got through the Voyager part of the Star Trek oral history book and she was Berman's first choice and he gloats when everyone else's first choice bailed a few days into production of the pilot,
GinaLawriw,2022-04-29 15:38:00+00:00,en,0,0,0,0,'We don't have to do this heterosexual bulls*** anymore': An oral history of Ellen DeGeneres's groundbreaking coming-out episode https://t.co/MXXMVjpHss via @Yahoo,https://www.yahoo.com/entertainment/ellen-degeneres-ellen-the-puppy-episode-coming-out-im-gay-oral-history-221937139.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr
artmaguk,2022-04-29 15:30:53+00:00,en,0,0,0,0,"Oral history, theatre and exhibition come together in 'Tsunagu/Connect', bridging Britain and Japan. Shoreditch Town Hall, London, until 30th April. Read our review: https://t.co/hjuwAPKoTD.⁠
Image Ikin Yum.
@newearththeatre
#tsunagu #londontheatre #artlondon #artmag https://t.co/acatn1p7rw",https://artmag.co.uk/island-mentalities-the-women-bridging-britain-and-japan-at-tsunagu-connect/
neofallus,2022-04-29 15:29:04+00:00,en,0,0,0,0,"https://t.co/0DlFcvRtIU Hey would like to talk about computational propaganda? Know happy to give a oral history. Renee Disresta,Samuel Woolley, Phil Howard, Samantha Bradshaw https://t.co/NNfEMhwiDU",
The60sAtAlbion,2022-04-29 15:23:32+00:00,en,1,0,1,1,"My name is Serenity Horton, I am a Psychology major finishing up my junior year at Albion college, and I am here to share information about an Oral History Project I’ve been working on. For the project itself I interviewed my grandfather Thomas Horton, he is 75 years old. (1/16)",
TheStanislawski,2022-04-29 15:07:22+00:00,en,197,0,26,10,"I hear lots of confusion about the Ukrainian-speakers and Russian-speakers in Ukraine. Thinking about writing a long thread sharing the oral history of my family to illustrate the language context of Ukraine.

Would anybody be interested in that?",
veryemutional,2022-04-29 14:53:12+00:00,en,1,0,1,0,"Fairytales are folklore and oral history. They don't have clear morals, have gore and horror and permutate across generations. We've killed them by sanitising the hell out of them and pinning them down with copyright. In many respects, Disney was the beginning of the end. (3/4)",
ArmenianStudies,2022-04-29 14:46:11+00:00,en,10,0,0,5,"The initiative, called #MyArmenianStory, is a crowd-sourced oral history project that documents the Armenian experience.
“It’s an attempt to capture the history of the people and give them a voice.” @AnnenbergMedia @USCDornsife 
 https://t.co/xrIbObldAZ",https://www.uscannenbergmedia.com/2022/04/28/retrofitted-food-truck-documents-armenian-stories-in-southern-california-and-worldwide/
440Sports,2022-04-29 14:43:34+00:00,en,9,1,0,4,"An oral history of the most bizarre night in NFL Draft history that today would be met with ""a collective shrug.”

@38Godfrey @scavendish and @BradenGall talk college football misinformation.

 by @JaspersNash 

 https://t.co/64pH2m5yZX
 https://t.co/wymhaZ2XuJ https://t.co/qd9Pmt83J6","https://apple.co/3OJCkNT, https://spoti.fi/3kqNVnc"
ArmenianStudies,2022-04-29 14:42:28+00:00,en,2,0,0,1,"#MyArmenianStory, a program of the USC Dornsife Institute of Armenian Studies, encourages Armenians from Southern California and around the world to record their memories.
￼@USCDornsife 

https://t.co/Rjf7c90E3w",https://dornsife.usc.edu/news/stories/3685/my-armenian-story-converted-food-truck-diaspora-oral-history/
