user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
RadioWarp,2022-05-01 22:42:23+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2020 SEP - Strictly Roots &amp; Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
InvestorJJ2,2022-05-01 21:49:49+00:00,en,0,0,0,0,"@CryptoGemsWorld That's $CSV of @CassavaNetwork 
@CassavaNetwork is a revolutionary token reward protocol built for the African market and amongst other things, we are bringing African art, music culture and labour to the global market.  
#CassavaNetwork 
#Crypto https://t.co/lXXoJenBgF",
pantelisk,2022-05-01 21:05:14+00:00,und,0,0,0,0,https://t.co/7cr5CsjsL4,https://olafaq.gr/culture/music-culture/i-sugahspank-tha-ithele-na-einai-i-poison-ivy-kai-na-min-pethanei-pote/
aijac,2022-05-01 20:55:55+00:00,en,0,0,0,0,"From the most ear worm-inducing pop songs to the grittiest Metal, honoring Sweden's impressively enduring musical contributions. Thank you @thebandGHOST @sabaton @AmonAmarthBand and @ABBA #music #culture #sweden https://t.co/8NBZN8Elv4 https://t.co/chO9vsuqyN",https://bit.ly/3y7hjHg
dreamcatevo,2022-05-01 20:45:35+00:00,en,7,0,0,0,"Sorry, I should not say ""we"" have developed this trash Eric Butts music culture, but rather the nihilistic scum have. We, Dream Catalogue, have always appealed to the higher sort of art and music before all else. A rare incidence in todays landscape lol.",
dreamcatevo,2022-05-01 20:44:14+00:00,en,8,0,0,1,"Buy CDs, cassettes and vinyl of great music &amp; art, to immortalise and cherish it. That's the idea. Rather, we have developed a foundation for today's music culture purely built on appealing to the mediocre, the nihilistic Eric Butts sort who lack a refined taste and intelligence.",
dreamcatevo,2022-05-01 20:41:57+00:00,en,5,0,0,0,"It's not the product itself that's the problem, but rather the tasteless Eric Butts sort who doesn't care for what the products are intended to represent, only the collectible nature of it. This gives rise to a mediocre art and music culture. https://t.co/OPTeSi0goS",
dreamcatevo,2022-05-01 20:32:11+00:00,en,1,0,1,0,Why does a nihilist of the Eric Butts sort desire endless amounts of collectible plastic trash and why does this make the foundation of modern music culture? His desire is rooted in his denial of reality itself -- the embrace of an endless fantasia that comforts him to sleep.,
RadioWarp,2022-05-01 20:31:45+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 APR - Strictly Roots &amp; Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
oJ0KER,2022-05-01 20:21:03+00:00,en,1,0,1,0,Memphis music culture really embrace Ja that’s how you keep young stars from leaving small markets,
NYDoorman,2022-05-01 20:00:35+00:00,en,0,0,1,0,"@dektonNFT @RueNFTs @freshmoss Of course, DYOR but I’ve had A LOT of convos with @freshmoss about it &amp; I think the value he provides the space from his background in music &amp; culture is invaluable. That and I think the art is whimsical and fun.",
JTAH_1990,2022-05-01 18:51:30+00:00,en,1,0,0,0,"DESPERATELY SEEKING ADVENTURE 

MUSIC: CHIMANO, ZIMBABWE’S AMMARA &amp; VOZES PORTUGUESAS!

https://t.co/oDFU4dLzQz  

#Zimbabwe #SaoTomePrincipe #Angola #Kenya #Portuguese #Blog #African #Music #Culture #Writing https://t.co/bbTleG5PBl",https://bit.ly/3rvm3lY
lavell_sumpter,2022-05-01 18:39:52+00:00,en,1,0,1,0,@angrace2009 This a good look for our music culture,
mistermaven_,2022-05-01 18:36:46+00:00,en,2,0,0,0,"the beta looks super clean first glance. 

really excited to see how this can help create a music culture on Solana.",
RadioWarp,2022-05-01 18:32:05+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2021 FEB - Strictly Roots &amp; Rockers (Valentine's Day Special)
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
CaviarRadio,2022-05-01 18:02:02+00:00,en,1,0,0,1,Man like @ba3llo playing tonight on @caviarradio from 10pm-midnight GMT. Lock in on your airwaves. Via @tunein &amp; @applemusic / or webstream (link in bio). #art #music #culture #radio #pirate #london #uk #internet  https://t.co/iiGtjp6bOu,https://www.instagram.com/p/CdBlZfTqU9p/?igshid=YTgzYjQ4ZTY=
JacobyJ504,2022-05-01 17:59:21+00:00,en,3,0,0,0,@shaad1k @hiiihotep @bimboyugari Bruh the facts are that Drill Music Culture is 100% Black American Culture from Chicago Illinois not from the UK. These dudes in the video are copying Black American Gang Culture stop the BS Drill is not from the UK. Plus Black Americans been rapping since the 1920s. https://t.co/nFYMTUpzcB,
JacobyJ504,2022-05-01 17:23:06+00:00,en,13,0,0,3,@IsedLoveTho @hiiihotep @PinkyButNoBrain This is Black American Culture lol you idiot stop the Cap this is Drill Music Culture from Chicago Illinois not Africa. https://t.co/JTSjxVkTle,
TheHandsInc,2022-05-01 17:18:01+00:00,en,1,0,0,0,I hate how some people say that Minneapolis/Minnesota has no music culture. You clearly don’t know what you’re talking about but is still bothers me.,
AXS_UK,2022-05-01 17:00:47+00:00,en,3,0,0,1,".@Dadju has announced a headline show at @indigoatTheO2 for 30th June 2022! From releasing tracks with @burnaboy to selling out global shows, enjoy a memorable night of live music &amp; culture

 Tickets are available now
 https://t.co/BsrFw4OACr https://t.co/yzWdDlN14T",http://w.axs.com/kuFs50IJxNc
holo_gryph,2022-05-01 17:00:39+00:00,en,3,0,1,1,"while the blog will not be continuing in its previous capacities, the hope is that it can act as a sort of archive, or snapshot, of globalized experimental art and music culture during the late 2010’s. Perhaps others can find inspiration in its model and build upon it further.",
lebparr,2022-05-01 16:58:14+00:00,en,1,0,0,0,"Not to trash an entire music culture / genre, I enjoy original classic country music, but the new fake twang style is worse than female gangster rap. Sorry.",
BezineThe,2022-05-01 16:50:02+00:00,en,0,0,0,0,Ukraine’s Cultural Traditions … under threat | John Anstie | The BeZine Spring 2022 Issue's special #Ukraine #Peace section. #UkrainePeace #music #culture https://t.co/Yo2hkdTDgw,http://ow.ly/uwgi30sh3xT
Martinvince05,2022-05-01 16:43:56+00:00,en,0,0,1,0,"@CryptoGemsWorld Check out #CassavaNetwork promotes African art and music culture to the global scene using #NFTs as the vehicle #CSV
@CassavaNetwork",
RadioWarp,2022-05-01 16:34:27+00:00,en,0,0,0,0,"#NowPlaying el cholo - 2020 AUG - Strictly Roots and Rockers
Listen @ https://t.co/ydeh7WBybI
#music #culture #radio #warpradio",https://bit.ly/35URZ7O
Martinvince05,2022-05-01 16:12:15+00:00,en,1,3,0,0,"@Ralvero Not until I get my $CSV

#CassavaNetwork promotes African art and music culture to the global scene using #NFTs as the vehicle #CSV
@CassavaNetwork",
PinellasPark1,2022-05-01 15:55:02+00:00,en,0,0,0,0,"TODAY 05/01, from 10am-6pm, make sure to head out to the Maifest at the German American Society of Pinellas County (8098 66th St. N.)! Enjoy an afternoon with German music, culture &amp; your favorite German foods &amp; beers! You can get your tickets at https://t.co/6l8mhhLwdv. https://t.co/rZU6weODZI",http://www.germantampa.com
pardonmyxfrench,2022-05-01 15:24:56+00:00,en,3,0,2,1,@dykeonahike I fell in love with Minneapolis-Saint Paul!! Such a beautiful city with a huge art and music culture. Plus everyone has been so so so nice!!,
