user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
vrvrthinker,2022-05-01 15:26:38+00:00,en,9,0,1,0,"@HaslindawatiHas @verrerdisee yes exactly!! our digital score will certainly increase, we don’t know how broadcast will turn out… i’m very hopeful!!",
Benzi111222,2022-05-01 12:35:18+00:00,en,1,0,0,0,@__mynameiszer0 @isaloona @unohye Nahh gurl...dont lose hope yet.....the Final Result will be heavily based on the groups Digital Score and YouTube views (first 4 days) and likes......so try harder to stream when they release the new song.....or at least tell the Korean Orbits to stream harder,
svtakunstream,2022-05-01 05:29:18+00:00,in,0,1,1,0,"Kenapa sih streaming di korean music site itu penting? Krn digital count memakan tempat yang banyak supaya artis bisa menang di music shows (selain voting). Selain music shows, sekarang acara-acara akhir tahun pun banyak memakai digital score sebagai salah satu kriteria penilaian https://t.co/3JY3KX5WlM",
heinzzz_ketchup,2022-05-02 15:11:56+00:00,en,0,0,0,0,"@ryujikys cause dkz isn't a fave group of mine and i literally only stan DC, but give recognition where it's due. DKZ still slayed that digital score.",
DFatimahlovely,2022-05-02 07:06:51+00:00,en,2,0,0,2,"This is VERIVERY IMPORTANT for the final score tomorrow Let’s be prepared many accounts as much as you can, and if you have streaming passes, be sure to stream Undercover HOURLY to increase the digital score

We can do it, VERRER! https://t.co/DpxOMaSGBg",
wdzcarong,2022-05-02 06:25:13+00:00,en,0,0,0,0,I am curious digital score is based on what??????? https://t.co/Kyscx5da21,
MerukaHinaru,2022-05-02 06:02:50+00:00,en,31,0,2,14,"And remember, if you have the means to stream on music sites that count for the score, let's try and boost the number in digital score up a little bit more! Hwaiting! Remember each account can vote up to 500 jellies on the live voting! https://t.co/r9u456n9IX",
seungscience,2022-05-02 05:43:08+00:00,en,6,0,0,1,miyeon full digital score thats so sexy https://t.co/SiGDkOappY,
mynorism,2022-05-02 05:31:32+00:00,en,9,0,1,3,"before and after prevoting. 

the Digital score is increased… rmb when kvrr streamed in kakaomusic and make Undercover charted higher

another side, we have prevoting score lower :”) 

all we can do is Live Voting. 
also we never now how big the Broadcast score is https://t.co/3hqG4HhBxw",
moon1us,2022-05-02 05:23:44+00:00,en,101,1,0,8,"there are so many big groups who make a comeback around 2nd week of May they have better chance on having higher digital score, I hope ONEUS can at least get 1 winning with Bring It On  ",
KshowAnalysis,2022-05-02 05:05:40+00:00,en,1697,236,16,618," 220503 &lt;THE SHOW&gt; FINAL

#MIYEON (60%) win Live Vote 

#VERIVERY (10%) &amp; #MOONBYUL (30%)
- win Live Vote with big gap
- need higher Digital score than expected &amp; full Broadcast score while the main competitor has it lower https://t.co/WfG0Res0hG",
TwinkleStar1004,2022-05-02 04:07:16+00:00,en,12,0,0,3,Bump up the digital score verrers don't give up and keep collecting like we already do. Even if we lose let's do it in style. Giving up is def not trendy https://t.co/puZHCdOSVt,
DFatimahlovely,2022-05-03 15:03:59+00:00,en,4,0,0,1,"If we, all VERRERs , can boost the digital score together just as we worked on boosting the 2 voting scores, I think we would definitely get VERIVERY that 1st win ... https://t.co/4QO21CFWus",
mynorism,2022-05-03 11:10:03+00:00,en,36,0,1,7,"verivery staff-nim please do this event again korean music site streaming event is important way to boost Digital score :”) 

please bring back this event!!!! https://t.co/hH8d7mXQE7",
ravixsn,2022-05-03 10:38:14+00:00,en,1,0,1,0,"@catboygyehyeon ah yes, come along and we’ll amass 1000 digital score between the 2 of us alone lol",
MMMOT4x4ever,2022-05-03 08:45:15+00:00,en,6,0,1,0,"@MoonstarHamstar @ultmmm Yeah. fund for her yt ads, k music chart, voting. but most importantly for yt ads and k muchart. For k muchart we need moos to volunteer on stream, download song &amp; bgm too (download song &amp; bgm is really important for The Show and Music Core digital score coz they use Gaon Chart)",
heidstuff,2022-05-03 01:21:14+00:00,en,8,0,0,4,"Moos/byuldongies we've been doing great collecting/retweeting votes. Pls don't neglect streaming, we need to lift her digital score to have a chance!

https://t.co/5KMchUmswz

Stream manually with 3 fillers in between and play the 1theK MV too!

#MOONBYUL #Cheese_in_the_Trap https://t.co/df0xhviCy5",http://youtu.be/xf3OzncHmfE
Ghostbebe514,2022-05-04 22:08:17+00:00,en,0,0,0,1,"Monbebe! Come join the ren app streaming party for #LOVE! Our global digital score (Spotify &amp; Apple Muisc) needs serious attention asap!

@OfficialMonstaX #MONSTAX #MONSTA_X #몬스타엑스 

https://t.co/xHWFyLHMw9",https://ren.fm/yamhRE32LnyvQ712A
DigiScoreERC,2022-05-04 08:46:05+00:00,en,0,0,0,0,"''The overall system of the digital score proposed an environment for the musician to create in, perform, musick, and embody to make a successful performance''.
@SolomiyaMoroz on her interview with Dejana Sekulic 
Full blog post here: https://t.co/90aObb4JQP
#embodied #Musicking https://t.co/6qTdk6JdBg",https://buff.ly/3Gfob5K
lionhyegi,2022-05-04 08:38:01+00:00,en,7,0,1,2,"And it contributes A LOT to Digital Score. So I can go on with my day, while still streaming for Byul. ",
FictionInfinite,2022-05-04 05:34:42+00:00,en,4,0,1,0,@MuntikaJ True like how dare they complain that cows gave each member above 20k sales nd put so much effort in voting but for the other 10k sales was too much as they always go broke as soon as they listen to Hwasa's name nd even though she had better digital score refused to vote for her.,
bangtan_shrimp8,2022-05-04 02:27:18+00:00,en,0,0,0,0,@nkbotz @PRODBYENGENE we havent learnt from last cbs :( i dont want enha to be standing on musho stages with a big fat 0 in digital score &gt;:( engenes get your fckn act together,
AroundNerding,2022-05-04 00:46:00+00:00,en,6,0,1,0,@xHeckKTx @mommytheteacher @MelissaHBuckner @willy_lowry @TheNationalNews I see we got a Chicomm looking at people's digital score.,
nu_nu1122,2022-05-05 13:14:33+00:00,en,2,0,0,1,"Couldn’t agree more! Don’t be sad MBB We dramatically improved our digital score Though we’re against digi monster, our score wasn’t bad at all Be proud! #LOVE #MONSTAX https://t.co/u6rWtiwb2F",
bluebirdwonnie,2022-05-05 11:52:18+00:00,en,2,0,0,0,Our digital score was twice what they thought it was going to be so at least there's that https://t.co/ULuLpqmh4y,
KshowAnalysis,2022-05-05 11:45:00+00:00,en,1024,111,10,282," 220515 &lt;INKIGAYO&gt; EARLY

#PSYxSUGA (90%) keep streaming the song &amp; MV

#IVE (10%) / #GIDLE: stream MV to increase the score

#LE_SSERAFIM / #LimYoungWoong: needs a higher Digital score and take lead in SNS to stand a chance https://t.co/jdTGJSwfDk",
joohoneys_mandu,2022-05-05 10:59:22+00:00,en,2,0,0,0,@Lynn_MXMB I think on mcountdown yeah it’s the highest digital score we have gotten. I can’t remember for Rush Hour how our digitals were on the other music shows. But that’s a whole improvement from 0 to 1224.,
Lynn_MXMB,2022-05-05 10:50:46+00:00,en,4,0,1,1,@joohoneys_mandu It might be our highest digital score so far. I don't remember getting over 1k but I could be wrong. lol,
joohoneys_mandu,2022-05-05 10:37:06+00:00,en,20,0,2,4,On the bright side mbbs we went from having 0 digital score for Fantasia to 1224. Be proud of yourself ,
fortheloveof_im,2022-05-05 10:34:34+00:00,en,0,0,0,0,Let fkg streaming more harder the digital score is so low,
rrrudee30,2022-05-05 02:20:30+00:00,en,9,0,1,5,"MOODZ, WE NEED VOLUNTEERS FOR STREAMING. WE NEED TO BE ON CHART TO ENSURE A HIGH DIGITAL SCORE   https://t.co/qCqs3Ae90G",
Ghostbebe514,2022-05-05 01:08:22+00:00,en,6,0,0,1,"Also Apple Music is included in the Global digital score, seems a lot of you hate Spotify with a passion so go stream on Apple if you don't have a kstreaming pass and need a break from YT and its veiw freeze",
LunarTheDeck,2022-05-06 22:09:07+00:00,en,79,0,0,16,"Working on a primer for digital score on Queendom.

Out of the 3 heavy categories on the final round (Video Score, Digitals, Live Vote), it's probably our weakest area but we can do something about it if we're a.) informed and b.) prepared.

#LOONA #LOONADOM #QUEENDOM2",
rrrudee30,2022-05-06 16:57:23+00:00,en,4,0,0,6,Moodz consider to donate. We have a high chance to win if we win the pre-voting and voting with a high gap. So pleassse  also let's pray that our expected digital score is the same or at least closer to that https://t.co/vL1dvxLDT7,
BCDiploma,2022-05-06 09:39:06+00:00,en,11,0,1,5,"Awesome feedback from Miguel Membrado - @ETSGlobal 

We are so proud to certify the #TOEIC Digital Score Reports on the #blockchain.  https://t.co/RF8eB6v6b8",
kayme_ssi,2022-05-06 09:36:34+00:00,en,2,0,2,0,"Without the broadcast point, they can’t even beat gidle digital score. https://t.co/HpA7qXsVbd",
jigumiyenas,2022-05-06 08:14:34+00:00,en,1548,11,3,219,IT'S MAY AND WOW YENA IS STILL HERE???? THE DIGITAL SCORE PULLING HER  https://t.co/7fD3woASwj,
TXTUNOFFlClAL,2022-05-06 04:01:10+00:00,en,1,0,1,0,"@celestinejinie thats what im worried about, i really thought lyw will get the higher digital score and will be our main competitor but– ",
TXTUNOFFlClAL,2022-05-06 03:56:53+00:00,en,706,0,2,179,a perfect digital score already gives you 5500… lyw will be the 2nd competitor but pxy is currently charting better than him so both of them will be nominated including us. we need to win live votes so please prepare on free vote.,
Draggo19810575,2022-05-06 00:13:45+00:00,en,0,0,0,0,"Having 1st trend in korea youtube and chart in apple's, spotify and iTunes in korea still didn't help that much in digital score to eligible winning music show (specifically inkigayo)

Lmao",
maocat67,2022-05-07 15:45:55+00:00,en,1,0,0,0,"@mkainerugaba @KagutaMuseveni Start of the art basketball court,a shop selling sports items,viewing stands/screens and digital score screens.",
ReOrbit_,2022-05-07 14:43:58+00:00,en,275,4,3,154,"If you haven't already, please donate bugs accounts to us!
These accounts will be used by hanbits to help boost Loona's digital score which is weighs heavily on the final round score! https://t.co/j7nXxEPakB",
LunarTheDeck,2022-05-07 14:00:33+00:00,en,79,2,1,27,"Summary for now:

We get the biggest boost in digital score from domestic downloads so this will be our top priority.

Sign up for Apple Music for the tracking period to help with global streams.

Optionally, sign up for Bugs to help with Korean streams (may require VPN) https://t.co/RDaKCXdCtw",
LunarTheDeck,2022-05-07 14:00:22+00:00,en,84,2,1,7,"Compare how well The Boyz performed in Kingdom's Digitals category to Stray Kids, who had a much larger  fandom turning out for the final live vote.

Almost double the Kingdom Digital score from having almost triple the GAON score! https://t.co/cQBaO67fsP",
LunarTheDeck,2022-05-07 14:00:20+00:00,en,994,19,1,321,"About the digital score on Queendom 2 and what it means for #LOONA.

*Orbits everywhere can help; not just Korean ones.
**Messy post ahead. Just wanted to dump this info here for now.
***Might go private for a bit. https://t.co/iGT52XY8rG",
Michell60862992,2022-05-07 06:21:04+00:00,en,0,0,0,0,@SalisuRalph @bp_plc The green new deal. Change our bad habits and government has a solution coming soon. Money off vouchers in the new digital score system. Control our food they control us coming soon,
bangtan_shrimp8,2022-05-07 01:18:44+00:00,en,1,0,1,0,@hlsdk0613 @ARMYonSpotify @BTS_twt adds to digital score,
