user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
WhosoeverWill1,2022-05-01 23:25:05+00:00,en,0,0,0,0,"All-female ‘Jesus Christ Superstar’ album bolsters show’s groundbreaking legacy - (RNS) — Men have always dominated the rock opera's musical score — until now.
The post All-female ‘Jesus Chr ... #NewsAndInformation https://t.co/y7Ja3hz5ol LIVING STRONG TELEVISION NETWORK",https://livingstrongtv.com/2022/04/29/all-female-jesus-christ-superstar-album-bolsters-shows-groundbreaking-legacy/
EchowoodPod,2022-05-01 22:08:40+00:00,en,5,1,0,2,"If you want to learn more about how our fantastic musical score was created (including a behind the scenes look at the live quartet session for the finale), check out this video from our composer Jesse Haugen! https://t.co/H5a0v5SsHW",https://youtu.be/guLyDskF9yY
mattttlayson,2022-05-01 21:55:03+00:00,en,4,0,0,0,the musical score for everything everywhere all at once was INSANE,
JeanWal33859349,2022-05-01 21:38:12+00:00,en,0,0,0,0,"@TacoforFive1 It is, never got through the whole film. The musical score was what made it",
Mrbiblehunter,2022-05-01 21:02:44+00:00,en,0,0,0,0,@NicholasBritell I heard your selection of music for The Underground. I'd hate to see you selected for the musical score for the story of Beethoven or Jesus Christ. Inappropriate is the best I can think,
bretgross,2022-05-01 20:57:13+00:00,en,4,0,0,0,"@therealcliffyb @mirandac_photo Ah, but the musical score!

https://t.co/lqEDZKAsTg",https://youtu.be/vyI9flHHT2Q
DavicTheGrey,2022-05-01 20:16:33+00:00,en,1,0,1,0,"@MrGWillickers I get that a bad climax is a major detractor for the scene. Still doesn't erase the fantastic choreography, set dressing, and musical score for the fight.",
hpriestsubs,2022-05-01 19:38:13+00:00,en,62,0,2,8,"Pandora no Kajitsu, EP2

A very cinematic experience down to the pacing, editing and musical score. Hasumi really has a knack for making dramas feel like movies. And Kanon Yugo is a genius of a composer, even if a certain aria takes the spotlight here. https://t.co/EwPuZqoe9M",
TVjunkieupnorth,2022-05-01 18:53:00+00:00,en,0,0,0,0,"Watching #1883TV  Love the story, love the musical score.",
InvertedMrRobot,2022-05-01 18:34:41+00:00,en,0,0,0,0,"I send WhatsApp VNs with a musical score beneath. 

I'm all about quality! 

People can testify",
astrophobiac_,2022-05-01 18:19:09+00:00,en,1,0,1,0,"@deku3154 In my opinion it was good but too short. I liked the characters and the setting. If it were longer I would’ve enjoyed it even more but since it wasn’t I felt it was some what rushed. What I don’t understand is the craze for its musical score, bc it wasn’t catchy at all.",
TheKrimzonDemon,2022-05-01 17:46:29+00:00,en,0,0,0,0,"Music isn't just heard, it's felt, deep inside, it's lived.

That's how a deaf person created quite possibly the greatest musical score ever.

Disability, overcome, in the most spectacular fashion.",
FelaCutie,2022-05-01 17:36:23+00:00,en,0,0,0,0,s/o to the musical score of ozark s4,
