user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
BenjaminDanard,2022-05-01 23:58:59+00:00,en,7,0,0,0,@yhdistyminen Dall-e isn't good with letters so I assume sheet music would be the same.,
STRONGEST_VOICE,2022-05-01 23:52:50+00:00,en,0,0,1,0,"@MarinaOTHDJ she began gathering Marina's stuff and putting it in her bag. Laptop, Extra sheet music, something to munch after...and putting her bag on the bed when she was finished before taking the dishes to the kitchen.",
ExistentialEnso,2022-05-01 23:51:04+00:00,en,7,0,2,0,"@yhdistyminen interesting but not identifiable as sheet music. I guess the weird thing in the middle is supposed to be an instrument?

DALL-E could do way better than this. https://t.co/IErrTBiPLJ",
yhdistyminen,2022-05-01 23:48:38+00:00,en,24,0,5,2,What happens if you ask DALL-E for sheet music?,
MusicLearner20,2022-05-01 23:38:50+00:00,en,0,0,0,0,"https://t.co/WRIzaDkk3e
Thinking of suggesting this song for new singing group I joined to sing I bought sheet music for practicing in general.I love the original version and this one too. 
Bill Withers = legend forever &amp; always",https://youtu.be/iZR4cVE0Htw
momonngstay2098,2022-05-01 23:35:04+00:00,en,0,0,0,0,"@skzfuture Me, passing from metal, to classic, then to KPop, regional, mariachi, choir and church music ensembles, Broadway musicals and a shit ton of music genres... and having at least a beginner level on reading sheet music at first sight: I can't /what/",
RoddisMatthew,2022-05-01 23:32:16+00:00,en,0,0,0,2,This is literally after 2 years of piano playing and I can't even remember how to read sheet music,
belIaurent,2022-05-01 23:28:13+00:00,en,0,0,1,0,ok this makes me miss playing violin i need sheet music immediately https://t.co/HICKjbV1Lh,
HCA_CatM,2022-05-01 23:19:32+00:00,en,5,0,0,0,"
Solo Guitar / Sheet Music 
Classical Music &amp; Jazz Standards 
（Electric Acoustic etc.）

We think that Rare worldwide ! 
J.S.Bach’s Tunes ! 
Only available here !! 

ー Website / SELECTION（J.S.Bach  etc.）ー
https://t.co/1SXA81L5jd",http://hermitage-crabapple.amebaownd.com/pages/811095/page_201701220951
HCA_CatM,2022-05-01 23:19:31+00:00,de,8,0,1,0,"
ー Latest Information ー
Solo Guitar / Sheet Music
22.4.25~New!!

J.S.Bach
Clavier 1-4 Prelude C♯m BWV849
6 kleine Praeludien 5 E△ BWV937
Wachet auf, ruft uns die Stimme Eb△ BWV645

Jazz
I'm In The Mood For Love / Jimmy McHugh

Web / UpList
https://t.co/AQVcwmRRR3",http://hermitage-crabapple.amebaownd.com/pages/812483/page_201701230843
heeres_shini,2022-05-01 23:02:57+00:00,en,2,0,1,0,@ZABASYLL NEXT TIME I'M IN MY FEELS ill just do the chords for now but one day ill get my hands on the sheet music.,
Jamie_the_Durr,2022-05-01 22:51:28+00:00,en,2,0,0,2,once i have time after alevels mayb i should try learn to properly read sheet music,
UpperHandsPiano,2022-05-01 22:42:48+00:00,en,0,0,0,0,"https://t.co/2HnSCxlfm7 #Free #Piano #SheetMusic to celebrate Cinco de Mayo: De Colores (The Colors of Spring). Arranged for young and adult late beginner piano students, with video demonstration https://t.co/Ww3N9Mz1QW",https://bit.ly/3F3O0qi
harpsonaTweets,2022-05-01 22:36:20+00:00,en,2,0,0,0,"@baddiedevito @Skatunenetwork @HeyEunjoo @MishimaKitan I haven’t gotten into the habit of publishing sheets regularly, but I do have the full arrangement for this sailor moon song for sale!

https://t.co/z15aUU9Ve1",https://www.sheetmusicplus.com/title/sailor-moon-main-title-digital-sheet-music/21152736
sir_centipede,2022-05-01 22:31:11+00:00,en,0,0,0,0,currently crying bcos i cant find violin sheet music for brother - kodaline dear gods can any sbitwt musicians help me  /genq,
helenperris,2022-05-01 22:20:20+00:00,en,1,0,1,0,"@GordyPls @smperris If music is just inputting notes in time, then playing the piano is glorified typing. But it's not. There's dynamics and articulation as well as more that you can't plot on a graph. Even sheet music can't give you all the information. The ""rules"" change with context.",
HarmonyTabs,2022-05-01 22:19:41+00:00,en,0,0,0,0,"Deck The Halls(Sax Quartet)

An SATB sax quartet arrangement of Deck The Halls with a jazzy twist. Ideal for holiday caroling!

SHEET MUSIC

$4.99 https://t.co/U31rxjbGmn",https://is.gd/ZJjpXk
DoomerYote97,2022-05-01 22:13:53+00:00,en,0,0,0,0,"Does anyone know the sheet music for the melody of this song? I kinda want to use it for a future martial industrial/neofolk track. It shouldn't be hard to find, since this melody has been reused so many times in Balkan folk songs. https://t.co/xQrlksihZa",https://www.youtube.com/watch?v=UahoF9AL__4
PatriotGurl100,2022-05-01 22:13:14+00:00,en,0,0,0,0,@coffee_anytime Sheet music,
saitoriin,2022-05-01 22:11:43+00:00,en,1,0,0,0,@killerqueenxo Heyyy I'm open for comms!! Here's my comm sheet music and some examples!! &lt;&lt;33 https://t.co/tq1BACU3xD,
basedball_,2022-05-01 22:07:25+00:00,en,4,0,1,0,@JohnPA598 @ChadNotChud 0 grindset. Elite sheet music enjoyer can read this with ease https://t.co/LEp1lAMZ9W,
damnwymz,2022-05-01 22:01:44+00:00,en,1,0,0,0,@Tantacrul Can I get wingdings ON the sheet music please?,
basedball_,2022-05-01 22:00:46+00:00,en,4,0,2,0,@JohnPA598 @ChadNotChud Common L. Sheet music bodies tab any day of the wek,
hitorie_stuff,2022-05-01 21:54:52+00:00,en,0,0,0,0,i shouldn't have gone to write out the drum part to kara no waremono- i can't even read drum sheet music ,
HardCoverKPNY,2022-05-01 21:47:08+00:00,en,0,0,0,0,"@alacqua_joseph @TheBigHerman @Tuckthetech @ThreatNotation It wouldn't be transcribed as 11/2 on sheet music, for sure. But it's a perfect fit for the song.",
JohnPA598,2022-05-01 21:42:05+00:00,en,33,0,3,1,@ChadNotChud Yeah I prefer them over reading sheet music any day ,
