user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
k_popjourney,2022-06-08 23:36:00+00:00,ko,0,0,1,0,"&lt; 선곡표: SB7 E03 - 2022/06/08 &gt; (K-Pop x Korean Traditional Music) - Archive Show
1. 원어스 - 가자
2. Agust D - 대취타
3. 이날치 - 범 내려 온다
4. 두번째달 feat. 이봉근 - 사랑가
5. 이선희 - 인연
6. 윤민수, 송가인, 치타 - 님아",
k_popjourney,2022-06-08 23:33:18+00:00,en,0,0,1,0,"&lt; Playlist: SB7 E03 - 8 Jun 2022 &gt; (K-Pop x Korean Traditional Music) - Archive Show
1. ONEUS - LIT
2. Agust D - Daechwita
3. LEENALCHI - Tiger Is Coming
4. 2nd Moon feat. Lee Bong Geun - Love Song
5. Lee Sun Hee - Fate
6. Yun Min Soo, Song Ga In, CHEETAH - My Love",
k_popjourney,2022-06-08 20:01:51+00:00,ko,0,0,1,0,"&lt; Playlist: SB7 E03 - 8 Jun 2022 &gt; (K-Pop x Korean Traditional Music) - Archive Show
1. ONEUS - LIT / 원어스 - 가자
2. Agust D - Daechwita / Agust D - 대취타
3. LEENALCHI - Tiger Is Coming / 이날치 - 범 내려 온다",
MaySoMusician,2022-06-08 19:23:55+00:00,ja,0,0,0,0,エンディングのBGMクレジットを頼りに一応Free Music Archiveで全曲探し回ってみたんですがどうにも見つかりませんでした。ちょっぴり過酷の洗礼を受ける時にいつも似たBGMが流れる気がしたので単体で聞きたいと思いました。ご回答いただければ幸いです。,
CornellCAS,2022-06-08 16:39:00+00:00,en,3,0,0,2,"Two lost tapes by rock legend #LouReed have surfaced, says @Newsday: One, ""Philosophy songs,"" was found in 2019 by Cornell music prof Judith Peraino. Another, with earliest known versions of ""I'm Waiting For the Man"" and “Heroin,"" will be released Aug. 26

https://t.co/9ccBtVvlGf",https://www.newsday.com/entertainment/music/lou-reed-words-and-music-archive-o5bo4uop
MDMArchive,2022-06-08 10:28:00+00:00,en,3,0,0,1,"As part of the Manchester Histories Festival Celebration day we'll be at Gorton Monastery this Sunday.

We'll be demonstrating how your memorabilia can be part of the Manchester Digital Music Archive. 

https://t.co/RdYiPn5dEp

@MCRHistFest #MHFest #Manchester @GortonMonastery https://t.co/3hfEHZwVqM",https://manchesterhistories.co.uk/our-festival/manchester-histories-festival-2022/
CNadineL,2022-06-08 05:13:13+00:00,en,0,0,0,0,Dan Needham | Christian Music Archive https://t.co/2aD8XHfnJy,https://www.christianmusicarchive.com/artist/dan-needham
EricLindhardt,2022-06-08 02:38:16+00:00,en,1,0,0,0,"@wlcm2weimerikwa @Will_2Power Mr. Bond Music Archive
Compilation of music covers made by the National Socialist rapper Mr. Bond.

Personal Channel: https://t.co/mxcRiCimai
https://t.co/MjXPTNUWli","http://t.me/OdersMemeDepot, https://t.me/MrBondMusic"
fogelnet,2022-06-08 00:02:19+00:00,en,0,0,0,0,"Phil Lesh and Friends from Sat, Jun 4, 2022 at Frost Amphitheater on Live Music Archive! https://t.co/4BFB0jn7D4",https://livemusicarchive.app/music/artists/PhilLeshandFriends/recordings/PhilLesh_Friends2022-06-04.FOB-Schoeps-1648
ThomasKildren,2022-06-07 16:47:21+00:00,en,2,0,0,0,"@maxjk0 Same, but then I use it to hunt down moods, tempo, instruments and search Free Music Archive.  Got a 5 track EP with usage rights for cheap ($60 USD)",
