user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
FoWHLNW6,2022-01-27 13:04:00+00:00,en,0,0,0,1,A chronicle of one of human history's darkest hours. It draws on the recorded evidence of the experiences of Holocaust survivors from the Imperial War Museum sound archive - one of the most important archives of its kind. #HolocaustMemorialDay https://t.co/XuxCXVzCiC,
ell_j_wilson,2022-01-27 11:23:33+00:00,en,0,0,0,0,"@jj_bull @ArtdeRoche The musicality in this is through the roof, you are collating quite a sound archive!",
rocksound,2022-01-27 11:00:01+00:00,en,24,0,0,2,"You Me At Six released the album 'Cavalier Youth' 8 years ago today, hitting No.1 on the UK chart

Josh and Max tell the story behind 'Fresh Start Fever' in this clip from the Rock Sound archive https://t.co/zJCrbAc3eY",
BLSoundHeritage,2022-01-27 10:43:14+00:00,en,1,0,0,0,"@James_Perrett Most of our mono and stereo material has been quarter-inch too, but the trouble and benefit with a large sound archive is that we need to be able to play everything at least once.",
rocksound,2022-01-27 05:00:00+00:00,en,25,0,0,4,"YUNGBLUD has just begun his 'Life On Mars' North American tour

He looks back on some of his first US live dates on Warped Tour in this clip from the Rock Sound archive https://t.co/I8OF7vgT1Q",
Draven_Taylor,2022-01-27 04:30:00+00:00,en,0,0,0,0,"Video Interview:
Florida Sound Archive With Sam Rosenthal

https://t.co/TsLsVIQDcC

#Musiceternal #BlackTapeForABlueGirl #Thanatos #ProjektRecords #FloridaSoundArchive #Darkwave #Ethereal #Ambient #GothMusic #ArtRock #UnitedStates https://t.co/pqcjo5lA1J",https://www.musiceternal.com/News/2022/Florida-Sound-Archive-With-Sam-Rosenthal-20220126
MusicEternal1,2022-01-27 04:30:00+00:00,en,1,0,0,0,"Video Interview:
Florida Sound Archive With Sam Rosenthal

https://t.co/OA6OO8A9HV

#Musiceternal #BlackTapeForABlueGirl #Thanatos #ProjektRecords #FloridaSoundArchive #Darkwave #Ethereal #Ambient #GothMusic #ArtRock #UnitedStates 
@ProjektRecords @BlackTapeSam https://t.co/NRCdGHdGRI",https://www.musiceternal.com/News/2022/Florida-Sound-Archive-With-Sam-Rosenthal-20220126
rocksound,2022-01-26 17:00:03+00:00,en,28,2,0,4,"YUNGBLUD's 'Life On Mars' North American tour kicks off tonight in Athens, Georgia

He looks back on some of his first US live dates on Warped Tour in this clip from the Rock Sound archive https://t.co/OqtO1E72Jq",
rocksound,2022-01-26 11:00:02+00:00,en,59,1,1,10,"Waterparks released the album 'Entertainment' 4 years ago today

They tell us about writing 'Blonde' in this clip from the Rock Sound archive https://t.co/mkZOvn7Wy8",
Sago_nmg,2022-01-26 09:04:54+00:00,ja,30,2,1,1,"Sound Archive 公開！

好きなアーティストのモデルを元に、こだわりを詰め込んだSagoのフルオーダーベース

オーダー頂きましたオーナー様からかっこよすぎる動画頂いちゃいましたありがとうございます！

概要欄に仕様も書いているので是非ご覧ください

リンクは↓ https://t.co/9DDO96Gatg",
LonelyChildMovi,2022-01-26 03:30:36+00:00,en,2,0,0,0,"Described as one of the ""most important resources in the world for the study of Jewish culture,"" the Robert and Molly Freedman Jewish Sound Archive contains more than 40,000 songs, 5,923 albums and 1,510 pieces of sheet music. #JewishMusic #Yiddish  https://t.co/gMmvdAN1W1",
nick_spurway,2022-01-25 03:23:24+00:00,en,0,0,0,0,Put this in the National Film &amp; Sound Archive IMMEDIATELY. https://t.co/hNZfYOBBBO,
ClubTOPMexico,2022-01-25 00:08:38+00:00,es,40,0,0,4,"“Desde el Rock Sound Archive: Twenty One Pilots habla a través de su versión especial de 'Cancer' de My Chemical Romance”

@twentyonepilots 
@tylerrjoseph 
@joshuadun 
#twentyonepilots https://t.co/zkcqD0JXVF",
rocksound,2022-01-24 23:00:01+00:00,en,49,0,0,7,From the Rock Sound Archive: Twenty One Pilots talk through their special cover of My Chemical Romance's 'Cancer' https://t.co/Ja4SVrCQLF,
joshshepperd,2022-01-24 19:16:15+00:00,en,44,2,0,14,"This Way Out (TWO) is the longest running LGBTQ radio program, and biggest sound archive. I’m delighted to announce that the Library of Congress Sound Submissions Project is working with TWO as one of our pilot DH preservation projects in 2022. https://t.co/jDrjCBg4zr https://t.co/7cFXK23Yy5",https://www.loc.gov/programs/national-recording-preservation-plan/about-this-program/radio-preservation-task-force/current-projects/sound-submissions/
rocksound,2022-01-24 19:00:02+00:00,en,53,1,0,7,My Chemical Romance's Gerard Way talks writing 'Bulletproof Heart' in this clip from the Rock Sound archive https://t.co/wKyPQRGstt,
musichallsoc,2022-01-24 11:55:24+00:00,en,6,0,0,2,"Sounds wonderful. We have recordings of some of the George Alicia talks in our Sound Archive. Must have been incredible to hear some of those speakers
#MusicHall https://t.co/AVZp4oCZqk",
ZaharaBluCom,2022-01-24 01:15:00+00:00,en,0,0,0,0,Born #onthisday1942 Ellis D Fogg pseudonym of Australian #artist Roger Foley Experimental light shows incorporating Lumino Kinetic sculpture through to 1970s were precursors to contemporary multi-media installations Described by National Film and Sound archive as Australia's … https://t.co/8kUPx79Aym,
ZaharaBluCom,2022-01-24 01:15:00+00:00,en,0,0,0,0,Born #onthisday1942 Ellis D Fogg pseudonym of Australian #artist Roger Foley Experimental light shows incorporating Lumino Kinetic sculpture through to 1970s were precursors to contemporary multi-media installations Described by National Film and Sound archive as Australia's … https://t.co/DCFq7yJF16,
AMaGAact,2022-01-23 20:46:07+00:00,en,4,0,0,1,"On NOW at @NFSAonline 

https://t.co/949zZCf0vQ",https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612
Allchanges,2022-01-23 13:09:29+00:00,en,0,0,0,1,"@peterjukes @anders_aslund That’s kind of you. There are photos, a piece of film of Spartan firing off Anzio &amp; of after bomb hit, (oral accounts by survivors in the sound archive), pics of the ship at IWM. Diagrams &amp; pics of ship at builders. A damage report, ships logs &amp; board of inquiry report at Kew.",
bigsmashkierla,2022-01-22 20:28:00+00:00,en,0,0,0,0,"@bobsurlaw It was a tape source for sure but not a consumer format - it was a 3/4"" umatic or something broadcast quality, which was all the director or Australian Film&amp;Sound archive had. And indeed it was paired with The Dreaming to reflect the discussion in the doc.",
CatholicArcSoc,2022-01-22 14:04:05+00:00,en,6,0,0,3,"*New Blog* Fascinating historic sound project from the Leonard Cheshire Archive ￼ @archiveslc  https://t.co/bj9ZdqseST 

#oralhistory #archive #heritage",https://catholicarchivesociety.org/2022/01/22/the-leonard-cheshire-historic-sound-archive-%ef%bf%bc/
niccolli,2022-01-22 05:04:30+00:00,ja,2,0,1,1,"とんでもねえアーカイブが出てきた ＞ St. GIGA - Tide of Sound Archive : St. GIGA : Free Download, Borrow, and Streaming : Internet Archive https://t.co/2DffnN9QA0",https://archive.org/details/stgigaarchive
iannagoski,2022-01-22 03:44:10+00:00,en,10,0,0,7,the Watertown MA @armenian_museum has been presenting good research and transfers of 78s in their collection. A sample of the past year's working including work by @78Armenicans and Harry Kezelian is here: https://t.co/PEv2gUImmu,https://www.armenianmuseum.org/sound-archive-2021-year-in-review
claireseppings,2022-01-22 02:48:08+00:00,en,3,0,0,1,New exhibition showcases the breadth and talent of Australians in Hollywood and at home https://t.co/4PNhyNG1DM via @ABCaustralia,https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web
andrewincairo,2022-01-22 01:06:54+00:00,en,5,0,0,0,@OzKitsch So proud this has been stored for posterity in the National Film and Sound Archive! @NFSAonline,
ProjektRecords,2022-01-22 00:46:02+00:00,en,3,0,0,0,"90-minute interview about @BlackTapeSam's 80s fanzine in South Florida, Projekt Records, Black Tape For A Blue Girl and more on Florida Sound Archive. Great conversation and it's available to stream on all podcast apps, at 
https://t.co/1YhYKbnKPy &amp; https://t.co/qlVetOnPDs https://t.co/S2Adn9a8yt","http://floridasoundarchive.com, https://open.spotify.com/episode/5DKJnfXs5QuPyLfntxq4IV?si=FZquaMrqQcqSb_9mtScxjA&nd=1"
tarantuladad,2022-01-22 00:18:33+00:00,en,2,0,1,0,"i HATE ASMR it makes me want to die but i'll go onto the Macaulay Library, which is a sound archive run by Cornell, and listen to bug sounds for literal hours",
artsAUjobs,2022-01-22 00:00:01+00:00,en,0,0,0,0,"If collection storage and handling is your thing the National Film and Sound Archive of Australia (@NFSAonline) is looking for a Collection Officer, Security and Storage.
Apps due Sun 23 Jan.
https://t.co/2i1NBzKg4s
#Archives #Screen #CollectionManagement #Canberra #artsAUjobs https://t.co/Tr7bog8lCy",https://artscalendar.com.au/collection-officer-nfsa/
rocksound,2022-01-21 19:00:02+00:00,en,48,0,0,14,"All the best bits from all our My Chemical Romance interviews over the years, direct from the Rock Sound Archive https://t.co/5xx4RDdPuF",
straysealmedia,2022-01-21 16:47:49+00:00,en,6,0,1,2,"Waited to see @iorramfilm at @DCAdundee on big screen. Wonderfully poetic contrasting Gaelic sound archive to modern day imagery of Hebridean fishing culture. Mystical in parts, heart wrenching in others; what a hard life, love and loss. Q&amp;A with director @TongueTiedFilms Fab",
teresaBARROZO,2022-01-21 13:08:13+00:00,en,0,0,0,0,2017 @ the British Library Sound Archive. Grateful to @CherylTipp for the special tour. https://t.co/9OhMh1Hoik,https://www.teresabarrozo.com/post/the-british-library-sound-achive
Dymphna,2022-01-21 09:24:26+00:00,en,0,0,0,0,New exhibition showcases the breadth and talent of Australians in Hollywood and at home https://t.co/FMVOaWLFvG via @ABCaustralia,https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web
kmerrin,2022-01-21 09:24:10+00:00,en,14,0,0,4,Great coverage for our @TWArchives @TWAMmuseums sound archive project on @BBCr4today! https://t.co/QSHl0JoaYE,
canberratimes,2022-01-21 09:00:02+00:00,en,1,1,0,3,"The National Film and Sound Archive has rolled out the red carpet for its latest exhibition, Australians &amp; Hollywood | @EntertainingAmy 
https://t.co/ymLpUZwQHy",https://www.canberratimes.com.au/story/7588723/nfsa-rolls-out-red-carpet-for-new-exhibition/?cs=14225
MazRust,2022-01-21 08:36:26+00:00,en,7,1,1,0,"@MishalHusain &amp; @Marthakearney every time I cross over the Tyne towards Newcastle, I chant “The Tyne, The Tyne, The Coaly Tyne, The Queen of Al’ The Rivers”. My Auntie taught me the rhyme years ago. My accent is long gone but I’m still a Geordie. Thanks for the sound archive. https://t.co/kE5cNTGg0C",
ausheadlinebot,2022-01-21 07:55:21+00:00,en,0,0,0,0,Australian Broadcasting Corporation altered a news headline: https://t.co/vavwXyTC75 https://t.co/CvVutu6nu4,https://abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612
Pipt13,2022-01-21 02:52:33+00:00,en,2,0,0,1,And we’re open! A lot of work and time with many people went into this exhibition. It’s very exciting to see it open ⁦@NFSAonline⁩ ! Proud to work with such fun and skilled people. https://t.co/wMC51HNRup,https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612
JasonSohigian,2022-01-21 00:21:01+00:00,en,0,0,0,0,"The #Armenian Museum of America's new ""Sound Archive"" is a compilation of 10 songs digitized from its collection of vintage 78 rpm records. The series is available online for free, thanks to a generous grant from the SJS Charitable Trust! 
https://t.co/B6xFK9Kxdi",https://www.armenianmuseum.org/sound-archive-2021-year-in-review
annagregarious,2022-01-20 23:50:39+00:00,en,0,0,0,0,AUSTRALIA: New exhibition showcases the breadth and talent of Aussies in Hollywood and at home https://t.co/QfYcIpmlYu via @ABCaustralia,https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web
JennyCooney,2022-01-20 22:44:06+00:00,en,4,0,0,7,Just posted a photo @ NFSA - National Film and Sound Archive of Australia https://t.co/7D0tpIWpkg,https://www.instagram.com/jennycooneyinc/p/CY-BZGTBbsD/?utm_medium=twitter
mahhhhhhkun,2022-01-20 20:41:58+00:00,en,0,0,0,1,"St. GIGA - Tide of Sound Archive : St. GIGA : Free Download, Borrow, and Streaming : Internet Archive https://t.co/BYB8GEPQoc @internetarchiveより",https://archive.org/details/stgigaarchive
BerkleyBearNews,2022-01-20 20:03:04+00:00,en,0,0,0,0,New exhibition showcases the breadth and talent of Australians in Hollywood and at home https://t.co/bVfqRfpM1J #news #berkleybearnews,http://dlvr.it/SHVfrk
abcnews,2022-01-20 20:00:18+00:00,en,8,0,2,2,New exhibition showcases the breadth and talent of Australians in Hollywood and at home https://t.co/XAPyyMR10P,https://www.abc.net.au/news/2022-01-21/australians-hollywood-exhibition-national-film-and-sound-archive/100770612
BanglaViral,2022-01-20 14:30:19+00:00,en,0,0,0,0,Trailblazers of Australian cinema celebrated in new exhibit at Film and Sound Archive | ABC News https://t.co/duDU1j9p6K,https://www.banglaviral.com/trailblazers-of-australian-cinema-celebrated-in-new-exhibit-at-film-and-sound-archive-abc-news/
AdamZmith,2022-01-20 11:52:22+00:00,en,117,2,12,13," NEW PODCAST SUMMER 2022 ! 

I’m diving into a sound archive from an imagined film in 1930 that would have changed the world... https://t.co/QNvLbrgmHi",
ronague,2022-01-19 14:19:08+00:00,en,1,0,0,0,"I didn’t know this existed! My Auntie. Much missed. Another time. 
Interview with Lola Kinvig about her parents Sage and John Kinvig, Manx Gaelic speakers - Sound Archive - iMuseum https://t.co/1zZavIqy2u",https://www.imuseum.im/search/collections/archive/mnh-museum-440690.html#.Yegdhacxaew.twitter
JimHxn,2022-01-19 12:30:29+00:00,en,1,0,1,0,"@KaptinisDead We've also been working with the sound archive of the National Library of Wales, which may also be appropriate, although I don't know who the contact would be there.",
astudyofarpeg,2022-01-19 09:24:45+00:00,en,0,0,1,0,"LLYN Y CWN Du Y Moroedd via Cold Srping
nexcyia - pleasure gallery s2 e6
nms89 Feigome - Unspirited
Om Unit via https://t.co/DQ5jIPeEXy
sters table via C- (cminuss)
Yawning Portal &amp; Lydia Ourahmane via NTS Radio
Palestinian Sound Archive: Majazz Project x Checkpoint via NTS Radio",http://SWU.FM
chadmath,2022-01-19 05:33:05+00:00,en,0,0,0,0,...Palestinian Sound Archive...,
rocksound,2022-01-18 23:00:02+00:00,en,5,1,0,1,The Devil Wears Prada's Mike Hranica tells us about the band's first ever show in this clip from the Rock Sound archive https://t.co/mwgmpbzmk2,
Checkpoint303,2022-01-18 18:59:33+00:00,en,0,0,0,0,"@NTSlive @majazz @MominSwaitat Link to listen 

https://t.co/PPATV3UYoV",https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-17th-january-2022
deejaygeejaygee,2022-01-18 18:39:04+00:00,und,9,0,2,2,https://t.co/RkmwKUC3f9,https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-17th-january-2022
Omega_Morris123,2022-01-18 17:37:32+00:00,en,2,0,0,2,"Sonic Forces, and Episode Shadow, are now up on the Sonic Sound Archive!

https://t.co/XJ7XSi5SBs",https://www.youtube.com/playlist?list=PLfeMZceyAvdCr3whaZKdGzUMt_y612WeE
SGollance,2022-01-18 15:54:00+00:00,en,4,2,0,1,"Nice piece about the Robert and Molly Freedman Jewish Sound Archive @upennlib and the lovely couple who put this collection together.

https://t.co/FsQDw0gTYB",https://www.jewishexponent.com/2022/01/13/jewish-music-collection-a-longstanding-labor-of-love/?fbclid=IwAR2ZIDBbvdP3obBBW3u7a3jRXapntLFB7ZWi_ytuXGIwfRtvzNm54DOuSyM
rocksound,2022-01-18 11:00:02+00:00,en,10,0,0,2,From the Rock Sound Archive: Enter Shikari tell us why 'Sorry You're Not A Winner' almost wasn't going to be a single https://t.co/ARa9qYTQNq,
nts_uploads,2022-01-18 08:25:07+00:00,en,0,0,0,0,"Palestinian Sound Archive: Majazz Project X Checkpoint 303 (17.01.22, Palestine) was uploaded to https://t.co/YxCqofiUo5. Give it a listen for some music.
https://t.co/PGMizMpNGI","http://nts.live, https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-17th-january-2022"
rocksound,2022-01-18 03:00:01+00:00,en,11,0,0,1,Simple Plan frontman Pierre Bouvier tells us about his musical heroes in this clip from the Rock Sound archive https://t.co/XxA7FQhuG0,
MeteoBarrufet,2022-01-17 18:43:15+00:00,ca,567,2,19,134,"Vinga va, que avui saltaran tots els incrèduls dient Fake Fake! Poseu volum  i escolteu el vídeo que va fer la ""National Film and Sound Archive of Australia"". Això és possible perquè alguns bitllets estan fets de polímers sintètics (plàstic). Centennials, això és un tocadiscs. https://t.co/MYa8cKVDBm",
NTSlive,2022-01-17 14:00:02+00:00,en,7,0,1,3,".@checkpoint303 &amp; @majazz share soundscapes and cuts from @MominSwaitat's Palestinian sound archive w/ Majazz Project...

Listen now at https://t.co/UW6sG0bGqg https://t.co/l0GY6NMjAh",http://nts.live/2
Checkpoint303,2022-01-17 13:26:54+00:00,en,1,0,0,0,"Tune in today on https://t.co/FnmJDGnEEd / 2 pm London - 9 am Montreal.
Remixing the Palestine Sound Archive
 https://t.co/Y28RDWjgTo",http://NTS.live
IrwellEdition,2022-01-17 13:21:51+00:00,en,2,0,0,0,"@EmojiUlysses Margaret Heffernen requested a song from Blooms of Dublin during her 2021 appearance on Private Passions on BBC Radio 3. The complete musical is available (not online) via the British Library Sound Archive and the Anthony Burgess Foundation.
https://t.co/paxUHtyAoq",https://archiveshub.jisc.ac.uk/search/archives/98ba7d32-aa50-39af-b75d-65898dcf7371?component=a48a38c8-64c8-35f9-b935-6e484f1f6e25
rocksound,2022-01-17 11:00:01+00:00,en,14,1,0,3,"Stand Atlantic have announced the details of their upcoming new album 'F.E.A.R.', out May 06

Here's a few of our favourite moments with the band from the Rock Sound archive https://t.co/G3g06d6J99",
jenwburn,2022-01-17 09:57:50+00:00,en,0,0,0,0,"National Film and Sound Archives
15.01.22 @ NFSA - National Film and Sound Archive of Australia https://t.co/5ekaX8ESD9",https://www.instagram.com/p/CY07USYhk5zi0tw_yOGx_E7JXsHIxj8-e0B7x40/?utm_medium=twitter
rocksound,2022-01-16 01:00:00+00:00,en,5,0,0,1,From the Rock Sound archive: Chris from Dashboard Confessional talks working with Against The Current's Chrissy Costanza https://t.co/3GbQeKQFn3,
mintomusings,2022-01-15 04:52:40+00:00,en,0,0,0,0,Once upon a time. New #exhibition celebrates Aussies in #Hollywood  https://t.co/Ziq5YQ5Hhx,https://www.theaustralian.com.au/arts/review/the-man-behind-the-camera-john-seale-honoured-in-national-film-and-sound-archive-exhibition/news-story/fdbcac7077a55b0795122e1fd91e3549
RemyVarga,2022-01-14 22:50:51+00:00,en,4,0,0,2,"Oscar-winning cinematographer John Seale, 79, is among the Australian trailblazers who brought fearless optimism and radical creativity to Hollywood https://t.co/x2g0BoscFh",https://www.theaustralian.com.au/arts/review/the-man-behind-the-camera-john-seale-honoured-in-national-film-and-sound-archive-exhibition/news-story/fdbcac7077a55b0795122e1fd91e3549
Neffectualism,2022-01-14 21:37:21+00:00,en,3,0,0,2,How is the sound Archive 81 so perfect??,
stampden,2022-01-14 13:22:34+00:00,en,10,0,1,0,"PS4. As well as a Philatelist and motion picture entrepreneur, Tinsdale was a vaudeville singer/comedian, producer, and cinema manager. His historically significant 1917 film, The Great Strike, has been preserved by the National Film and Sound Archive.

https://t.co/tabMumAEc7",https://youtu.be/-zTcFOH9hdc
delighted_to,2022-01-14 08:40:00+00:00,en,0,0,0,0,"RT @DivFuse: We are delighted to announce that the work of John F. Barber has been selected as one of the two pieces to exhibit at our micro gallery through the Open Call DIVFUSE Sound Archive, which puts a focus on work based on field recordings. 4th - … https://t.co/9I1gzIWvBf",
DIVFUSE,2022-01-14 08:05:40+00:00,en,1,1,0,1,"We are delighted to announce that the work of John F. Barber has been selected as one of the two pieces to exhibit at our micro gallery through the Open Call DIVFUSE Sound Archive, which puts a focus on work based on field recordings. 4th - 6th Feb. See https://t.co/h5BU4uhhct. https://t.co/QGwn85f6CR",http://www.divfuse.com
DrRimmer,2022-01-14 05:53:19+00:00,en,1,0,1,0,"@johnnyeponymous @JohnMashey @ComputerHistory I used to work next to the Australian film and sound archive. They was often issues around orphan works - because there was such a gap between the commercial life of the works, and the long copyright terms. Wonder whether computer game archives will fare any better.",
JohnSant87,2022-01-14 01:56:30+00:00,en,3,0,0,2,"Heath Ledger and Gregor Jordan’s “Ned Kelly” (2003) is featured in “Australians &amp; Hollywood” Exhibition at the National Film and Sound Archive of Australia @NFSAonline in Canberra. Opening next week, tickets now on sale: https://t.co/ynnmxOBXNJ 

➤ https://t.co/dyo3GTqvVR  https://t.co/wLHZ5wj2CF https://t.co/5xrh6HHKbx","http://bit.ly/3rRXuQX, http://nfsa.gov.au/hollywood"
HeathLegend,2022-01-14 01:45:52+00:00,en,12,0,0,4,"Heath Ledger and Gregor Jordan’s “Ned Kelly” (2003) is featured in “Australians &amp; Hollywood” Exhibition at the National Film and Sound Archive of Australia @NFSAonline in Canberra. Opening next week, tickets now on sale: https://t.co/sWCfwZqxIN 

➤ https://t.co/FeLxC35YUd  https://t.co/t8k1TIATvV https://t.co/tE4oiXVhQu","http://bit.ly/3rRXuQX, http://nfsa.gov.au/hollywood"
TheCIMF,2022-01-13 23:15:04+00:00,en,0,0,0,0,"In the Theatrette, Alice Giles recounts her voyage to Antarctica – with a harp! 

Wednesday, 4 May 2022 - 11.30am
National Film and Sound Archive
Book now to secure the best seats - https://t.co/eiUbGAO3NI
#CIMF22",https://cimf.org.au/shows/eyes-and-ears/
Checkpoint303,2022-01-13 20:57:10+00:00,en,8,2,0,2,"Join us this Monday on NTS Radio @NTSlive ! Checkpoint 303 will be on the #Palestine #Sound #Archive. Expect new glitchy soundscapes recycling sounds from @MominSwaitat ‘s collection of archives from Palestine and beyond.
Tune in 17/01, 2 PM London @ https://t.co/KW1ZDFbj31 https://t.co/BBHYQjxc3h",http://www.nts.live
DrAdamChapman,2022-01-13 18:05:33+00:00,en,1,0,1,0,"@TheJRogers Yes, I’ve heard that one, but haven’t looked into it. Yeovil has an historical (now lost) pronunciation - Yee-vil (rhyming with ‘evil’ - it’s preserved in the BL sound archive). There’s a Lord’s Prayer based joke which I have heard but which no longer works, of course.",
SeanMac_R,2022-01-13 17:18:46+00:00,en,1,0,0,0,"Palestinian Sound Archive, December 2021: https://t.co/4Oayh5LM2X",https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-20th-december-2021?fbclid=IwAR0r0o581H_7UGbvKjW3tzp3Etqca_i6jwKUYeNosw_68UjSy4r-KYu1YOg
SeanMac_R,2022-01-13 17:18:46+00:00,en,1,0,1,0,"Palestinian Sound Archive, November 2021: https://t.co/LB7hC3gQqO",https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-22nd-november-2021
SeanMac_R,2022-01-13 17:18:45+00:00,en,0,0,1,0,"for more &gt; Palestinian Sound Archive on NTS radio:

'Mo'min Swaitat teams up with some of his favourite artists + labels to present his collection of vintage cassettes from Palestine + beyond, including jazz, funk and Bedouin field recordings'. 

Oct 2021: https://t.co/Ru83Asn1QB",https://www.nts.live/shows/palestinian-sound-archive/episodes/palestinian-sound-archive-25th-october-2021
victorian180,2022-01-13 16:26:22+00:00,en,0,0,1,0,"traumadotwav: shrimplovercat: briarhide: On this day 85 years ago the last known thylacine, ‘Benjamin’, died of exposure in Beaumaris Zoo, Tasmania. The National Film and Sound Archive of Australia (NFSA) just recently released a restored and... https://t.co/GpaXeDPVo6",https://tmblr.co/ZhXeTtbN_TwHqu00
city_news,2022-01-11 17:00:47+00:00,en,0,1,0,2,The coming Hollywood exhibition at the National Film and Sound Archive is not just a big summer blockbuster – it's the first time in two decades a major exhibition has been curated primarily from the NFSA’s collection. https://t.co/QqFZ6774vU,https://citynews.com.au/2022/australians-who-share-a-whole-lot-of-hollywood/
adebradley,2022-01-11 09:16:02+00:00,en,1,0,1,0,@mat_hanley yes! was Aardman and the BBC Sound Archive,
