user,tweet id,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
gydyup,1532511169675657223,2022-06-02 23:55:10+00:00,en,1,0,0,0,I think seeing @bobcesca_go’s music collection would frighten me.,
hina_momo_og,1532507533415436294,2022-06-02 23:40:43+00:00,ja,0,0,0,0,"【予約】「MANKAI STAGE『A3！』ACT2！ ～SPRING 2022～」MUSIC Collection/春組（MANKAI STAGE）
エーステ　エースリー　71

発売日： 2022/7/6

https://t.co/52Sz2BUc7l",https://al.dmm.com/?lurl=https%3A%2F%2Fwww.dmm.com%2Fmono%2Fcd%2F-%2Fdetail%2F%3D%2Fcid%3Dcd_244pccg2150s%2F&af_id=shoutneko-013&ch=toolbar&ch_id=link
abatagestudios,1532504899111485440,2022-06-02 23:30:15+00:00,en,0,0,0,0,"obZen (2008 / 0:53) by Meshuggah

I'm putting my music collection on shuffle and drawing whatever album plays next. The only rule is to finish the drawing before the album ends! These are my BADLY DRAWN ALBUM COVERS!

#badlydrawnalbumcovers #music #art #artist #meshuggah https://t.co/yan4eU9jx9",
MusicWildemann,1532499764775997444,2022-06-02 23:09:51+00:00,en,0,0,0,0,"@Kradenofficial Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532499350609448995,2022-06-02 23:08:12+00:00,en,0,0,0,0,"@ADuocrypto Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498336699371520,2022-06-02 23:04:10+00:00,en,1,0,0,0,"@web3blair Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498276766961680,2022-06-02 23:03:56+00:00,en,1,0,0,1,"@NFTKingForever Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498240679170066,2022-06-02 23:03:47+00:00,en,0,0,0,0,"@MobiusStripTF Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498214305386514,2022-06-02 23:03:41+00:00,en,0,0,0,0,"@7UniversalNFT Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498175948476451,2022-06-02 23:03:32+00:00,en,1,0,0,0,"@DarkWorldArts Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
MusicWildemann,1532498087184412672,2022-06-02 23:03:11+00:00,en,0,0,0,0,"@CarlDresdon Sound on 

""TAKIWATANGA “ (each person's own space and time) 
is my first Music NFT in @foundation
a Soundscape for my Cinematic Music Collection
Take a listen 
Living Cover by @PolyCalumma

https://t.co/oZzkBpIZi7",
