user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
momoko9082,2022-01-30 20:38:41+00:00,ja,1,0,0,0,鷲見玲奈ファースト＆ラスト写真集「すみにおけない」DIGITAL EDITION　https://t.co/kW0fHQ6N0n,https://al.dmm.com/?lurl=https%3A%2F%2Fbook.dmm.com%2Fdetail%2Fb950vshes02119%2F&af_id=test012dmm12-587&ch=toolbar&ch_id=text
mj_sprackland,2022-01-30 20:23:02+00:00,en,0,0,2,0,"@chamiltonemery I suggest a podcast called Español con Juan. Slow and methodical, with real-world stuff. Also subscribe to the digital edition of El Pais or something and read global headlines in Spanish rather than english",
OptiMYzMag,2022-01-30 20:07:02+00:00,en,0,0,0,0,"Check out this months OptiMYz digital edition for free!
https://t.co/tSTPudVhbF https://t.co/PeVirdWj81",https://buff.ly/3tsZccs
lymond,2022-01-30 20:01:51+00:00,en,4,1,2,0,@popelizbet @cstross The only authorized digital edition of “Maus” of which I am aware was the mid-1990s CD-ROM produced at the Voyager Company. Cf. https://t.co/8vr2mkMEI4,https://www.wired.com/1994/04/mausterpiece/
Rob_Pait,2022-01-30 19:34:08+00:00,en,1,0,0,0,"@paulby @pinguino For comics in general, if a digital edition exists, it is on comixology.",
Rob_Pait,2022-01-30 19:33:14+00:00,en,2,0,1,0,"@paulby @pinguino My understanding is that there is not a digital edition due to Spiegelman not being a fan of the format, but I maybe mistaken.",
Khriz___,2022-01-30 19:22:56+00:00,en,227,0,6,24,"15 days for KOF XV deluxe digital edition  

I'M SO HYPED!! https://t.co/HREdvoo8mu",
djpclark,2022-01-30 19:14:39+00:00,en,0,0,0,0,@smh You can access the full digital edition of @smh for free if you have a @statelibrarynsw card which is available to all NSW residents,
DialHForHagai,2022-01-30 19:03:52+00:00,en,1,0,2,0,"@HowdyDuda It should be back in stock for one last print round around March? They Kickstarted it along with the new Sterte book, so the two should come out more or less at the same time. (And there's the digital edition, but I am probably too much of a print evangelist for my own good.)",
Jim_Salmons,2022-01-30 18:37:11+00:00,en,0,0,0,0,@codexeditor Hey Iian @codexeditor #HBD2U! Looks super interesting. Can't wait for the #OpenAccess digital edition to be released for us unfunded unaffiliated #CitizenScientists.   https://t.co/DiXcZ0Q72b,https://www.i-d-e.de/graph-data-models-and-semantic-web-technologies-in-scholarly-digital-editing-is-out/
RingsideSeatMag,2022-01-30 18:34:23+00:00,en,9,0,0,4,Our new Annual book is ready to go to the printer. It's our 4th edition. We'll let you know when its ready to be ordered. Want a FREE copy of this book? Then subscribe or resubscribe to the digital edition of our magazine: https://t.co/yVBqWuuzMB https://t.co/MZdHJrCiNO,https://bit.ly/2QhQe0A
heyseowhat,2022-01-30 18:34:10+00:00,en,1,0,0,0,@kimyongTAM Omg amazing! Hard copy sUPERIOR! I couldn’t wait so I got the digital edition lol I do want to get the physical copy eventually though just for collecting purposes. But yESSSSSS MAKE YOUR DREAMS COME TRUEEEE,
_794543754186,2022-01-30 18:30:54+00:00,und,0,0,0,0,https://t.co/KWYnl0JZtS,https://www.corriere.it/speciali-digital-edition/2022/01/30/intrighi-duelli-macerie-come-si-arrivati-mattarella-bis-53383ed2-8162-11ec-97ae-7cc35437dc27.shtml?paragraph=2
BridgeMaster33,2022-01-30 18:02:54+00:00,en,0,0,0,0,@chicagotribune How come you can't even get the comics into today's digital edition?,
PumpsSystemsMag,2022-01-30 18:01:18+00:00,en,0,0,0,0,"In our annual state of the industry section, we talked to industry associations about their plans for 2022. Read more in our digital edition: https://t.co/4eOav06yuM https://t.co/zXqQHM5wyZ",http://ow.ly/WQQM50Hwcs2
int_bakery,2022-01-30 17:55:00+00:00,en,0,0,0,0,"Pick up a copy of International Bakery to see our exclusive cover story with Syntegon and Almarai where they discuss their packaging innovations. Read more of this in our digital edition here: https://t.co/IdRQGtPyN5 

#ProSweets2022 #food https://t.co/YbznS2Pa3O",https://in-bakery.com/january-february-2022-single-issue-form/
toeken6,2022-01-30 17:12:21+00:00,en,11,0,1,1,"...""It's all out there..."". The brand new issue of @SynthRealMag is out now with the digital edition free (normally four bucks) to download here: 
https://t.co/J27y8LxWs9 https://t.co/l3ehhsCLdh",http://syntheticrealitymagazine.com/issue-3/
NFDA,2022-01-30 17:00:43+00:00,en,3,0,0,2,"What’s often missing in a  nontraditional funeral service is simply context. Terry Schreiber Werth discusses “The Vital Component” in the February edition of The Director.

To read this and more, download our Director magazine app or visit https://t.co/Mt43sTS3g1. https://t.co/1wKs0gEHdV",http://www.nfda.org/digitaldirector
PhalanxGames,2022-01-30 17:00:10+00:00,en,2,0,0,0,"25% discount for Brass: Birmingham Digital Edition is still on!  The Steam Lunar New Year Sale will run until February 3, so don’t wait too long and get yourself a digital copy of this award-winning game now! 

https://t.co/vGRdJQ08Ys",http://ow.ly/PRho50HHpa0
Pen_to_Print,2022-01-30 17:00:03+00:00,en,5,0,0,0,"""Where there's words, there's passion, there's fire."" Truly moving, Words by @JunehaChowdhury - this poem was first featured in Issue 3 of Write On! Magazine, check out the digital edition here: https://t.co/O5U00jw5ZK https://t.co/ZSpWBOIAn8",http://bit.ly/3nWNuDi
mavel1961,2022-01-30 16:13:42+00:00,it,1,0,0,0,"I Municipi: più telecamere  nelle strade  Le richieste dal centro alla periferia https://t.co/CzPzHJhS3f in Municipio 1 abbiamo votato per un rafforzamento della presenza di telecamere che, da sole, certamente non risolvono i problemi legati alla sicurezza e al degrado.",https://www.corriere.it/digital-edition/CS_ML/2022/01/29/9070976.shtml
yamaton123,2022-01-30 16:03:59+00:00,ja,1,0,0,0,鷲見玲奈ファースト＆ラスト写真集「すみにおけない」DIGITAL EDITION　https://t.co/NriKevpGmj,https://al.dmm.com/?lurl=https%3A%2F%2Fbook.dmm.com%2Fdetail%2Fb950vshes02119%2F&af_id=test012dmm12-586&ch=toolbar&ch_id=text
InConfectionery,2022-01-30 16:00:01+00:00,en,0,0,0,0,"Our special ISM edition of International Confectionery features a What's On section that details what will be occurring at the highly prestigious event. Read more in our digital edition here - https://t.co/pJHaKUVtyC

#engineering #innovation https://t.co/qwKk9Ldyjo",https://in-confectionery.com/january-2022-single-issue-form/
InConfectionery,2022-01-30 15:45:00+00:00,en,0,0,0,0,"Our special ProSweets edition of International Confectionery features a What's On section that details what will be occurring at the highly prestigious event. Read more in our digital edition here: https://t.co/pJHaKUDSH4 

#engineering #innovation https://t.co/L52KFnLPIf",https://in-confectionery.com/january-2022-single-issue-form/
InConfectionery,2022-01-30 15:30:00+00:00,en,0,0,0,0,"Our special ISM edition of International Confectionery features a letter from the Director of ISM, Sabine Schommer. Download our digital edition to read more: https://t.co/pJHaKUVtyC 

#production #innovation https://t.co/d0Nad0J6sI",https://in-confectionery.com/january-2022-single-issue-form/
SuperTuberEddie,2022-01-30 15:18:30+00:00,en,8,0,2,0,"So something I haven’t seen people mention… 

When you upgrade your disc version of #Uncharted4 on PS5 to the #UnchartedLegacyOfThieves collection, it give you the option to upgrade and always use the disc OR upgrade to the full digital edition on PS5 for the same price
",
InConfectionery,2022-01-30 15:15:00+00:00,en,0,0,0,0,"Our special #ProsweetsCologne edition of International Confectionery features a letter from the Director of ProSweets, Guido Hentschkethe. Download our digital edition to read more: https://t.co/pJHaKUDSH4 

#engineering https://t.co/WMYU9vQ1JR",https://in-confectionery.com/january-2022-single-issue-form/
cablingmag,2022-01-30 14:46:02+00:00,en,0,0,0,0,"Get your free Responsive Digital Edition of CI&amp;M's Jan/Feb 2022 magazine now:

Managing a world-class #PON | How #advocacy got #wireless into the Infrastructure Act | High-density #connectivity packs #fiber into #datacenters | More

Digital Edition Link: 
https://t.co/nDeNiRVOlW https://t.co/YA9QuLMAzs",https://bit.ly/3fYjxy7
InDentalHygiene,2022-01-30 14:35:03+00:00,en,1,1,0,1,"Are you caught up on our most recent issue? We have a brand new one coming next week, so catch up this weekend!

https://t.co/MxiujMgzZ6 https://t.co/R4zHfjqKqG",https://www.aegisdentalnetwork.com/idh/2021/10/digital-edition
zedign,2022-01-30 14:24:56+00:00,en,0,0,0,0,Olga Rozanova - Paintings &amp; Drawings. Zedign #Art Series. Digital Edition.  https://t.co/DbAdMCZG2z,https://www.amazon.com/dp/B09B118ZL4/?tag=zdn-20
PhilAIV,2022-01-30 14:16:06+00:00,en,0,0,0,0,@BrentSummers Some papers call it a digital edition but essentially it's the print version of a newspaper published online in a single document.,
U7MBDjpQJ9h6tKe,2022-01-30 14:08:09+00:00,ja,0,0,0,0,人気★【14時までのご注文で即日発送】【新品未開封】【新型軽量版】PlayStation 5 Digital Edition デジタルエディション 本体　ディスク非搭載 CFI-1000B01 　CFI-1100B01　11月12日発売 プレイステーション5　 https://t.co/sTM2Zo0btC,https://hb.afl.rakuten.co.jp/ichiba/233d4cf9.06784298.233d4cfa.34a4f226/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffukuchan-store%2Fps5-deji%2F
bettrends,2022-01-30 14:00:07+00:00,en,0,0,0,0,"GO DIGITAL FOR THE FESTIVAL!
The Digital Edition of the Weatherbys Cheltenham Festival Betting Guide contains everything in the printed guide PLUS EXCLUSIVE CONTENT!
Written by @paulfergusonJTF &amp; Guest Authors, it's your COMPLETE GUIDE to The Festival   https://t.co/OTXL2jiVTs https://t.co/Q0R2gzNvYT",https://weatherbysshop.co.uk/cheltenham/
xYqkoTUjuP3E0Se,2022-01-30 13:41:08+00:00,ja,0,0,0,0,楽天★【14時までのご注文で即日発送】【新品未開封】【新型軽量版】PlayStation 5 Digital Edition デジタルエディション 本体　ディスク非搭載 CFI-1000B01 　CFI-1100B01　11月12日発売 プレイステーション5　 https://t.co/Y5Hx2H55tR,https://hb.afl.rakuten.co.jp/ichiba/233d4cf9.06784298.233d4cfa.34a4f226/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffukuchan-store%2Fps5-deji%2F
jameswneal,2022-01-30 13:39:55+00:00,en,0,0,0,0,"@maggieNYT @HayesBrown @speechboy71 Actually, IMO it’s a classic case of someone setting up their Twitter reader to show big photos &amp; text, thereby clipping a line and leaving off rather important information that follows -  like the subhead - which is also how it appears on the digital edition of NYT https://t.co/5EGvY7e3Jj",
Fenfen80,2022-01-30 13:35:59+00:00,de,0,0,1,0,"Sagt mal @www_rebuy_de, warum genau kostet bei euch eine gebrauchte PS5 Digital Edition über 300€ mehr als eine neue Konsole im Handel? https://t.co/X2IGpUvei5",
KarenMelchert,2022-01-30 13:26:14+00:00,en,0,0,0,0,Hey #chicagotribune! What happened to the Sunday Comics section today in the digital edition?!! #puzzleislandjunkie,
kieutra96347703,2022-02-27 23:27:14+00:00,en,0,0,0,0,"Morjor PS5 Carrying Case with 4 Detachable Compartment Dividers for Storage Customization, PS5 Case Compatible with Playstation 5 Disc/Digital Edition, PS5 Controllers, Games, Headset and Accessories https://t.co/dbbuvoS50u",https://handmade6.com/morjor-ps5-carrying-case-with-4-detachable-compartment-dividers-for-storage-customization-ps5-case-compatible-with-playstation-5-disc-digital-edition-ps5-controllers-games-headset-and-accessories/
consolebipolar,2022-02-27 23:09:25+00:00,pt,0,0,0,0," Retornou ao estoque Magalu Por: R$ 4.749,81
 PlayStation 5 Digital Edition 825GB 1 Controle - Sony + Controle sem Fio DualSense Nova Pink
 20:09:17(-3 GMT) depois de 2 dias
 Magalu
 https://t.co/Nn4acj44b6 https://t.co/BKyk6QbrtQ",https://gpubipolar.com/-lm
zedign,2022-02-27 22:24:56+00:00,en,0,0,0,0,Marie Bashkirtseff - Paintings &amp; Drawings. Zedign #Art Series. Digital Edition.  https://t.co/6Up5v2WE7w,https://www.amazon.com/dp/B07ZP361K3/?tag=zdn-20
enzyonyt,2022-02-27 22:03:56+00:00,en,1,0,0,0,@DunkerHimself I gotcha https://t.co/WoDoo9S1Px,https://www.gamestop.com/consoles-hardware/playstation-5/consoles/products/playstation-5-digital-edition/229026.html
Videogameenthu2,2022-02-27 21:45:26+00:00,en,0,0,0,0,"Sony PS5 Digital Edition Console - unopened Brand New

Ends Mon 28th Feb @ 1:23pm

https://t.co/ql7V8HC26z

#xbox #ps5 #playstation #nintendo #videogames #microsoft #videogames #xboxseriesx #xboxonex https://t.co/mHrsDyc2co",https://www.ebay.co.uk/itm/Sony-PS5-Digital-Edition-Console-unopened-Brand-New-/284663430728?mkrid=710-53481-19255-0&siteid=3&mkcid=1&campid=5338790861&toolid=20008&mkevt=1
geelongaddy,2022-02-27 21:17:28+00:00,en,1,0,0,1,Good morning Geelong. Here is today's front page. Cloudy and humid with a top of 26. Read the digital edition: https://t.co/IdU54efkqZ https://t.co/UkIFGr12OO,http://bit.ly/DigitalAddy
momoko9082,2022-02-27 20:38:32+00:00,ja,0,0,0,0,鷲見玲奈ファースト＆ラスト写真集「すみにおけない」DIGITAL EDITION　https://t.co/kW0fHQnQ2n,https://al.dmm.com/?lurl=https%3A%2F%2Fbook.dmm.com%2Fdetail%2Fb950vshes02119%2F&af_id=test012dmm12-587&ch=toolbar&ch_id=text
Sawnik150,2022-02-27 20:16:34+00:00,en,0,0,0,0,PSA!!! Do not get desperate and order from sites like https://t.co/bR6jOZHi9d check pics for evidence of scamming. In specific look at quantity and the time for proof. https://t.co/6xlrvjTq6x,https://videogameum.us/product/playstation-5-digital-edition-console-lightning-speed/
DroidGamersRu,2022-02-27 20:15:03+00:00,und,0,0,0,0,"Istanbul: Digital Edition - Версия от 9 июля 2020 г.

https://t.co/xIgIFCNQdv - По этой ссылке можно скачать Istanbul: Digital Edition на Андроид
https://t.co/xIgIFCNQdv https://t.co/nXaNlPveWA","https://megadro.ru/board/2435-skachat-istanbul-digital-edition-mod-otkrytye-pokupki-rus-versiya-118-besplatno-apk-na-android.html, https://megadro.ru/board/2435-skachat-istanbul-digital-edition-mod-otkrytye-pokupki-rus-versiya-118-besplatno-apk-na-android.html"
ORMgmtNews,2022-02-27 20:00:35+00:00,en,1,0,0,1,The Spring edition of OR Management News is now available to read online. https://t.co/GPQMxpywoA,https://www.ormanagement.net/Digital-Editions/Article/03-22/OR-Management-Digital-Edition-Spring-2022/66129?utm_source=Social&utm_medium=twitter&utm_campaign=0215spring
theheraldsun,2022-02-27 20:00:02+00:00,en,2,0,1,1,"TODAY'S FRONT PAGE
Read the digital edition &gt; https://t.co/4lwitX4mid
.
.
.
#Melbourne #Victoria #FrontPage #newspaper #news https://t.co/AprukUQtD7",https://bit.ly/3HhV6s8
CowboysJJT,2022-02-27 19:42:14+00:00,en,0,0,0,0,#NowPlaying #blues : Realize (Digital Edition Bonus Track) by Wolves Like Me - Listen Online at: https://t.co/gGtitroi0i https://t.co/MCgZtL1xgK,https://cowboysjukejoint.com/
YoutubeAtomicHD,2022-02-27 19:17:35+00:00,en,0,0,0,0,@FrazierKay €399 enough for the ps5 digital edition,
makoskies,2022-02-27 19:16:10+00:00,en,5,0,0,2,"This digital edition will remain available for the time being.
https://t.co/0daNcz4dcU",https://makoskies.bigcartel.com/product/mako-skies-digital-edition
inosoftag,2022-02-27 18:44:43+00:00,en,1,0,0,0,"Augmented &amp; Virtual Reality Konferenz 
Digital Edition - 10. Mai 2022 #SaveTheDate 
https://t.co/Em5SNZ6DqL",https://inosoft.de/aktionen/ar-vr-konferenz
WenMarketingCC,2022-02-27 18:22:48+00:00,en,2787,13,991,3289,"Sony PlayStation5 Digital Edition Console Giveaway

 Join our TG group (https://t.co/RZiK82mrKs)

 Follow us on Twitter 

 Follow each of our WenPack team on Twitter

 RT, like, leave comment with Telegram handle

Closing on March 27th 8pm UTC

Winner announcement in AMA https://t.co/LDM9VdUpvN",https://t.me/wenmarketingcc
ParabolicBison,2022-02-27 18:21:22+00:00,en,2,0,0,0,@Galaktic_Shaman @TheCyberHornets physical and digital edition comic by Marvel/DC artist and a Award winning writer released soon. Announcement of $Venom and a new strategy #P2E Also building in Sandbox &amp; TCG World! https://t.co/LIiWNtySEL,
hellosexybana61,2022-02-27 18:21:11+00:00,fr,0,0,0,0,@theDword__ Message me digital edition,
RasheedBedri,2022-02-27 18:09:59+00:00,en,1,0,0,0,@ramavetos1 @elscarface1 Gt sport works really well with the ps5 dual sense but Gt7 will have proper integration. I've preordered the digital edition so far. Grid legends is also nice,
kieutra96347703,2022-02-27 17:52:47+00:00,en,0,0,0,0,"Carrying Case for PS5, Travel Bag Storage for PS5 Console Disc/Digital Edition and Controllers, Protective Shoulder Bag for PS5, Controllers, Game Cards, HDMI and Accessories Case https://t.co/c7blUelh6c",https://handmade6.com/carrying-case-for-ps5-travel-bag-storage-for-ps5-console-disc-digital-edition-and-controllers-protective-shoulder-bag-for-ps5-controllers-game-cards-hdmi-and-accessories-case-2/
JohnCaseIII,2022-02-27 17:46:46+00:00,en,2,0,2,0,@Bellagiotime @Reginal48664358 Our NJ paper (Star Ledger) is $2 for weekdays and $6 for Sunday.  10 years ago it was 15c.  We pay $4.50 for Sunday only delivery which includes the digital edition for all 7 days.,
NFDA,2022-02-27 17:00:35+00:00,en,2,0,0,0,"Read the March issue of The Director magazine before it lands in your mailbox! Download our Director magazine app today - free in the Apple or Google play store. 

https://t.co/Mt43sTS3g1 https://t.co/i7biAcpy03",http://www.nfda.org/digitaldirector
cofslifeandwork,2022-02-27 17:00:00+00:00,en,2,0,0,2,"In the third in series of official updates, we hear from those tasked with delivering the Faith Action Programme of the @churchscotland. To stay informed, subscribe or buy a single issue and choose from a print or digital edition https://t.co/X2NrNCdoD2 https://t.co/NXsX8QlBIH",http://www.lifeandwork.org/subscribe
KimJieKoh,2022-02-27 16:56:10+00:00,en,2,0,1,1,"I used to flip through the hard copies of Develop3D magazine in the office. As we started working remotely more often, I am really glad that @develop3d generously publish the digital edition: https://t.co/8P8yjgMwJL. The smooth navigator makes reading easy.",https://develop3d.com/magazines/
GamerStockist,2022-02-27 16:40:21+00:00,in,0,0,0,0,"Follow @GamerStockist for Console Drops + GPU!

@Walmart
PS5: https://t.co/YliZLkdyE1 #ad 
XSX: https://t.co/lMIjJCwAaT #ad 

@BestBuy
PS5: https://t.co/90DxC09FAq #ad 
XSX: https://t.co/rcKmvck9Ih #ad 

@Amazon
PS5: https://t.co/9nDHgqWn9h #ad 
XSX: https://t.co/Pg1tkwmjP6 #ad","https://bit.ly/3rKeJCc, https://bit.ly/3fRXuta, https://bestbuy.7tiv.net/Jr21Je, https://bestbuy.7tiv.net/a1LKnM, https://amzn.to/3nQAJKe, https://amzn.to/3tOoBgR"
Naeterra1,2022-02-27 16:19:15+00:00,en,0,0,0,0,Check out Sony PS5 Digital Edition Console - White  https://t.co/SdYxNgA3Ew via @eBay,https://www.ebay.com/itm/154872780214?mkevt=1&mkcid=16&mkrid=711-127632-2357-0&media=TWITTER&sojTags=media%3Dmedia
yamaton123,2022-02-27 16:03:32+00:00,ja,1,0,0,0,鷲見玲奈ファースト＆ラスト写真集「すみにおけない」DIGITAL EDITION　https://t.co/NriKevpGmj,https://al.dmm.com/?lurl=https%3A%2F%2Fbook.dmm.com%2Fdetail%2Fb950vshes02119%2F&af_id=test012dmm12-586&ch=toolbar&ch_id=text
PCDUE,2022-02-27 15:46:20+00:00,en,0,0,0,1,"In our latest issue, the ever-inspirational @CamilleEsq outlines what she would change about the #cyberindustry and explains her dream project &gt;&gt; Read Now &gt;&gt; https://t.co/WamtVcKhm5 #interview https://t.co/qCyPeVZmzm",https://www.infosecurity-magazine.com/digital-editions/digital-edition-q1-2022/
InfosecurityMag,2022-02-27 15:19:02+00:00,en,4,0,0,1,"In our latest #InfosecMagazine issue, @dannybradbury investigates how cities can protect themselves against #ransomware as they prepare for the #smartcity revolution &gt;&gt; Read Now &gt;&gt; https://t.co/625P3Y27u0 #cybersecurity https://t.co/7bIVPUgQcJ",https://www.infosecurity-magazine.com/digital-editions/digital-edition-q1-2022/
predatorgam,2022-02-27 14:54:35+00:00,en,31,1,6,4,I just got ps5 digital edition https://t.co/qzAjFDl9Z3,
InfosecurityMag,2022-02-27 14:47:01+00:00,en,4,0,0,2,"In our latest issue, the ever-inspirational @CamilleEsq outlines what she would change about the #cyberindustry and explains her dream project &gt;&gt; Read Now &gt;&gt; https://t.co/625P3Y27u0 #interview https://t.co/DNICqMrIB3",https://www.infosecurity-magazine.com/digital-editions/digital-edition-q1-2022/
zedign,2022-02-27 14:24:56+00:00,en,1,0,0,0,Sophie Gengembre Anderson - Paintings &amp; Drawings. Zedign #Art Series. Digital Edition.  https://t.co/NscNLMtTY3,https://www.amazon.com/dp/B07ZQB5ZL9/?tag=zdn-20
No_Tsukasa_,2022-02-27 13:48:15+00:00,ja,0,0,0,0,【14時までのご注文で即日発送】【新品未開封】【新型軽量版】PlayStation 5 Digital Edition デジタルエディション 本体　ディスク非搭載 CFI-1100B01　11月12日発売 プレイステーション5 PS5　プレステ　プレゼント　ギフト　7月18日発売　300g軽量版 CFI… [楽天] https://t.co/ovf24u2t1q #rakuafl https://t.co/xXG6d1ZbWu,https://a.r10.to/haZdsO
No_Tsukasa_,2022-02-27 13:48:06+00:00,ja,0,0,0,0,PS5新デ【13時までの注文で即日発送】【300g軽量版】【新品】【新型】 PlayStation5 デジタル・エディション 本体【CFI-1100B01】【新品・国内正規品】【ディスク非搭載】playstation 5 Digital Edition PS5 プレステ5 ソニー CFI-1100B 4948872415217 [楽天] https://t.co/vIoy2MoDlz #rakuafl https://t.co/PmNwezNYka,https://a.r10.to/hw5PGv
gbrlayuki,2022-02-27 13:47:39+00:00,pt,1,0,0,0,"@nibukinho @brazilian_pics aceito esse aqui, mt melhor 
https://t.co/FHIIYWpVcb",https://www.kabum.com.br/produto/265614/console-playstation-5-digital-edition-sony
CSA_DVillamizar,2022-02-27 13:18:10+00:00,en,0,0,0,0,"Sony PlayStation 5 Digital Edition PS5 Console Immaculate Used Condition

Ends Mon 28th Feb  8:10pm

https://t.co/Lxnng5TQHn

#xbox #ps5 #playstation #nintendo #videogames #microsoft #videogames #xboxseriesx #xboxonex https://t.co/Irc8DhpkCT Translated using #MicrosoftFlow",https://www.ebay.co.uk/itm/Sony-PlayStation-5-Digital-Edition-PS5-Console-Immaculate-Used-Condition-/325063433581?mkrid=710-53481-19255-0&siteid=3&mkcid=1&campid=5338790861&toolid=20008&mkevt=1
Videogameenthu2,2022-02-27 13:15:04+00:00,en,0,0,0,0,"Sony PlayStation 5 Digital Edition PS5 Console Immaculate Used Condition

Ends Mon 28th Feb @ 8:10pm

https://t.co/ILBTn67MhS

#xbox #ps5 #playstation #nintendo #videogames #microsoft #videogames #xboxseriesx #xboxonex https://t.co/kxKUQOk8sv",https://www.ebay.co.uk/itm/Sony-PlayStation-5-Digital-Edition-PS5-Console-Immaculate-Used-Condition-/325063433581?mkrid=710-53481-19255-0&siteid=3&mkcid=1&campid=5338790861&toolid=20008&mkevt=1
gunny316yt,2022-02-27 13:12:56+00:00,en,4,0,2,0,@Smacktalks @WWEgames Will the Physical Copies For The Deluxe Edition be Released 3 Days Earlier Too? Or is it just for the Digital Edition?,
anapaula_carol,2022-02-27 12:43:07+00:00,ja,1,0,0,0,鷲見玲奈ファースト＆ラスト写真集「すみにおけない」DIGITAL EDITION（2/27 21:43 FANZA一般写真集ランキング87位） https://t.co/FGOJ35bwQA,https://avjpn.biz/mix/b950vshes02119-20220227/
xboxhubs,2022-02-27 12:31:44+00:00,en,0,0,0,1,"!!SALE!! Istanbul: Digital Edition buy it now for ONLY $6,99 and SAVE 56%. https://t.co/0Nfb0jAHZT - Discounts 50-80% #istanbul #seriesx #dealswithgold #gameswithgold #gamer #xboxcommunity #xboxonex #videogame #gamepass #xboxone #XboxGamePassUltimate #xboxseriess #gamers https://t.co/qoQKHC51z1",http://www.XBOXHUBS.COM
Harlowunger,2022-02-27 12:28:51+00:00,en,0,1,0,0,"Today's Sunday NY Times @NYTmedia digital edition repeats Wednesday, Thursday, and Friday's articles. How about recent news? Why do I have to pay two and three times for the same news? NY Times fails not only to print news that's fit to print, it fails to print news! WHY?",
