user,created_at,lang,like_count,quote_count,reply_count,retweet_count,tweet,URL
BitMidi,2022-05-01 20:15:00+00:00,en,0,0,0,0," One weird MIDI file trick – MP3 files HATE this file! 

 Glory-Hallelujah.mid

https://t.co/n3M1kvDWkI",https://bitmidi.com/glory-hallelujah-mid
MaximeSolemn,2022-05-01 19:01:38+00:00,en,0,0,0,0,"@patgarner Hi Pat, 
it should definitely work. Would you mind sending a message to the Solemn Tones Facebook with your midi file so I can have a look at what might be going wrong?",
scerion,2022-05-01 17:57:05+00:00,en,0,0,1,0,"Wow, over twenty years ago now. Apparently, the animation was driven by the MIDI file also used for the music. https://t.co/1xVWlekN1z",https://www.youtube.com/watch?v=hyCIpKAIFyo
CandyEatingBrat,2022-05-01 00:46:11+00:00,en,0,0,0,0,@CloneBloodedge (It's fine if you didn't recognize it. That usually happens when I get my hands on a MIDI file. :P ),
coxymelody,2022-05-02 21:35:24+00:00,en,2,0,0,0,"imagine a version of ff14 heardle where instead of the actual sound file playing  it's a midi file designed to only play all tracks as piano

and it specifically only uses parts of any song that has the soken note (octave higher) same note lick",
felixturner,2022-05-02 17:07:24+00:00,en,1,0,1,0,@rikard_io I was working on something similar a while back. Parsing a midi file to generate a webgl animation: https://t.co/zAvxHIl0F6,
EIiasNajarro,2022-05-02 11:24:30+00:00,en,1,0,2,0,@alekseykorshuk Hi Aleksey! I'm trying your accompaniment generator app hosted at hugging face and and it's throwing this error. It seems to be some issue with the path of the uploaded midi file. https://t.co/wRzGfJalgr,
simonfarussell,2022-05-02 10:23:05+00:00,en,0,0,0,0,"@mfrederickson The process is it's all Houdini. Just reading the midi file and outputting points which either make shapes or trigger particles etc. Colours sampled from fish photos! 
It's not a particularly technical setup. I don't do much RT but in theory should be doable",
seichi25,2022-05-02 03:06:32+00:00,ja,1,0,0,0,"ボカロを喋らせるにはまずSMF（Standard MIDI File）のフォーマットを理解しないといけないことがわかった。
ﾌｧｱｱｱｱｯ",
PROWDINO,2022-05-03 23:27:15+00:00,tl,0,0,0,0,tanggal talaga angas ni woozi kapag kinapa ko yung midi file na pinost niya kagabi sa weverse.,
UnTortaDeAsada,2022-05-03 21:52:14+00:00,en,1,0,0,0,"@Do_ItForACookie though bandmate is a pretty cool feature, just insert in a audio file and it will generate a midi file which accurately fits with the audio",
QuazarSamCoupe,2022-05-03 21:22:37+00:00,en,1,0,1,0,@davidadkins1 @maxfromua @ZxSpectROM @jskists @shieladixon @Wintermute_BBS I'd be interested to know what steps you took to take the MIDI file to convert it to a .pt3,
yuntaeth,2022-05-03 16:39:22+00:00,und,3,0,0,0,@los_muertosNFT @Anutensei @rah_rogerthat @Midi_file,
JoaoSchnier,2022-05-03 08:01:32+00:00,en,0,0,0,0,Just in case : does anybody have a (correct) MIDI file (or anything Musescore compatible) of Pachelbel's Ciacona in D Major P.40 ?,
diviacaroline,2022-05-04 22:59:41+00:00,en,2,0,0,0,@michaelcurzi Maybe make a midi file and turn that into an mp3?,
longestsoloever,2022-05-04 11:20:44+00:00,en,2,0,0,0,@MaxiGoethling There’s so many that are just clearly a downloaded midi file being played through a cheap stock patch.,
Calxcalibur,2022-05-04 09:59:15+00:00,en,0,0,0,0,@CarterKilljoy It sounds like a Midi file when you export it into FL,
CLynnXYZ,2022-05-04 09:55:12+00:00,en,1,0,0,0,"My version of ""John Williams's Star Wars Medley""
For Any #FFXIV or #FF14 Bard Ensemble Performers:
https://t.co/Z7wSEaCeGo
(Requires a full Bard Ensemble of 8 bards)

MIDI File Link Download:
https://t.co/LhF1256xfs

Feel free to edit them as you see fit.","https://youtu.be/s9yEUYTOF40, https://drive.google.com/drive/folders/1omWGD_s5jSh_B4HYodpcoULrhYGe-Ghj?usp=sharing"
thenameswarp,2022-05-04 03:34:30+00:00,en,4,0,1,0,one of the best feelings in the world is looking at a midi file of this manabu namiki song i've had for years now and realizing i can actually understand it now,
Ashvin_RK,2022-05-04 03:07:03+00:00,en,0,0,0,0,"detonate - Provides score playback managed using Max messages. The score may be loaded from a MIDI file, or generated using Max functions. The score is not limited to MIDI notes and values; any information can be stored and played back with detonate.",
bottlecider,2022-05-05 21:06:13+00:00,en,1,0,1,0,"@bichinhi hmmm depends what you mean by that. been making lego music since 9th grade, then got Reason and struggled so i got frustrated and left it but then i met Silver, asked for midi file of his you and i cover and enhanced it a bit, then got inspired and started making my own.",
cindypon,2022-05-05 15:51:18+00:00,en,0,0,1,0,@sesmith what about my midi file of sweet tunes? ,
HOWMANYEGGS,2022-05-05 15:18:59+00:00,en,0,0,0,0,"HOLY SHIT THERES A MIDI FILE AND A MIDI FILE AND A comeback for round 7 of course, my old Phobia character drawings from",
xxFT13xx,2022-05-05 04:48:46+00:00,en,0,0,1,0,@magusreaver It’s just basically a midi file/sysex data file. The instructions are pretty straightforward from Roland.,
s45e_m,2022-05-05 02:44:08+00:00,ja,18,0,1,5,"連休中に取り組んでいたWeb Serial APIによるWeb MIDI API互換実装が形になったので、MIDIファイルプレイヤーに組み込んでみました。マルチポートにも対応したので、64パート使ったMU1000のデモソングも再生できます(素直にUSBで接続した方がいいけど)。
https://t.co/pF9oseH8Je https://t.co/vYXbTXRP9P",https://shingo45endo.github.io/midiana/web/midi-file-player/
3209Marry,2022-05-06 22:20:42+00:00,en,0,0,1,0,@Deathly_Price upload that midi file somewhere,
Deathly_Price,2022-05-06 22:12:17+00:00,en,8,0,2,2,"I love looking through my Evangelion archive, and finding really odd stuff. take example, this Midi file of ""A Cruel Angel's Thesis"" with the date of 1998, and it was used with a Cashed version of an Eva Fan Website I have that existed back in 1998. https://t.co/evHbEaQhCb",
BitMidi,2022-05-06 20:23:01+00:00,et,0,0,0,0," One weird MIDI file trick – MP3 files HATE this file! 

 Kimi ni Todoke - Kimi ni Todoke.mid

https://t.co/lT3NphNNfq",https://bitmidi.com/kimi-ni-todoke-kimi-ni-todoke-mid
revdaddybyaugs,2022-05-06 04:51:14+00:00,en,5,0,2,0,"Sonic R type beat

(I was honestly just testing out this MIDI file of chords I found and then I just kept clicking around until it turned into this eurobeat-like thing) https://t.co/PVctyYUUPd",
_ShioAZ_,2022-05-06 02:43:33+00:00,en,2,0,0,0,I was trying to edit a midi file on my laptop and I think the file got possessed https://t.co/qdMvqYCgCs,
ViingtQuatre,2022-05-07 09:16:06+00:00,en,1,0,1,2,"I spent 10 minutes on the midi file ripped from the game to show Game Freak that it's not hard

The Piano Before Cynthia (Pokemon DPPt) - Slightly edited by me https://t.co/5N8pJA7VYd",
